Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
27afaa22-8f9e-58bb-b421-a886afd4e31e,,checkpoint-status,pass,,,TRUE,TRUE,TE01121 80MM BURST PIPE SWAN ST,80MM BURST PIPE QA,Take 5/SWMS/Inductions been completed before works start,,,,,
eb7832b3-98d2-5f41-8a39-21786d81f67f,,checkpoint-status,pass,,,TRUE,TRUE,TE01149 - WATER BURST PATTISON ST,LEAK REPAIR WORKS,Take 5/SWMS/Inductions been completed before works start,,,,,
12381fc2-d632-5eaf-b31b-83bce0f48cd8,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE00896 Yarra Cross Coupling Repair,Repair 100mm Coupling on Discharge Line,Take 5/SWMS/Inductions been completed before works start,,,,
2820717a-bab9-5a8e-98fd-628bf3d092ec,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE00896 Yarra Cross Coupling Repair,YARRA CROSS DISCHARGE LINE QA,Take 5/SWMS/Inductions been completed before works start,,,,
e31b4aef-d3b3-5749-9c6a-30837f4c6a47,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE00960 Burst / Split Pipe Swan Street 5.12.22   Elbow Popped off 6/12/2022,BURST QA 5/12/2022,Take 5/SWMS/Inductions been completed before works start,,,,
d778e94d-4513-58ae-96f0-7a4c91204e39,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE01029 - POWER ST - BURST PIPE,QA SHEET - TRANSMISSION LINE BURST 5.5.23,Take 5/SWMS/Inductions been completed before works start,,,,
f147e155-b75b-5037-af6b-421d1c7bcd04,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE01030 BUXTON - FIRE HYDRANT LINE ,QA CHECKS - BUXTON SITE - TRANSURBAN FIRE MAIN,Take 5/SWMS/Inductions been completed before works start,,,,
b36b53fb-a7a5-55e3-b291-e8808432380f,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE01033 CL SWAN ST SUCTION/PUMP POINT ,SUCTION/PUMP POINT QA ,Take 5/SWMS/Inductions been completed before works start,,,,
01029287-50d3-5068-9cac-a1c5493081a6,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE01066 CL DAMAGED HT08 WATER METER,HT08 WATER METER REPLACEMENT ,Take 5/SWMS/Inductions been completed before works start,,,,
fba33dfb-3bed-530a-92b9-db028913037e,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE01129 MORELL ST - 50mm METER CHANGE OVER,MORELL ST - 50mm METER CHANGE OVER,Take 5/SWMS/Inductions been completed before works start,,,,
7129592d-780c-500d-8fbf-2b73720d1be9,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM WINONA GROVE PASCOE VALE SOUTH. METER NO: YBF11232FS,Take 5/SWMS/Inductions been completed before works start,,,,
4dd598a3-6760-5479-88cb-8f2d06001fa9,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM EGGINGTON ST BRUNSWICK WEST. METER NO: YBF11386FS,Take 5/SWMS/Inductions been completed before works start,,,,
1ed11192-2f57-5d5f-ad62-c92153d64ac6,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM 1A MARSDEN AVE PASCOE VALE SOUTH. METER NO: YBF11233FS,Take 5/SWMS/Inductions been completed before works start,,,,
edc40e2b-c30e-50f6-8698-1dd035896f7a,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM WENTWORTH AVE PASCOE VALE SOUTH. METER NO: YBF11385FS,Take 5/SWMS/Inductions been completed before works start,,,,
87ede8f5-9809-5e70-bb06-10830d1c057e,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM WENTWORTH AVE PASCOE VALE SOUTH. METER NO: YBF11384FS,Take 5/SWMS/Inductions been completed before works start,,,,
6ef30438-c60c-5893-bbae-9d0c82e0ad78,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,100MM COONANS RD PASCOE VALE SOUTH. METER NO: YBF11231FS,Take 5/SWMS/Inductions been completed before works start,,,,
aaceb0a2-de46-54a7-ab8d-bd1a5c3df735,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,50MM ABUTMENT. METER NO: 000160,Take 5/SWMS/Inductions been completed before works start,,,,
d9db05e7-3e99-560c-8423-7c29b6fc1786,,checkpoint-status,pass,,,TRUE,TRUE,TE01098 CL CHECK VALVE REPLACEMENT ,QA,25MM SWAN ST TREATMENT PLANT. METER NO: 14772574,Take 5/SWMS/Inductions been completed before works start,,,,
b62e8fed-5904-5fa2-92e4-9bcd7f8c4dd7,,checkpoint-status,pass,,,TRUE,TRUE,00 - TRANSURBAN ARCHIVE 2023,TE00868 CL TANK REPAIRS,QA,CL TANK REPAIRS QA,Take 5/SWMS/Inductions been completed before works start,,,
