"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c8808fe4-b1a3-46d2-8f13-6beecddc1b44","","work-in-progress","","folder","TRUE","FALSE","Daily Site Diary"
"b3786ac9-193a-49b0-b3df-c5237662ec6c","","pass","Add Daily Site Diary Checklist","checklist","FALSE","FALSE","Daily Site Diary","Daily Site Diary 30.04.2024"
"0c867c95-7eb4-4eb6-94cb-965ab3cd4b8e","","work-in-progress","Add Daily Site Diary Checklist","checklist","FALSE","FALSE","Daily Site Diary","Daily Site Diary"
"5fcaf9e9-7b9f-4bf3-8f65-98b2e86c4201","","pass","Add Daily Site Diary Checklist","checklist","FALSE","FALSE","Daily Site Diary","Daily Site Diary 14.7"
"e37ea736-d79c-411b-a941-fd9bf15c8f8e","","pass","Add Daily Site Diary Checklist","checklist","FALSE","FALSE","Daily Site Diary","Daily Site Diary 01.07.24"
"340e4149-6925-40b2-86ba-af19fc8e357f","","pass","Add Daily Site Diary Checklist","checklist","FALSE","FALSE","Daily Site Diary","Daily Site Diary 17.07"
"36c8b652-29af-42bd-85eb-44af28d93ec7","","fail","","folder","TRUE","FALSE","Toolbox Meetings"
"ddd11244-f62e-4cf7-9e2f-8c41c8e74d16","","work-in-progress","Add Toolbox Meeting Checklist","checklist","FALSE","FALSE","Toolbox Meetings","Toolbox Meeting Checklist"
"24e9279f-ec0c-4697-9bda-d336a71e19fb","","pass","Add Toolbox Meeting Checklist","checklist","FALSE","FALSE","Toolbox Meetings","Toolbox 09.07.2024"
"c7ea8a17-35b4-46ff-a72a-998d0110af49","","fail","Add Toolbox Meeting Checklist","checklist","FALSE","FALSE","Toolbox Meetings","Toolbox Meeting 16/08/24"
"d0f78e1e-ba99-4403-ba8a-15ca880869fe","","work-in-progress","","folder","TRUE","FALSE","Day Dockets"
"86eaa717-8414-4a6e-bd7c-c30aa5ff01a5","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","31/7/24 - NDD TRUCK"
"86cab054-0415-4f08-aebb-72ebbf5ea8da","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","31/7/24 - ELECTRICAL SPOTTER"
"d8deafc5-a4b1-455e-8925-8a40ba525010","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","20.08.2024 (Ground Floor cistern raise)"
"23e14962-f316-43f5-bca8-3973668c6de0","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","21.08.2024 (Lowering Breeches Ground Floor)"
"db522a0f-facb-4d50-96ae-3bb6d82cda6e","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","22.08.2024 (Rasing Cisterns Level 1)"
"9d022c5e-55ca-4321-ad9c-87e45c8d4447","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","23.08.2024 (Lowering Breeches Level 1)"
"5fff9d51-27c1-466e-9286-1698d58dbb8f","","pass","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 1 Bath Overflows "
"dc420461-59db-4a86-9625-4069146807ae","","work-in-progress","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 2 Bath Overflows "
"6617683e-1f56-4d21-bbd3-b5f2c33b141e","","work-in-progress","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 3 Bath Overflows"
"83f0fcfc-da9c-4d02-9562-e03d2ab2ea6d","","work-in-progress","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 4 Bath Overflows"
"dcd78c43-94ef-49e7-b83f-375ddef089a5","","not-started","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 5 Bath Overflows"
"8dc0f33d-8bde-431e-8b26-b71c0c72f846","","not-started","Add Day Docket Checklist","checklist","FALSE","FALSE","Day Dockets","Level 6 Bath Overflows"
