"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"ACE Civil - No. 1 Piling Progress"
,"Scope",,,"ace civil - stockland's epping"
,"Rows"
,,"Foundation Piles - Parish Hall","grouping","ace civil - stockland's epping","foundation piles"
,,"Ground Level Foundation Piles",,"ace civil - stockland's epping","parish hall","foundation piles","ground level foundation piles"
,,"First Level Foundation Piles",,"ace civil - stockland's epping","parish hall","foundation piles","first level foundation piles"
,,"Foundation Piles - School","grouping","ace civil - stockland's epping","foundation piles"
,,"Ground Level Foundation Piles",,"ace civil - stockland's epping","foundation piles","school","ground level foundation piles"
,,"First Level Foundation Piles",,"ace civil - stockland's epping","foundation piles","first level foundation piles","school"
,,"Shoring Works - Shoring Piles","grouping","shoring works","ace civil - stockland's epping"
,,"E1",,"shoring works","ace civil - stockland's epping","shoring piles","e1"
,,"E2",,"shoring works","ace civil - stockland's epping","shoring piles","e2"
,,"E3",,"shoring works","ace civil - stockland's epping","shoring piles","e3"
,,"E4A",,"shoring works","ace civil - stockland's epping","shoring piles","e4a"
,,"E4B",,"shoring works","ace civil - stockland's epping","e4b","shoring piles"
,,"E5",,"e5","shoring works","ace civil - stockland's epping","shoring piles"
,,"E6",,"shoring works","e6","ace civil - stockland's epping","shoring piles"
,,"E7A",,"shoring works","ace civil - stockland's epping","shoring piles","e7a"
,,"E7B",,"shoring works","e7b","ace civil - stockland's epping","shoring piles"
,,"E7C",,"e7c","shoring works","ace civil - stockland's epping","shoring piles"
,,"E8",,"shoring works","ace civil - stockland's epping","shoring piles","e8"
,,"E9",,"shoring works","ace civil - stockland's epping","shoring piles","e9"
,,"E10",,"shoring works","ace civil - stockland's epping","shoring piles","e10"
,,"E11A",,"shoring works","ace civil - stockland's epping","e11a","shoring piles"
,,"E11",,"shoring works","ace civil - stockland's epping","shoring piles","e11"
,,"E12",,"shoring works","ace civil - stockland's epping","shoring piles","e12"
,,"E13",,"shoring works","ace civil - stockland's epping","shoring piles","e13"
,,"E14",,"shoring works","e14","ace civil - stockland's epping","shoring piles"
,,"E15A",,"shoring works","ace civil - stockland's epping","shoring piles","e15a"
,,"E15B",,"shoring works","ace civil - stockland's epping","shoring piles","e15b"
,"Columns"
,,"Submissions",,"ace civil - stockland's epping","submissions"
,,"Services",,"ace civil - stockland's epping","services"
,,"Commencement of Works - Planning / Product Approvals",,"ace civil - stockland's epping","commencement of works - planning / product approvals"
,,"Set Out of Piers",,"set out of piers","ace civil - stockland's epping"
,,"Pile Diameter",,"ace civil - stockland's epping","pile diameter"
,,"Piling Platform Installation",,"ace civil - stockland's epping","piling platform installation"
,,"Drill Piers",,"ace civil - stockland's epping","drill piers"
,,"Monitor Piling",,"ace civil - stockland's epping","monitor piling"
,,"Reinforcement",,"ace civil - stockland's epping","reinforcement"
,,"Concrete Testing",,"ace civil - stockland's epping","concrete testing"
,,"Place Concrete in Piers",,"place concrete in piers","ace civil - stockland's epping"
,,"Final Inspection",,"final inspection","ace civil - stockland's epping"

"ACE Civil - No.2 Capping Beam Progress"
,"Scope",,
,"Rows"
,,"Shoring Works - Capping Beam","grouping","capping beam"
,,"E1",,"shoring works","ace civil - stockland's epping","capping beam","e1"
,,"E2",,"shoring works","ace civil - stockland's epping","capping beam","e2"
,,"E3",,"shoring works","ace civil - stockland's epping","capping beam","e3"
,,"E4A",,"shoring works","ace civil - stockland's epping","capping beam","e4a"
