Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
,,Lower Ground,,Lower Ground,Stair 06,Stairs,Site QA
,,Upper Ground,,Upper Ground,Stair 06,Stairs,Site QA
,,Level 1,,Level 1,Stair 06,Stairs,Site QA
,,Level 2,,Level 2,Stair 06,Stairs,Site QA
,,Level 3,,Level 3,Stair 06,Stairs,Site QA
,,Level 4,,Level 4,Stair 06,Stairs,Site QA
,,Stair 07 (Parish Core),grouping,Stair 07 (Parish Core),,,
,,Lower Ground Mezzanine,,Lower Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Upper Ground Mezzanine,,Upper Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Level 1,,Level 1,Stair 07 (Parish Core),Stairs,Site QA
,,Level 2,,Level 2,Stair 07 (Parish Core),Stairs,Site QA
,,Level 3,,Level 3,Stair 07 (Parish Core),Stairs,Site QA
,,Level 4,,Level 4,Stair 07 (Parish Core),Stairs,Site QA
,,Stair 08 (School Core),grouping,Stair 08 (School Core),,,
,,Upper Ground,,Upper Ground,Stair 08 (School Core),Stairs,Site QA
,,Level 1,,Level 1,Stair 08 (School Core),Stairs,Site QA
,,Level 2,,Level 2,Stair 08 (School Core),Stairs,Site QA
,,Level 3,,Level 3,Stair 08 (School Core),Stairs,Site QA
,,Level 4,,Level 4,Stair 08 (School Core),Stairs,Site QA
,,External Stair 01,grouping,External Stair 01,,,
,,Pour 1,,Pour 1,External Stair 01,Stairs,Site QA
,,Pour 1,,Pour 1,External Stair 02,Stairs,Site QA
,,Pour 1,,Pour 1,External Stair 03,Stairs,Site QA
,,Miscellaneous Stairs,grouping,Miscellaneous Stairs,,,
,,Pour 1,,Pour 1,Miscellaneous Stairs,Stairs,Site QA
,,Pour 2,,Pour 2,Miscellaneous Stairs,Stairs,Site QA
,,Pour 3,,Pour 3,Miscellaneous Stairs,Stairs,Site QA
,,Pour 4,,Pour 4,Miscellaneous Stairs,Stairs,Site QA
,,Pour 5,,Pour 5,Miscellaneous Stairs,Stairs,Site QA
,,Pour 6,,Pour 6,Miscellaneous Stairs,Stairs,Site QA
,,Pour 7,,Pour 7,Miscellaneous Stairs,Stairs,Site QA
,,Pour 8,,Pour 8,Miscellaneous Stairs,Stairs,Site QA
,Columns,,,,,,
,,Pre Pour,,MF Structures - Levande Epping,Pre Pour,,
,,Formwork,,MF Structures - Levande Epping,Formwork,,
,,,,,,,
"MF Structures - B2, B1, LG & UG Progress",,,,,,,
,Scope,,,MF Structures - Levande Epping,,,
,Rows,,,,,,
,,Basement 2,grouping,Basement 2,,,
,,Pour 1,,Pour 1,Basement 2,Site QA,
,,Pour 2,,Pour 2,Basement 2,Site QA,
,,Pour 3,,Pour 3,Basement 2,Site QA,
,,Pour 4,,Pour 4,Basement 2,Site QA,
,,Pour 5,,Pour 5,Basement 2,Site QA,
,,Pour 6,,Pour 6,Basement 2,Site QA,
,,Pour 7,,Pour 7,Basement 2,Site QA,
,,Pour 8,,Pour 8,Basement 2,Site QA,
,,Pour 9,,Pour 9,Basement 2,Site QA,
,,Pour 10,,Pour 10,Basement 2,Site QA,
,,Pour 11,,Pour 11,Basement 2,Site QA,
,,Pour 12,,Pour 12,Basement 2,Site QA,
,,Pour 13,,Pour 13,Basement 2,Site QA,
,,Basement 1,grouping,Basement 1,,,
,,Pour 1,,Pour 1,Basement 1,Site QA,
,,Pour 2,,Pour 2,Basement 1,Site QA,
,,Pour 3,,Pour 3,Basement 1,Site QA,
,,Pour 4,,Pour 4,Basement 1,Site QA,
,,Lower Ground,grouping,Lower Ground,,,
,,Pour 1,,Pour 1,Lower Ground,Site QA,
,,Pour 2,,Pour 2,Lower Ground,Site QA,
,,Pour 3,,Pour 3,Lower Ground,Site QA,
,,Pour 4,,Pour 4,Lower Ground,Site QA,
,,Upper Ground,grouping,Upper Ground,,,
,,Pour 1,,Pour 1,Upper Ground,Site QA,
,,Pour 2,,Pour 2,Upper Ground,Site QA,
,,Pour 3,,Pour 3,Upper Ground,Site QA,
,,Pour 4,,Pour 4,Upper Ground,Site QA,
,Columns,,,,,,
,,Pre Pour,,MF Structures - Levande Epping,Pre Pour,,
,,Formwork,,MF Structures - Levande Epping,Formwork,,
,,,,,,,
"MF Structures - School, Parish Hall, RAC, RL Progress",,,,,,,
,Scope,,,MF Structures - Levande Epping,,,
,Rows,,,,,,
,,School - Level 1,grouping,School - Level 1,,,
,,Pour 1,,Pour 1,Level 1,School,Site QA
,,School - Level 2,grouping,School - Level 2,,,
,,Pour 1,,Pour 1,Level 2,School,Site QA
,,Pour 2,,Pour 2,Level 2,School,Site QA
,,School - Level 3,grouping,School - Level 3,,,
,,Pour 1,,Pour 1,Level 3,School,Site QA
,,Pour 2,,Pour 2,Level 3,School,Site QA
,,School - Level 4,grouping,School - Level 4,,,
,,Pour 1,,Pour 1,Level 4,School,Site QA
,,Pour 2,,Pour 2,Level 4,School,Site QA
,,Parish Hall - Level 1,grouping,Parish Hall - Level 1,,,
,,Pour 1,,Pour 1,Level 1,Parish Hall,Site QA
,,Parish Hall - Level 2,grouping,Parish Hall - Level 2,,,
,,Pour 1,,Pour 1,Level 2,Parish Hall,Site QA
,,Pour 2,,Pour 2,Level 2,Parish Hall,Site QA
,,Parish Hall - Level 3,grouping,Parish Hall - Level 3,,,
,,Pour 1,,Pour 1,Level 3,Parish Hall,Site QA
,,Pour 2,,Pour 2,Level 3,Parish Hall,Site QA
,,Parish Hall - Level 4,grouping,Parish Hall - Level 4,,,
,,Pour 1,,Pour 1,Level 4,Parish Hall,Site QA
,,Pour 2,,Pour 2,Level 4,Parish Hall,Site QA
,,RAC (Residential Aged Care) - Level 1,grouping,RAC (Residential Aged Care) - Level 1,,,
,,Pour 1,,Pour 1,Level 1,RAC (Residential Aged Care),Site QA
,,Pour 2,,Pour 2,Level 1,RAC (Residential Aged Care),Site QA
,,RAC (Residential Aged Care) - Level 2,grouping,RAC (Residential Aged Care) - Level 2,,,
,,Pour 1,,Pour 1,Level 2,RAC (Residential Aged Care),Site QA
,,Pour 2,,Pour 2,Level 2,RAC (Residential Aged Care),Site QA
,,RAC (Residential Aged Care) - Level 3,grouping,RAC (Residential Aged Care) - Level 3,,,
,,Pour 1,,Pour 1,Level 3,RAC (Residential Aged Care),Site QA
,,Pour 2,,Pour 2,Level 3,RAC (Residential Aged Care),Site QA
,,RAC (Residential Aged Care) - evel 4,grouping,RAC (Residential Aged Care) - evel 4,,,
,,Pour 1,,Pour 1,Level 4,RAC (Residential Aged Care),Site QA
,,Pour 2,,Pour 2,Level 4,RAC (Residential Aged Care),Site QA
,,RL (Retired Living) - Level 5,grouping,RL (Retired Living) - Level 5,,,
,,Pour 1,,Pour 1,Level 5,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 5,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 6,grouping,RL (Retired Living) - Level 6,,,
,,Pour 1,,Pour 1,Level 6,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 6,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 7,grouping,RL (Retired Living) - Level 7,,,
,,Pour 1,,Pour 1,Level 7,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 7,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 8,grouping,RL (Retired Living) - Level 8,,,
,,Pour 1,,Pour 1,Level 8,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 8,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 9,grouping,RL (Retired Living) - Level 9,,,
,,Pour 1,,Pour 1,Level 9,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 9,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 10,grouping,RL (Retired Living) - Level 10,,,
,,Pour 1,,Pour 1,Level 10,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 10,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 11,grouping,RL (Retired Living) - Level 11,,,
,,Pour 1,,Pour 1,Level 11,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 11,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 12,grouping,RL (Retired Living) - Level 12,,,
,,Pour 1,,Pour 1,Level 12,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 12,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 13,grouping,RL (Retired Living) - Level 13,,,
,,Pour 1,,Pour 1,Level 13,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 13,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 14,grouping,RL (Retired Living) - Level 14,,,
,,Pour 1,,Pour 1,Level 14,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 14,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 15,grouping,RL (Retired Living) - Level 15,,,
,,Pour 1,,Pour 1,Level 15,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 15,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 16,grouping,RL (Retired Living) - Level 16,,,
,,Pour 1,,Pour 1,Level 16,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 16,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 17,grouping,RL (Retired Living) - Level 17,,,
,,Pour 1,,Pour 1,Level 17,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 17,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 18,grouping,RL (Retired Living) - Level 18,,,
,,Pour 1,,Pour 1,Level 18,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 18,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 19,grouping,RL (Retired Living) - Level 19,,,
,,Pour 1,,Pour 1,Level 19,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 19,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 20,grouping,RL (Retired Living) - Level 20,,,
,,Pour 1,,Pour 1,Level 20,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 20,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 21,grouping,RL (Retired Living) - Level 21,,,
,,Pour 1,,Pour 1,Level 21,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 21,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 22,grouping,RL (Retired Living) - Level 22,,,
,,Pour 1,,Pour 1,Level 22,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 22,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 23,grouping,RL (Retired Living) - Level 23,,,
,,Pour 1,,Pour 1,Level 23,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 23,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 24,grouping,RL (Retired Living) - Level 24,,,
,,Pour 1,,Pour 1,Level 24,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 24,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 25,grouping,RL (Retired Living) - Level 25,,,
,,Pour 1,,Pour 1,Level 25,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 25,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 26,grouping,RL (Retired Living) - Level 26,,,
,,Pour 1,,Pour 1,Level 26,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 26,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 27,grouping,RL (Retired Living) - Level 27,,,
,,Pour 1,,Pour 1,Level 27,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 27,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 28,grouping,RL (Retired Living) - Level 28,,,
,,Pour 1,,Pour 1,Level 28,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 28,RL (Retired Living),Site QA
,,RL (Retired Living) - Level 29,grouping,RL (Retired Living) - Level 29,,,
,,Pour 1,,Pour 1,Level 29,RL (Retired Living),Site QA
,,Pour 2,,Pour 2,Level 29,RL (Retired Living),Site QA
,Columns,,,,,,
,,Pre Pour,,MF Structures - Levande Epping,Pre Pour,,
,,Formwork,,MF Structures - Levande Epping,Formwork,,
