resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Site ITP,,,,,,,,
,,step,,,,Level 2,,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.02 - Board Support + Waiting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.03 - Ante Room,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.04 - Boardroom,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.05 - Phone/Consult 1,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.06 - Phone/Consult 2,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.07 - Phone/Consult 3,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.08 - Exec Drop-In,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.09 - Cloak / Luggage,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.10 - Utility,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.11 - Dining / Meeting R,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.12 - Exec Kitchen,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.13 - Co-Working Space,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.14 - Refresh,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.15 - 6P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.16 - Preparation Kitchen,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.17 - Comms Room,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.18 - Stoage,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.19 - 2P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.20 - 2P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.21 - 6P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.22 - 14P Consultation Room,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.23 - 6P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.24 - 6P Meeting,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.25 - Community Space,,,,,,
ITP 01 - Partition Walls - Rev A,ITP 02 - Suspended Ceilings - Rev A,folder-with-checklists,,,,,2.26 - Customer Experience Room,,,,,,
