"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"81efd9c0-bc04-4717-8c8b-5e85751e7d3e","","folder-normal","fail","","step","TRUE","FALSE","Auscool"
"0bcdb26e-36ee-41a3-b7c9-c74b98a1a863","","folder-normal","not-started","","step","TRUE","FALSE","Auscool","Basements"
"445c062c-02f7-4b9d-8780-24b2c50498b5","","folder-normal","not-started","","step","TRUE","FALSE","Auscool","Basements","Basement 1"
"4902f837-1198-4704-ab7f-b97f4630e00c","","checklist-flat","not-started","Auscool Basement Checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 1","Basement"
"3b0fc933-c8c1-40e5-9805-b602489db806","","checklist-flat","not-started","Auscool Rough In checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 1","Rough In"
"7702ad3f-67f9-470e-881a-5844c9ad458e","","checklist-flat","not-started","Auscool Fit Off checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 1","Fit Off"
"acf3969f-641f-4650-bd12-e462726f2c14","","checklist-flat","not-started","Auscool Commissioning checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 1","Commissioning"
"ae8bd8a3-8562-45d4-979e-d814e454b919","","folder-normal","not-started","","step","TRUE","FALSE","Auscool","Basements","Basement 2"
"62479372-2600-490b-9df1-9b5078ea2e5f","","checklist-flat","not-started","Auscool Basement Checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 2","Basement"
"96a518f5-c18c-4b90-9217-ad8eaa6f93f1","","checklist-flat","not-started","Auscool Rough In checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 2","Rough In"
"4c65240e-a3c0-4791-8fbb-a8d289044e85","","checklist-flat","not-started","Auscool Fit Off checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 2","Fit Off"
"73004543-7ffc-4212-a886-38c6433d2f73","","checklist-flat","not-started","Auscool Commissioning checklist","checklist-flat","FALSE","FALSE","Auscool","Basements","Basement 2","Commissioning"
"fbe0e73f-12d2-4f68-82fd-89156407934c","","folder-normal","not-started","","step","TRUE","FALSE","Auscool","Ground Floor"
