"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4a81be08-2fc8-41cd-8d54-68cf7c0d9c03","","work-in-progress","","folder","TRUE","FALSE","Earthworks"
"4e98943e-42a5-4927-8119-5629e56322e2","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad"
"af1ed920-c139-490d-bf4f-1f5424e950b0","","pass","Project Photos","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS Pad Lot Markup"
"76c4d439-5226-42e7-b34e-2033a7da4e16","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks"
"29a7d6f3-bbcc-413c-9660-c706e5be467a","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001"
"b5d72c2a-769f-4b26-a8a7-edd1b7c75f30","","pass","Lot Checks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","BESS PAD NW - Earthworks-Lot Checks-LOT-001"
"1368b980-b3eb-4252-bc82-594349d0b057","","pass","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 1"
"a4138663-421c-45f1-bbf9-a563732e8f12","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 1","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"a41c4809-ed61-4806-b5bd-dd087c00be21","","pass","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 1","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"a2598102-a6c1-4c50-8cbd-b03844619b65","","pass","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 1","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"7a6ee2c7-d7e1-4f54-9669-6b7c0f280e15","","pass","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2"
"f6296851-66d5-41ae-aba9-bcb330c256c3","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"ab08fe96-cb5b-4495-a778-f720566e28b5","","pass","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"560305fc-f525-4a9d-86c4-d5eb3502026e","","pass","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"fa375eed-e257-4377-8eed-7e8159ab4e2f","","pass","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","Soft Spots Box Out"
"63ba9351-e6f1-4028-ab1f-859c979249de","","pass","Project Photos","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","Soft Spots Box Out","Photos"
"00f53999-f6af-44c8-be59-b606ff45fdd2","","pass","Project Photos","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 2","Soft Spots Box Out","Survey"
"a20b6c73-4367-4cf8-87d9-2db27e56592c","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 3"
"ba358fc9-9d9f-42f3-906c-4a7e52e85508","","work-in-progress","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 3","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"a06c0545-bcfd-4c10-a575-c39cb64eed35","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 3","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"d71172b7-f968-4ca8-adbe-a35c1af3f1b9","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 001","Layer 3","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"568bdd59-81b7-4aa3-96ca-6fba35bc4986","","not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 002"
"d89f090f-cc9f-41af-88b9-1d18e1618a5b","","not-started","Lot Checks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD NW - Earthworks","Lot 002","BESS PAD NW - Earthworks-Lot Checks-LOT-002"
"cf23a36f-4968-4c59-9b1d-cee8377078d2","","not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD SW - Earthworks"
"c04215ec-749b-4a91-b356-f2a374464a5c","","not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD SW - Earthworks","Lot 001"
"23a8e2db-36cb-44f3-b896-e77b3c5ecc3d","","not-started","Lot Checks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD SW - Earthworks","Lot 001","BESS PAD SW - Earthworks-Lot Checks-LOT-001"
"7982034e-e254-4867-b688-0a9b7ad1d600","","no-status-not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD NE - Earthworks"
"db12a276-47a2-4806-8837-2e53a8821667","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD SE - Earthworks"
"21eec7fd-c822-4709-89bf-33447247a81c","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad","BESS PAD SE - Earthworks","Contaminated Material Boxout - Access Path"
"91d1112c-6ee1-4183-9421-b452b22e2731","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD SE - Earthworks","Contaminated Material Boxout - Access Path","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"0f82abc0-ad29-4816-88ad-75c7faeb78b4","","work-in-progress","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD SE - Earthworks","Contaminated Material Boxout - Access Path","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"31225d6d-6631-4b84-9776-685a3d3cdeef","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","Earthworks","BESS Pad","BESS PAD SE - Earthworks","Contaminated Material Boxout - Access Path","RR-SEPD-BESS-FIC-001-01 - Earthworks -"
"fe5916ed-8228-4734-bd9d-840756ef77dd","","not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","Boxouts"
"54a07a7f-7dd3-4f10-bb00-47a2e7080aaa","","not-started","","folder","TRUE","FALSE","Earthworks","BESS Pad","Boxouts","Gate 2 Vehicle Road"
"05740bbe-0445-483a-a734-4640c55236ab","","not-started","General QA Checklist","checklist","FALSE","FALSE","Earthworks","BESS Pad","Boxouts","Gate 2 Vehicle Road","Survey"
"30ff09a9-4418-426d-b26a-96f68b7562fb","","work-in-progress","","folder","TRUE","FALSE","FRP"
"4f551b1c-7c9f-4e08-b3d9-3cf6c32ac3af","","work-in-progress","","folder","TRUE","FALSE","FRP","West Retaining Wall"
"d5b9bb43-7834-4ca5-90aa-f117af7e7aaa","","work-in-progress","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1"
"2f71d4bf-a1ea-4eea-93cb-1e8e833c8aa5","","work-in-progress","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1","Base Slab"
"537ee1e6-a3d1-4d7a-938e-e64f90ee69cf","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete slabs","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","Base Slab","RR-SEPD-BESS-ITP-002-02 - Concrete Slab"
"db918ad5-a974-4f90-b9ba-2375d775b903","","work-in-progress","RR-SEPD-BESS-FIC-002-00 - Concrete slabs","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","Base Slab","RR-SEPD-BESS-FIC-002-00 - Concrete Slab"
"a3bed74e-eb46-419a-aee3-40e28a3366ee","","work-in-progress","Project Photos","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","Base Slab","Reinforcement QA"
"76121b70-a0fc-46b1-8c44-25e0a1f3ea7a","","no-status-not-started","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1","Wall"
"1f57952c-a5ae-464e-8dd2-ed308b763692","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1","DCP Results U/S Footing"
"aafcb9f2-03ad-4ee9-a930-b0f89b1e82c4","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","DCP Results U/S Footing","General QA Checklist"
"da3bbab1-8647-4e28-8ae2-d6ad86f2eebe","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1","Mass Pour / Blinding"
"b4341f9e-0667-48cf-8554-d9d35c81dbf9","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets"
"0412351e-ad2b-40f9-89b5-d33d842d38ca","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 11.11.24 - Mass Pour"
"b15c99b9-ec04-4f22-8b11-155d4af9a3ba","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 12.11.24 - Top Blinding"
"787d4b0f-6257-4c14-a4f8-a5801495bdb9","","work-in-progress","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2"
"f25374f8-1cd0-4831-8f0a-6ffd0773490b","","work-in-progress","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2","Base Slab"
"8c505b02-94c5-4b2a-b694-9845ff15e9e9","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete slabs","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Base Slab","RR-SEPD-BESS-ITP-002-02 - Concrete Slab"
"44aa3279-6938-4288-8130-0c53c1b31df7","","not-started","RR-SEPD-BESS-FIC-002-00 - Concrete slabs","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Base Slab","RR-SEPD-BESS-FIC-002-00 - Concrete Slab"
"0d531a56-d92e-49b1-8319-866d701f84ba","","work-in-progress","Project Photos","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Base Slab","Reinforcement QA"
"0b23ca90-107d-4da5-9b60-ec12286b9cf8","","no-status-not-started","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2","Wall"
"a4a6570d-d167-49b2-a8f1-0a4d4ad22c3d","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2","DCP Results U/S Footing"
"86be3101-6baa-4bdc-91fb-ead32e3818fd","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","DCP Results U/S Footing","General QA Checklist"
"68280351-9e1d-457f-95d8-20557950b143","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding"
"8db63332-819c-44d8-89e3-2fc7bccc0d91","","pass","","folder","TRUE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets"
"c722fdb7-4033-416a-8277-67e6dd4900d8","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 13.11.24 - Mass Pour"
"35caa19b-df16-4464-b28f-9eb3311a8cd9","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 15.11.24 - Mass Pour"
"08badfd2-fffa-491b-bd4d-092b388e98af","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 23.11.24 - Top Blinding"
"d0f727bd-480a-4af2-a463-d0ecffdbeb34","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 25.11.24 - Top Blinding T2 / Mass Fill T1"
"028c63f8-2a93-4eec-b1e8-6d3a68e588bb","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 26.11.24 - Top Blinding T2 / Mass Fill T1"
"e9dc6bb2-a364-48b5-a28f-123b6ecd6412","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 27.11.24 - Top Blinding T2 / Mass Fill T1"
"95044c4b-48f8-4620-a64d-792bc7c19237","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","West Retaining Wall","Type 2","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 28.11.24 - Top Blinding T2 / Top Blinding T1"
"001db0da-e859-4265-96fe-f2a64562c900","","work-in-progress","","folder","TRUE","FALSE","FRP","North Retaining Wall"
"94886b5a-6fbd-4bfb-b9ff-60ec8dee1b01","","work-in-progress","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1"
"5226f70f-ee85-40d7-ae05-88476c9593bb","","work-in-progress","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1","Base Slab"
"fb9c2a78-d30f-4806-afab-178c76229b51","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete slabs","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Base Slab","RR-SEPD-BESS-ITP-002-02 - Concrete Slab"
"8c6239ad-540e-4b40-a32c-195b2975fbd8","","work-in-progress","RR-SEPD-BESS-FIC-002-00 - Concrete slabs","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Base Slab","RR-SEPD-BESS-FIC-002-00 - Concrete Slab"
"1d67e3c8-cc48-4051-8817-54e520f6e01b","","no-status-not-started","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1","Wall"
"8a64ab08-7fed-4068-8b55-aa3420c9c8f5","","pass","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1","Compaction Results U/S Footing"
"cac6a232-89fe-4fd4-86c6-43c159a3a889","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Compaction Results U/S Footing","General QA Checklist - DCP"
"47a95437-6db5-42bc-a617-68de974b350c","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Compaction Results U/S Footing","General QA Checklist - Compaction"
"18811892-a343-449f-8c53-d8f31ee3e05f","","pass","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1","Mass Pour / Blinding"
"b9468383-d5a9-40c0-8102-7a995269bef4","","pass","","folder","TRUE","FALSE","FRP","North Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets"
"52e283ba-9343-404f-b992-fa0dc8b468d3","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 30.11.24"
"f90ae08b-2831-4c2a-baee-f82889858ab8","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Type 1","Mass Pour / Blinding","Concrete Dockets","Concrete Dockets 02.12.24"
"1c9a1a5f-d7e9-4552-a693-fd8995878785","","pass","","folder","TRUE","FALSE","FRP","North Retaining Wall","Boundary Fence"
"40310da1-602b-410d-b334-e1cdc9eb1bd3","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Boundary Fence","Concrete Dockets 28.11.24"
"e1fca7f8-66bc-495b-aa1a-6db28021d0fe","","pass","General QA Checklist","checklist","FALSE","FALSE","FRP","North Retaining Wall","Boundary Fence","Concrete Dockets 29.11.24"
"d5b065a7-d09f-4cbf-a25d-155a3fe483ad","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall"
