"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e6b09cf1-3583-4a1b-af1b-8bfecd470594","","work-in-progress","ITP-010 - Preliminary & Civil Works - Tallarook Rev1","checklist","FALSE","FALSE","ITP-010 - Preliminary & Civil Works - Tallarook"
