"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"50d3af94-fbea-4827-9cf1-7332fc44d850","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"15d8b41e-dd0b-4381-85fe-c2944108dbb0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2"
"fab23063-85a5-4a86-bf9e-e5c3775522a1","","checklist-flat","not-started","Single Circuit Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Rough in"
"0c9efd4a-c566-4199-afdf-b88572da16f4","","checklist-flat","not-started","Single Circuit Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Fit Off"
"89e95b6c-91b0-48e6-8606-ccf22a1f74ae","","checklist-flat","not-started","Single Circuit Testing Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Commissiong"
"ee5c3851-9f07-47bd-adc7-ad426b95ad9f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 1"
"aa698855-e5f3-42cd-86ab-c4cd3a7a69eb","","checklist-flat","not-started","Single Circuit Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 1","Rough in"
"d67c9596-954d-4712-bfce-22a23dd217ff","","checklist-flat","not-started","Single Circuit Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 1","Fit Off"
"a972f0c0-29d2-4083-ab34-203e9faf957f","","checklist-flat","not-started","Single Circuit Testing Checklist","checklist-flat","FALSE","FALSE","Site QA","Basement 1","Commissiong"
"ef8bbd14-c383-48c4-b1fd-3891e5ff37a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground floor courtyard"
"7000359a-e8f0-4557-a6eb-38d534d88bd9","","checklist-flat","not-started","Single Circuit Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground floor courtyard","Rough in"
"6b13bb11-69b6-45d7-b70e-63c44c804696","","checklist-flat","not-started","Single Circuit Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground floor courtyard","Fit Off"
"28b4baff-89c4-4d69-a637-46cf036c677d","","checklist-flat","not-started","Single Circuit Testing Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground floor courtyard","Commissiong"
"0fe2fc16-dec4-4092-ab5d-0e06ac9df775","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tenancy"
"bb9af559-63b2-4a20-921b-eff18c882f4c","","checklist-flat","not-started","Single Circuit Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Tenancy","Rough in"
"b0c686ed-bab0-49a7-a261-d7e926cfe2fa","","checklist-flat","not-started","Single Circuit Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Tenancy","Fit Off"
"db3def6c-53d6-450e-921a-d50ede684ddc","","checklist-flat","not-started","Single Circuit Testing Checklist","checklist-flat","FALSE","FALSE","Site QA","Tenancy","Commissiong"
"28e8297f-ca49-48f1-a18b-9d787ba7b624","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A"
"8e936658-a943-4285-89d4-f451cf143bad","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1"
"09fdad43-84cc-4c3f-9b5d-54e3974d3d1a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1","Apartments"
"4fe7d795-e103-4fc1-abe4-c1c60e1bac43","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1","Apartments","AB101"
"f1b8af31-92cc-4dc7-a1b3-dd1963f3e8a4","","checklist-sectioned","not-started","Apartment Rough In Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB101","Rough In"
"1cd752b2-85f5-47a3-893d-983a6a0296b2","","checklist-flat","not-started","Apartment Cut Out Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB101","Cut Out"
"58aeb79e-fe72-4bad-8046-e73ff71a7342","","checklist-sectioned","not-started","Apartment Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB101","Fit Off"
"1fe494d8-47f5-4743-bd70-3d548c6922fe","checklist-flat must be display flat but was progress","checklist-flat","not-started","Apartment Commissioning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB101","Commissioning"
"54386b2e-5f6a-4940-a13a-04bcc0112224","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1","Apartments","AB102"
"9b357339-aa46-4289-bc3c-a1404449c2ce","","checklist-sectioned","not-started","Apartment Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB102","Apartment Fit Off Checklist"
"ee85e6c5-cc59-4e17-8c14-86e6d5a72ec8","","checklist-flat","not-started","Apartment Cut Out Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB102","Apartment Cut Out Checklist"
"8059c398-b54b-4af2-ba67-f3481821f3c2","","checklist-sectioned","not-started","Apartment Rough In Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB102","Apartment Rough In Checklist"
"f5493918-1c63-4e83-bf7e-9107e553835b","","checklist-flat","not-started","Apartment Commissioning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB102","Apartment Commissioning Checklist"
"7278e118-efaa-4ed9-972f-fa43e19484c9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1","Apartments","AB103"
"8855b025-d413-43bb-9d0c-b15a9630f168","","checklist-sectioned","not-started","Apartment Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB103","Apartment Fit Off Checklist"
"0f282036-20d7-4f04-92de-b948bbbed048","","checklist-flat","not-started","Apartment Cut Out Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB103","Apartment Cut Out Checklist"
"0eab368c-4453-40fa-a845-8db530e18852","","checklist-sectioned","not-started","Apartment Rough In Checklist","checklist","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB103","Apartment Rough In Checklist"
"0a531749-8eed-44e8-a72a-2dda5aab33eb","","checklist-flat","not-started","Apartment Commissioning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Apartments","AB103","Apartment Commissioning Checklist"
"161c2b5b-9cad-4dcf-8eb7-e075ba0afe84","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A","Basement 1","Common area"
"f8edfc27-a944-4d3a-b9c7-0a4a0a70ea63","","checklist-flat","not-started","Single Circuit Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Common area","Rough in"
"dfdb3cf8-0f19-4c13-bd23-23320c2855a2","","checklist-flat","not-started","Single Circuit Cut Out Checklist","checklist-flat","FALSE","FALSE","Site QA","Building A","Basement 1","Common area","Cutout"
