Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
7f458bff-38bf-4d0a-a73a-3ff3baca5cb3,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.01,Mandatory testing,Mandatory testing
b0dfc40e-33e9-41ff-829c-064af24baba0,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.02,Mandatory testing,Mandatory testing
56f51a88-979a-43fe-b245-703a66971d47,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.03,Mandatory testing,Mandatory testing
c61f1334-8893-4aa1-a23d-42a30dd97f3c,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.04,Mandatory testing,Mandatory testing
a3cdec20-99c0-4928-856b-c408669014c3,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.05,Mandatory testing,Mandatory testing
19f93a5b-3bb2-4798-81c6-24c9955ae4c7,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.06,Mandatory testing,Mandatory testing
30401777-137e-44a3-a6d5-44748d4ce1fa,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 1,1.07,Mandatory testing,Mandatory testing
e8a8ef2b-1a9a-4d67-9e45-5ca008f4cbfe,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 2,2.01,Mandatory testing,Mandatory testing
3a47bb4e-1b8b-435a-ac38-4d700d97763a,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 2,2.02,Mandatory testing,Mandatory testing
9286e442-ed22-4e57-b22c-91a25e7f3aec,,checklist-flat,not-started,AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names),checklist-flat,FALSE,FALSE,Site QA,Apartments,Tower 2,Level 2,2.03,Mandatory testing,Mandatory testing
