Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
62d36929-7a94-46b5-833e-be1eac65e424,checklist,Meter Assemblies & Risers,,Meter Assemblies & Risers,,
701cc82a-56db-49ea-ac67-2e20cfec05a7,section,Details,,,,
0da52524-480e-496e-9b7a-98c00db75e57,checkpoint,Valves Tagged,,,,
,checkpoint,Balancing Valve Installed ,,,,
,checkpoint,Flow Isolation Valve Installed,,,,
e465be1d-0499-4898-81f5-9a0ddee0e083,checkpoint,Meters on,,,,
828edc06-97e8-4246-a384-457d357ae4a4,checkpoint,Assembly Complete,,,,
10ee4def-4dda-4507-9334-7d81a2842442,checkpoint,Pipe Support,,,,
,checkpoint,Caulk Penetrations,,,,
,checkpoint,Syfonic System Complete,,,,
