resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Building B06,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B07,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B08,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B09,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B10,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B11,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,step,,,Building B12,,,,,,,,
,step,,,,Structure,,,,,,,
Concrete Pour,checklist,,,,,Concrete Pour,,,,,,
,,,,,,,,,,,,
