Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Building 1 Progress,,,,,,
,Scope,,,Building 1,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Building 1,Site QA
,,Level 2,dynamic,Level 2,Building 1,Site QA
,,Level 3,dynamic,Level 3,Building 1,Site QA
,,Level 4,dynamic,Level 4,Building 1,Site QA
,,Level 5,dynamic,Level 5,Building 1,Site QA
,Columns,,,,,
,,Fan Coil Unit,,Fan Coil Unit,,
,,Pipework,,Pipework,,
,,Fan Installation,,Fan Installation,,
,,Ductwork,,Ductwork,,
,,,,,,
Building 2 Progress,,,,,,
,Scope,,,Building 2,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Building 2,Site QA
,,Level 2,dynamic,Level 2,Building 2,Site QA
,,Level 3,dynamic,Level 3,Building 2,Site QA
,,Level 4,dynamic,Level 4,Building 2,Site QA
,,Level 5,dynamic,Level 5,Building 2,Site QA
,Columns,,,,,
,,Fan Coil Unit,,Fan Coil Unit,,
,,Pipework,,Pipework,,
,,Fan Installation,,Fan Installation,,
,,Ductwork,,Ductwork,,
,,,,,,
Building 3 Progress,,,,,,
,Scope,,,Building 3,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Building 3,Site QA
,,Level 2,dynamic,Level 2,Building 3,Site QA
,,Level 3,dynamic,Level 3,Building 3,Site QA
,,Level 4,dynamic,Level 4,Building 3,Site QA
,,Level 5,dynamic,Level 5,Building 3,Site QA
,,Level 6,dynamic,Level 6,Building 3,Site QA
,,Level 7,dynamic,Level 7,Building 3,Site QA
,,Level 8,dynamic,Level 8,Building 3,Site QA
,,Level 9,dynamic,Level 9,Building 3,Site QA
,,Level 10,dynamic,Level 10,Building 3,Site QA
,,Level 11,dynamic,Level 11,Building 3,Site QA
,Columns,,,,,
,,Fan Coil Unit,,Fan Coil Unit,,
,,Pipework,,Pipework,,
,,Fan Installation,,Fan Installation,,
,,Ductwork,,Ductwork,,
,,,,,,
Building 4 Progress,,,,,,
,Scope,,,Building 4,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Building 4,Site QA
,,Level 2,dynamic,Level 2,Building 4,Site QA
,,Level 3,dynamic,Level 3,Building 4,Site QA
,,Level 4,dynamic,Level 4,Building 4,Site QA
,,Level 5,dynamic,Level 5,Building 4,Site QA
,,Level 6,dynamic,Level 6,Building 4,Site QA
,,Level 7,dynamic,Level 7,Building 4,Site QA
,,Level 8,dynamic,Level 8,Building 4,Site QA
,,Level 9,dynamic,Level 9,Building 4,Site QA
,,Level 10,dynamic,Level 10,Building 4,Site QA
,,Level 11,dynamic,Level 11,Building 4,Site QA
,Columns,,,,,
,,Fan Coil Unit,,Fan Coil Unit,,
,,Pipework,,Pipework,,
,,Fan Installation,,Fan Installation,,
,,Ductwork,,Ductwork,,
,,,,,,
Building 5 Progress,,,,,,
,Scope,,,Building 5,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Building 5,Site QA
,,Level 2,dynamic,Level 2,Building 5,Site QA
,,Level 3,dynamic,Level 3,Building 5,Site QA
,,Level 4,dynamic,Level 4,Building 5,Site QA
,,Level 5,dynamic,Level 5,Building 5,Site QA
,,Level 6,dynamic,Level 6,Building 5,Site QA
,,Level 7,dynamic,Level 7,Building 5,Site QA
,,Level 8,dynamic,Level 8,Building 5,Site QA
,,Level 9,dynamic,Level 9,Building 5,Site QA
,,Level 10,dynamic,Level 10,Building 5,Site QA
,,Level 11,dynamic,Level 11,Building 5,Site QA
,Columns,,,,,
,,Fan Coil Unit,,Fan Coil Unit,,
,,Pipework,,Pipework,,
,,Fan Installation,,Fan Installation,,
,,Ductwork,,Ductwork,,
