Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
997b93b2-1475-4d54-9d5e-26756d2be36e,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North West Wing,Common & Service Areas,Stair 1 & Lobby,Suspended ceiling grids,
26909613-abb1-4de3-b18c-c41665de2b52,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North West Wing,Common & Service Areas,Lift 3 & Lobby,Suspended ceiling grids,
f31828a2-b1dd-45e4-9d58-6f23ba50b8da,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North West Wing,Common & Service Areas,Swimming/SPA Pool Plant Area,Suspended ceiling grids,
c9dd2f59-dc5c-43e7-afb3-b6b3759a0f90,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North West Wing,Common & Service Areas,Gardener,Suspended ceiling grids,
de19b0e9-e167-42b1-ad5e-c2016076986a,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North West Wing,Service Areas,COMMS,Suspended ceiling grids,
a6fdd714-bb6d-467b-8aa4-31ec422df09c,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South West Wing,Common & Service Areas,Stair 2 & Lobby,Suspended ceiling grids,
27deb5dd-8b59-4b3f-8f68-d81bdce0e563,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South West Wing,Common & Service Areas,Residents Workshop,Suspended ceiling grids,
4cf07d3f-3648-439d-9ea8-04e2470ed529,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South West Wing,Common & Service Areas,Store/Lift Undercroft,Suspended ceiling grids,
8a7839a4-ec18-4fd9-8203-7d2db093ad38,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South West Wing,Common & Service Areas,WC Lobby & WC,Suspended ceiling grids,
3815a6d1-00bf-4e31-9c3f-d985f6edc63e,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,Center,Common & Service Areas,Stair 3 & Lobby,Suspended ceiling grids,
fe205a7a-51df-4b92-a715-f76184ba2e35,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,Center,Common & Service Areas,Lift 1 - 2 & Lobby,Suspended ceiling grids,
24a7ba5d-78d7-40be-b35a-081eeb502c77,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,Center,Common & Service Areas,Rubbish,Suspended ceiling grids,
2d97d87d-9130-4aa2-89c4-f973704fa8cb,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,Center,Common & Service Areas,Store Room,Suspended ceiling grids,
811d04e6-f2de-48fa-a0b2-46707115dbd0,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Lift 5 & Lobby,Suspended ceiling grids,
b455f29f-dddc-48a4-85df-b54981ad9a84,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Maintenance,Suspended ceiling grids,
23aea02d-cbc1-4292-a81d-6cbb38b41811,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Staff WC & Changing Room,Suspended ceiling grids,
2898e447-9def-40c7-a773-2e03ce491617,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Laundry Area,Suspended ceiling grids,
eaadc296-0a6e-4af8-90d9-7d8a793c7412,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Prep Area,Suspended ceiling grids,
6f32005a-7c1e-45fb-bbff-f7f4f54417d5,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Common & Service Areas,Corridor,Suspended ceiling grids,
0b0181a0-86ce-4bcc-8e62-cf998071866f,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Service Areas,MSB Room,Suspended ceiling grids,
8658aa50-b86f-4e97-a322-05edd40d1693,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Service Areas,PABX Room,Suspended ceiling grids,
62ff5e1e-54f8-4f9e-a53e-e748fdd7a173,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,North East Wing,Service Areas,HWC Room,Suspended ceiling grids,
64a70926-f46f-4af1-b0d3-55e78d4eb635,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South East Wing,Common Areas,Kitchen,Suspended ceiling grids,
f26d6f26-b23a-42aa-868e-3b54ce33b150,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Basement,South East Wing,Common Areas,Washup Area,Suspended ceiling grids,
0b469593-e18b-44b3-a11f-6d66fa0c2499,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Stair 1 & Lobby,Suspended ceiling grids,
e49a2c77-cefb-46d3-a7f0-a52ec26e4480,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Lift 3 & Lobby,Suspended ceiling grids,
bd62c957-5cf3-4f39-9b07-436a2faa7d6c,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Pool Area,Suspended ceiling grids,
f23191d1-cdeb-41f1-bdc0-8888f4a48f11,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Lobby & WC & Changing Room,Suspended ceiling grids,
56e9c38d-b27a-4f97-9ba5-9aac0c055650,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Gym,Suspended ceiling grids,
3fdb2161-4815-4c2f-87dd-f147e75af6e1,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Activities / Store,Suspended ceiling grids,
68c45992-6aa3-482c-a35f-11fa05d911da,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Cinema/Reflection,Suspended ceiling grids,
9421a89b-d382-4eba-9ade-fbefdf99267e,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Games Room,Suspended ceiling grids,
964cb648-16e5-4ba4-b29c-0601b613238c,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,North West Wing,Common Areas,Dining,Suspended ceiling grids,
bb12808a-d7b7-4504-94e5-2b28ba423b5a,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Stair 2 & Lobby,Suspended ceiling grids,
4be44e32-33c7-4f73-9968-2d34723beddf,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Lift 4 & Lobby,Suspended ceiling grids,
fbb4ff3b-a50b-4aeb-be6c-6c1a33813eda,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Dining,Suspended ceiling grids,
5b636e96-fc5f-4ce7-91b0-31f0935ee5e7,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Craft room,Suspended ceiling grids,
60761beb-3002-4adc-88a4-c2424256b41c,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Library room,Suspended ceiling grids,
d135bea1-17c5-4f79-b6bd-dfd214673da3,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Common & Service Areas,Corridor,Suspended ceiling grids,
3b95425b-04a9-4437-b9c4-9386f087c569,,checklist-flat,not-started,H - R - Handover,checklist-flat,FALSE,FALSE,B01,Fitout,Ground level,South West Wing,Care Units,ALS G64A,Suspended ceiling grids,
