Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
439c1948-62a6-4522-9446-d9ea121e0878,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW01,Panel Completion
add6b777-6ea8-4da1-95e6-baee35ca596d,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW002,Panel Completion
6dd5d7be-1f60-4386-a9f8-f52e6086c3fb,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW003,Panel Completion
d84e4891-39ce-47dd-8d09-fdcc47ab476b,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW004,Panel Completion
fe3b104f-237d-4dcd-9683-bb45ab0a269c,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW005,Panel Completion
79350605-9e4c-40f3-9fb9-310a6adc7774,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW006,Panel Completion
4de7d9c1-bbb4-4804-9191-714b246e652c,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW007,Panel Completion
052148c5-82f4-4658-bb5f-6b49cae94e81,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL008,Panel Completion
dbaa9d11-4696-430e-a819-40c4e82517a8,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL009,Panel Completion
09bc319b-0e9d-4485-b337-c2e2f05360af,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL010,Panel Completion
c8f6328f-f3b2-497d-81c4-3683db145601,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL011,Panel Completion
6eac2a8c-5f93-447a-a3d3-106c0268ef74,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL012,Panel Completion
2a497f1d-d85f-421a-81ad-4df3e9680ef6,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL013,Panel Completion
b5a75fa4-137e-4c8a-ac3a-1519904938d3,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL014,Panel Completion
cb591d7a-0452-4fbd-9c03-0dad29044c98,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL015,Panel Completion
1a96bfdb-c1c3-4383-a977-45d3525ad5c7,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-BL016,Panel Completion
c62e34af-2eb9-4129-ba5e-a3e9c04755ed,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW017,Panel Completion
cbc50aa1-0be8-4e5d-9875-6fee908afeac,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW018,Panel Completion
17d34f1d-18d9-4d07-82c5-d3381867c107,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW019,Panel Completion
58fb14a6-340f-4157-9d77-ba8b8829aae1,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW020,Panel Completion
3630dffe-f259-4860-a61a-331328042cad,,checklist-flat,pass,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-WW021,Panel Completion
59b210d6-b1cb-4d5f-bfd5-55b20c490228,,checklist-flat,not-started,1b2c08ab992e05af1c04311e7b884f7321fe438e337e589516e619b6395346ba,checklist-flat,FALSE,FALSE,Site QA,Level 1,West Elevation,Panels,L1-SD092,Panel Completion
