resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Rooms,,,,,,,
,step,,,,,201,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,202,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,203,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,204,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,205,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,206,,,,,,
Floor Prep,checklist,,,,,,201 - Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,201 - Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,201a - Vinyl installation,,,,,
,step,,,,,207,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,208,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,209,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,210,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,211,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,212,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
Floor Vinyl / LVT / Marmoleum ,checklist,,,,,,Vinyl installation,,,,,
,step,,,,,213,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
,step,,,,,214,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
,step,,,,,215,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
,step,,,,,216,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
Carpet tiles installation,checklist,,,,,,Carpet Tile installation,,,,,
,step,,,,,217,,,,,,
Floor Prep,checklist,,,,,,Floor Prep,,,,,
