type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Precast Install,,,,,,Precast Install Checklist
section,Details,,,,,,
checkpoint,Precast unit placed and temp props/brackets installed per propping design,,,,,,
checkpoint,Precast unit set to gridline/RL,,,,,,
checkpoint,Permanent brackets installed (where required),,,,,,
checkpoint,All associated works (grouting/brackets) are completed and props ready to be removed. Do not remove without consulting Built site manager.,,,,,,
