Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
T1 Western,,,,,
,Scope,,,,
,Rows,,,,
,,L01,dynamic,t1 western,l01
,,L02,dynamic,t1 western,l02
,,L03,dynamic,t1 western,l03
,,L04,dynamic,t1 western,l04
,,L05,dynamic,l05,t1 western
,,L06,dynamic,t1 western,l06
,,L07,dynamic,t1 western,l07
,,L08,dynamic,t1 western,l08
,,L09,dynamic,t1 western,l09
,,L10,dynamic,t1 western,l10
,Columns,,,,
,,Fixings drilled & chem-set,,fixings drilled & chem-set,
,,Hardware installed per PS1,,hardware installed per ps1,
,,Glass installed & plumbed per PS1,,glass installed & plumbed per ps1,
,,Hand-rail / link-rail installed,,hand-rail / link-rail installed,
,,Trade clean,,trade clean,
,,,,,
T2 Eastern,,,,,
,Scope,,,,
,Rows,,,,
,,L01,dynamic,l01,t2 eastern
,,L02,dynamic,t2 eastern,l02
,,L03,dynamic,t2 eastern,l03
,,L04,dynamic,l04,t2 eastern
,,L05,dynamic,l05,t2 eastern
,,L06,dynamic,t2 eastern,l06
,,L07,dynamic,l07,t2 eastern
,,L08,dynamic,l08,t2 eastern
,,L09,dynamic,l09,t2 eastern
,Columns,,,,
,,Fixings drilled & chem-set,,fixings drilled & chem-set,
,,Hardware installed per PS1,,hardware installed per ps1,
,,Glass installed & plumbed per PS1,,glass installed & plumbed per ps1,
,,Hand-rail / link-rail installed,,hand-rail / link-rail installed,
,,Trade clean,,trade clean,
,,,,,
Food & Beverage,,,,,
,Scope,,,,
,Rows,,,,
,,Bar Terrace,dynamic,food & beverage,bar terrace
,Columns,,,,
,,Fixings drilled & chem-set,,fixings drilled & chem-set,
,,Hardware installed per PS1,,hardware installed per ps1,
,,Glass installed & plumbed per PS1,,glass installed & plumbed per ps1,
,,Hand-rail / link-rail installed,,hand-rail / link-rail installed,
,,Trade clean,,trade clean,
,,,,,
Townhouses,,,,,
,Scope,,,,
,Rows,,,,
,,Townhouses,dynamic,townhouses,
,Columns,,,,
,,Fixings drilled & chem-set,,fixings drilled & chem-set,
,,Hardware installed per PS1,,hardware installed per ps1,
,,Glass installed & plumbed per PS1,,glass installed & plumbed per ps1,
,,Hand-rail / link-rail installed,,hand-rail / link-rail installed,
,,Trade clean,,trade clean,
,,,,,
Canopies,,,,,
,Scope,,,,
,Rows,,,,
,,Canopies,dynamic,canopies,
,Columns,,,,
,,Install hardware per PS1,,install hardware per ps1,
,,Glass installed & aligned per PS1,,glass installed & aligned per ps1,
,,Silicone joints,,silicone joints,
,,Trade clean,,trade clean,
