resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Stage 1,,,,,,,
,step,,,,,B1,,,,,,
Fan Install Checklist ,checklist,,,,,,CPEF-UG-1,,,,,
Fan Install Checklist ,checklist,,,,,,CPSF-B-1,,,,,
Fan Install Checklist ,checklist,,,,,,CPSF-B-2,,,,,
Fan Install Checklist ,checklist,,,,,,CPSF-LG-1,,,,,
Fan Install Checklist ,checklist,,,,,,JF-01,,,,,
Fan Install Checklist ,checklist,,,,,,JF-02,,,,,
Fan Install Checklist ,checklist,,,,,,JF-03,,,,,
Fan Install Checklist ,checklist,,,,,,JF-04,,,,,
Fan Install Checklist ,checklist,,,,,,JF-05,,,,,
Fan Install Checklist ,checklist,,,,,,JF-06,,,,,
,step,,,,,Lower Ground,,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-LG-B1,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-LG-B2,,,,,
Fan Install Checklist ,checklist,,,,,,FPRSF-LG-1,,,,,
,step,,,,,Upper Ground,,,,,,
Fan Install Checklist ,checklist,,,,,,TEF-UG-1,,,,,
Fan Install Checklist ,checklist,,,,,,PRSF-UG-1,,,,,
Fan Install Checklist ,checklist,,,,,,OAF-UG-1,,,,,
Fan Install Checklist ,checklist,,,,,,KEF-UG-1,,,,,
Fan Install Checklist ,checklist,,,,,,KSF-UG-1,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-1,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-2,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-3,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-4,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-5,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-6,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-7,,,,,
Apartment Checklist,checklist,,,,,,FCU-1-UG-8,,,,,
