resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,GF.B.548,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 1,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,01.B.066,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,01.B.196,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,01.B.233,MMGE-522 - ROWA,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,01.B.479,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 2 ,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.A.233,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.140,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.149,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.154,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.161,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.163,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.235,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.242,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.247,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.255,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.273,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.281,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.285,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.294,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.296,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.454,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.455,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.456,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,02.B.481,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 3,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,03.A.107,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,03.A.208,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,03.A.244,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,03.A.262,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 4,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,04.A.096,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,04.A.108,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,04.B.245,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,04.B.368,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 5,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,05.B.132,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 6,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,06.B.029,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,06.B.131,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 7,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,07.B.052,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,07.B.120,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,07.B.173,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,07.B.240,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 8,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,08.B.051,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,08.B.116,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,08.B.227,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,08.B.246,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 9,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,09.B.051,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,09.B.115,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,09.B.225,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,09.B.235,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
,,,,step,,,,Level 10,,,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,10.B.051,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,10.B.115,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,10.B.225,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
Equipment Installation - ADC,Equipment Staging and Server Connection - ADC,Equipment Installation - Rowa,Equipment Commisioning - Rowa,folder-with-checklists,,,,,10.B.235,MMGE-053 - MEDICATION DISPENSER: automated,,,,,
