resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Job Details,checklist,,,Miles - Project Details,,,,,,,,
,step,,,Manufacture QA,,,,,,,,
,step,,,,Level 3,,,,,,,
,step,,,,,Balustrade,,,,,,
Manufacturing Checklist,checklist,,,,,,03-108,,,,,
Manufacturing Checklist,checklist,,,,,,03-114,,,,,
,step,,,,Level 4,,,,,,,
,step,,,,,Balustrade,,,,,,
Manufacturing Checklist,checklist,,,,,,04-099,,,,,
Manufacturing Checklist,checklist,,,,,,04-108,,,,,
Manufacturing Checklist,checklist,,,,,,04-114,,,,,
Manufacturing Checklist,checklist,,,,,,04-126A,,,,,
,step,,,,Level 5,,,,,,,
,step,,,,,Column,,,,,,
Manufacturing Checklist,checklist,,,,,,05-089,,,,,
,step,,,,,Panel,,,,,,
Manufacturing Checklist,checklist,,,,,,05-092,,,,,
Manufacturing Checklist,checklist,,,,,,05-096,,,,,
,step,,,,,Balustrade,,,,,,
Manufacturing Checklist,checklist,,,,,,05-101,,,,,
Manufacturing Checklist,checklist,,,,,,05-102,,,,,
Manufacturing Checklist,checklist,,,,,,05-108,,,,,
Manufacturing Checklist,checklist,,,,,,05-109,,,,,
Manufacturing Checklist,checklist,,,,,,05-110,,,,,
Manufacturing Checklist,checklist,,,,,,05-114,,,,,
Manufacturing Checklist,checklist,,,,,,05-117,,,,,
Manufacturing Checklist,checklist,,,,,,05-119,,,,,
Manufacturing Checklist,checklist,,,,,,05-122,,,,,
Manufacturing Checklist,checklist,,,,,,05-123,,,,,
Manufacturing Checklist,checklist,,,,,,05-124,,,,,
Manufacturing Checklist,checklist,,,,,,05-126,,,,,
Manufacturing Checklist,checklist,,,,,,05-126A,,,,,
Manufacturing Checklist,checklist,,,,,,05-127,,,,,
Manufacturing Checklist,checklist,,,,,,05-128,,,,,
Manufacturing Checklist,checklist,,,,,,05-130,,,,,
,step,,,,Level 6,,,,,,,
,step,,,,,Panel,,,,,,
Manufacturing Checklist,checklist,,,,,,06-022,,,,,
Manufacturing Checklist,checklist,,,,,,06-060,,,,,
Manufacturing Checklist,checklist,,,,,,06-090,,,,,
Manufacturing Checklist,checklist,,,,,,06-091,,,,,
Manufacturing Checklist,checklist,,,,,,06-094,,,,,
Manufacturing Checklist,checklist,,,,,,06-116,,,,,
,step,,,,,Column,,,,,,
Manufacturing Checklist,checklist,,,,,,06-061,,,,,
Manufacturing Checklist,checklist,,,,,,06-088,,,,,
Manufacturing Checklist,checklist,,,,,,06-093,,,,,
Manufacturing Checklist,checklist,,,,,,06-095,,,,,
Manufacturing Checklist,checklist,,,,,,06-097,,,,,
Manufacturing Checklist,checklist,,,,,,06-098,,,,,
,step,,,,,Balustrade,,,,,,
Manufacturing Checklist,checklist,,,,,,06-100,,,,,
Manufacturing Checklist,checklist,,,,,,06-101,,,,,
Manufacturing Checklist,checklist,,,,,,06-102,,,,,
Manufacturing Checklist,checklist,,,,,,06-103,,,,,
Manufacturing Checklist,checklist,,,,,,06-104,,,,,
Manufacturing Checklist,checklist,,,,,,06-105,,,,,
Manufacturing Checklist,checklist,,,,,,06-106,,,,,
Manufacturing Checklist,checklist,,,,,,06-107,,,,,
Manufacturing Checklist,checklist,,,,,,06-109,,,,,
Manufacturing Checklist,checklist,,,,,,06-110,,,,,
Manufacturing Checklist,checklist,,,,,,06-111,,,,,
Manufacturing Checklist,checklist,,,,,,06-112,,,,,
Manufacturing Checklist,checklist,,,,,,06-113,,,,,
Manufacturing Checklist,checklist,,,,,,06-114A,,,,,
Manufacturing Checklist,checklist,,,,,,06-115,,,,,
Manufacturing Checklist,checklist,,,,,,06-117,,,,,
Manufacturing Checklist,checklist,,,,,,06-118,,,,,
Manufacturing Checklist,checklist,,,,,,06-119,,,,,
Manufacturing Checklist,checklist,,,,,,06-120,,,,,
Manufacturing Checklist,checklist,,,,,,06-121,,,,,
Manufacturing Checklist,checklist,,,,,,06-122,,,,,
Manufacturing Checklist,checklist,,,,,,06-123,,,,,
Manufacturing Checklist,checklist,,,,,,06-124,,,,,
Manufacturing Checklist,checklist,,,,,,06-125,,,,,
