"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46611376-4a6f-4124-961d-b579d4452961","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing"
"803b86c4-5b3d-4b71-b906-bb0c8e53dc2d","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing","Grid 104"
"21b1be0c-2de7-40aa-84d3-b01616908c69","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing","Grid 104","XX"
"2eabceb3-e065-40eb-9a89-6db9ac11230d","","pass","Photos Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","XX","Photos"
"e80f0b46-5e13-4a2b-b2c3-af217cca7bc2","","work-in-progress","Earth Pit Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","XX","Earth Pit"
"b01f6566-6c75-45e3-8017-f7bc12449d7f","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing","Grid 104","WW"
"a776d46d-237a-4cf0-b9db-90e88ca27501","","pass","Photos Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","WW","Photos"
"6a60fcee-1e43-4623-acb4-2b593cd0a446","","not-started","Earth Pit Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","WW","Earth Pit"
"8f600b63-0a95-4c5c-9d57-40eac42920e5","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing","Grid 104","VV"
"21a65bb3-f6ce-4307-9fba-11ef1c2188b4","","pass","Photos Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","VV","Photos"
"33df45e1-db92-4613-8cf6-cd620b736c7f","","not-started","Earth Pit Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","VV","Earth Pit"
"9f23523b-8c10-4363-81d0-6091ef343325","","work-in-progress","","folder","TRUE","FALSE","Lightning Protection and Earthing","Grid 104","UUB"
"ca57be66-8923-4789-bf9b-3002fa5b9758","","pass","Photos Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","UUB","Photos"
"17165393-2854-403f-99b5-8a34eb34ebaa","","not-started","Earth Pit Checklist","checklist","FALSE","FALSE","Lightning Protection and Earthing","Grid 104","UUB","Earth Pit"
