Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
eeca462c-7573-4e5b-a158-d56ea278273c,,checklist-flat,not-started,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-001A,Installation of Nose Cone panels
ecc7afa4-14fb-4b2e-a381-0772c7e4d862,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-001B,Installation of Nose Cone panels
56ef75e7-a976-423c-9760-83aa1dfc1e53,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-001C,Installation of Nose Cone panels
734a4e88-dccc-46c6-82ff-a15fdb1d5053,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-002A,Installation of Nose Cone panels
a6423ce3-b7d4-4e17-b928-87c22d196abd,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-002B,Installation of Nose Cone panels
92a6571d-ede5-458b-bdcb-83c9336a521c,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-003A,Installation of Nose Cone panels
939f319c-341c-4232-a0a3-826fc64ead44,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-003B,Installation of Nose Cone panels
81b2c42b-a8e0-4e41-958b-7111b1e0d5ad,,checklist-flat,not-started,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-004A,Installation of Nose Cone panels
6036ce1f-da72-48ef-abc8-0d384996d50a,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-004B,Installation of Nose Cone panels
ee624ad2-5fc0-45d6-afe7-68b8d4b3cd17,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-005A,Installation of Nose Cone panels
6961367c-e616-4c6c-94e8-ee228fb9295b,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-005B,Installation of Nose Cone panels
23f1aa5d-e24b-4330-b073-a7cf87a9b24d,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-006A,Installation of Nose Cone panels
d38d5f3e-c38a-457a-a212-839d40b0c2d3,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-006B,Installation of Nose Cone panels
9b03460d-f498-4ca9-9089-0c4baad36fa2,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-007A,Installation of Nose Cone panels
cbfd5bc8-dd8f-4fed-b157-0984635c487d,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-007B,Installation of Nose Cone panels
1e3a1d7c-868f-47f0-a19d-432e05e3567e,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-008A,Installation of Nose Cone panels
c416e7af-d0ce-4dcf-954b-b23d2e3fac51,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-008B,Installation of Nose Cone panels
a5bff8c1-3a39-465e-b1d1-ac0b184ffeab,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-009A,Installation of Nose Cone panels
d34f12be-cb18-4581-8167-644b48d80969,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-009B,Installation of Nose Cone panels
d5b931d4-c79d-4357-a9fc-2f0a0def3390,,checklist-flat,not-started,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-010A,Installation of Nose Cone panels
2a05dda1-c8e0-4870-8068-4b620e3c6008,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-010B,Installation of Nose Cone panels
1ef9adf5-ca99-46b0-af50-7396e1e097e7,,checklist-flat,pass,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-011A,Installation of Nose Cone panels
b1a8d9d3-c99d-4d23-b52f-b4167f720ba1,,checklist-flat,work-in-progress,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-011B,Installation of Nose Cone panels
2da6787e-0e2b-488f-9c9f-f82d5795f8fa,,checklist-flat,not-started,b6745010cf0976472d2730fae308c7292dea7124032bbc19089fbd9e1f22d470,checklist-flat,FALSE,FALSE,Fabrication & Site QA,East Tower,Level 3,Nosecone Panels,SE03-E03-012A,Installation of Nose Cone panels
