Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,QA - Data Talk,,,,,Yes,QA - Data Talk,1ef7392b-2cdd-4675-84e5-40d3dd8d5fb9
checkpoint-status,,,checkpoint,Installation completed,,,,,,,
checkpoint-status,,,checkpoint,Junction box installed,,,,,,,
checkpoint-status,,,checkpoint,Acoustic treatment completed,,,,,,,
checkpoint-status,,,checkpoint,Aconex field issues (defects) closed,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,QA - Contego,,,,,Yes,QA - Contego,2774eba0-fb07-48d9-b399-d21290336291
checkpoint-status,,,checkpoint,Fire rating of in-wall floor penetrations complete,,,,,,,
