resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 2,,,,,,,
,step,,,,,North WW,,,,,,
Balustrade Build Checklist,checklist,,,,,,02-150,,,,,
Balustrade Build Checklist,checklist,,,,,,02-151,,,,,
Balustrade Build Checklist,checklist,,,,,,02-152,,,,,
Balustrade Build Checklist,checklist,,,,,,02-153,,,,,
Balustrade Build Checklist,checklist,,,,,,02-154,,,,,
Balustrade Build Checklist,checklist,,,,,,02-155,,,,,
Balustrade Build Checklist,checklist,,,,,,02-156,,,,,
Balustrade Build Checklist,checklist,,,,,,02-157,,,,,
Balustrade Build Checklist,checklist,,,,,,02-158,,,,,
Balustrade Build Checklist,checklist,,,,,,02-159,,,,,
Balustrade Build Checklist,checklist,,,,,,02-160,,,,,
Balustrade Build Checklist,checklist,,,,,,02-161 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,02-161 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,02-161 (section 3),,,,,
,step,,,,,South WW,,,,,,
Balustrade Build Checklist,checklist,,,,,,02-162 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,02-162 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,02-162 (section 3),,,,,
Balustrade Build Checklist,checklist,,,,,,02-163 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,02-163 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,02-163 (section 3),,,,,
Balustrade Build Checklist,checklist,,,,,,02-164,,,,,
Balustrade Build Checklist,checklist,,,,,,02-165,,,,,
Balustrade Build Checklist,checklist,,,,,,02-166,,,,,
Balustrade Build Checklist,checklist,,,,,,02-167,,,,,
Balustrade Build Checklist,checklist,,,,,,02-168,,,,,
Balustrade Build Checklist,checklist,,,,,,02-169,,,,,
Balustrade Build Checklist,checklist,,,,,,02-170,,,,,
Balustrade Build Checklist,checklist,,,,,,02-171,,,,,
Balustrade Build Checklist,checklist,,,,,,02-172,,,,,
Balustrade Build Checklist,checklist,,,,,,02-173,,,,,
Balustrade Build Checklist,checklist,,,,,,02-174,,,,,
Balustrade Build Checklist,checklist,,,,,,02-175,,,,,
,step,,,,,Multiple,,,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 3),,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 4),,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 5),,,,,
Balustrade Build Checklist,checklist,,,,,,02-176 (section 6),,,,,
,step,,,,,Rooms,,,,,,
,step,,,,,,205,,,,,
Balustrade Build Checklist,checklist,,,,,,,02-177,,,,
Balustrade Build Checklist,checklist,,,,,,,02-178,,,,
,step,,,,,,206,,,,,
Balustrade Build Checklist,checklist,,,,,,,02-179,,,,
Balustrade Build Checklist,checklist,,,,,,,02-180,,,,
,step,,,,Level 3&4,,,,,,,
,step,,,,,North WW,,,,,,
Balustrade Build Checklist,checklist,,,,,,03-176 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-176 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-177 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-177 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-178 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-178 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-179 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-179 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-180 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-180 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-181 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-181 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-182 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-182 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-183 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-183 (section 2),,,,,
,step,,,,,South WW,,,,,,
Balustrade Build Checklist,checklist,,,,,,03-184 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-184 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-185 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-185 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-186 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-186 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-187 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-187 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-188 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-188 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-189 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-189 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-190 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-190 (section 2),,,,,
Balustrade Build Checklist,checklist,,,,,,03-191 (section 1),,,,,
Balustrade Build Checklist,checklist,,,,,,03-191 (section 2),,,,,
,step,,,,,Rooms,,,,,,
,step,,,,,,305,,,,,
Balustrade Build Checklist,checklist,,,,,,,03-200,,,,
Balustrade Build Checklist,checklist,,,,,,,03-205,,,,
Balustrade Build Checklist,checklist,,,,,,,03-206,,,,
Balustrade Build Checklist,checklist,,,,,,,03-207,,,,
Balustrade Build Checklist,checklist,,,,,,,03-208,,,,
,step,,,,,,405,,,,,
Balustrade Build Checklist,checklist,,,,,,,03-200,,,,
Balustrade Build Checklist,checklist,,,,,,,03-205,,,,
Balustrade Build Checklist,checklist,,,,,,,03-206,,,,
Balustrade Build Checklist,checklist,,,,,,,03-207,,,,
Balustrade Build Checklist,checklist,,,,,,,03-208,,,,
