resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Ground level,,,,,,,,
,step,,,,Lights,,,,,,,
ITP007 Lighting Wiring Rough In,checklist,,,,,ITP007 Lighting Wiring Rough In,,,,,,
ITP010 Lighting Installation and Fit Off,checklist,,,,,ITP010 Lighting Installation and Fit Off,,,,,,
,step,,,,Power,,,,,,,
ITP002 In-Deck/Slab Conduits,checklist,,,,,ITP002 In-Deck/Slab Conduits,,,,,,
ITP006 Power Wiring Rough In,checklist,,,,,ITP006 Power Wiring Rough In,,,,,,
ITP009 Power Installation and Fit Off,checklist,,,,,ITP009 Power Installation and Fit Off,,,,,,
,step,,,,Switchboard,,,,,,,
ITP013 Install Distribution Boards -Terminate Cables,checklist,,,,,ITP013 Install Distribution Boards -Terminate Cables,,,,,,
ITP014 Distribution Board Test Results,checklist,,,,,ITP014 Distribution Board Test Results,,,,,,
