resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 01.0 PRE-CONSTRUCTION WORKS v2,checklist,,,CH 136 - 1.0 PRE-CONSTRUCTION WORKS,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 02.0 BULK EARTHWORKS & LANDSCAPING v2,checklist,,,CH 136 - 2.0 BULK EARTHWORKS & LANDSCAPING,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 03.0 FORMATION v2,checklist,,,CH 136 - 3.0 FORMATION,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 04.0 GEOSYNTHETICS SPECIFICATION v2,checklist,,,CH 136 - 4.0 GEOSYNTHETICS SPECIFICATION,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 05.0 SUBSOIL DRAINAGE - COUNTERFORT DRAINS v2,checklist,,,CH 136 - 5.0 SUBSOIL DRAINAGE - COUNTERFORT DRAINS,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 06.0 SUBSOIL DRAINAGE - OUTLET STRUCTURES v2,checklist,,,CH 136 - 6.0 SUBSOIL DRAINAGE - OUTLET STRUCTURES,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 07.0 SUBSOIL DRAINAGE - TRACKSIDE DRAINS v2,checklist,,,CH 136 - 7.0 SUBSOIL DRAINAGE - TRACKSIDE DRAINS,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 10.0 PILE SPECIFICATIONS v2,checklist,,,CH 136 - 10.0 PILE SPECIFICATIONS,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 11.0 STRUCTURAL SPECIFICATION - CONCRETE WORKS v2,checklist,,,CH 136 - 11.0 STRUCTURAL SPECIFICATION - CONCRETE WORKS,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 12.0 STRUCTURAL SPECIFICATION - STRUCTURAL STEELWORK & METALWORK v2,checklist,,,CH 136 - 12.0 STRUCTURAL SPECIFICATION - STRUCTURAL STEELWORK & METALWORK,,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 13.0 CIVIL SPECIFICATION - PIPES & ASSOCIATED WORKS (GRAVITY DRAINAGE SYSTEM) v2,checklist,,,CH 136 - 13.0 CIVIL SPECIFICATION - PIPES & ASSOCIATED WORKS (GRAVITY DRAINAGE SYSTEM),,,,,,,,
"Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 14.0 CIVIL SPECIFICATION - TRENCHING, BEDDING, AND BACKFILLING v2",checklist,,,"CH 136 - 14.0 CIVIL SPECIFICATION - TRENCHING, BEDDING, AND BACKFILLING",,,,,,,,
Kiwirail - North Auckland Line Recovery - CH 134.750/CH 136 - 15.0 CIVIL SPECIFICATION - ROCK ARMOUR v2,checklist,,,CH 136 - 15.0 CIVIL SPECIFICATION - ROCK ARMOUR,,,,,,,,
