"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c01a74e2-f213-4119-a0c2-0e6b77445059","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"c6361bf4-3061-4439-a66f-7a0a3f71416c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground"
"b9d8673b-e2f4-4a92-b0da-6ceffff26a1f","","checklist-flat","work-in-progress","S.O.G Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Ground Works"
"93faf045-e585-4f9b-81a1-bf94220e30b8","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Lift & Sevice Pit Over Runs"
"c85e9d4f-ec14-440c-bad0-4d6d35e723fa","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Columns"
"24e1a864-3138-46c6-b9e1-58699da9c496","","checklist-flat","pass","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Core Walls"
"c7ffb3bc-f52a-4a2d-bc60-8607e5b8f524","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground","Ramp to L1"
"3890da41-b5a6-4bd8-bc03-86894623e218","","checklist-flat","work-in-progress","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Ramp to L1","Suspended Slab Checklist"
"96ed8461-b3a3-4fac-ab5a-95aed9f3bc3d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1"
"41fa4110-9d7f-4330-8ce5-65e5bcd3ea23","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Core Walls"
"1bc88618-1b2f-4112-90e7-c970dc6db55c","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Columns"
"b666089a-014d-4e9d-8b45-30da70589eb3","","checklist-sectioned","not-started","Stairs (in-situ) Checklist","checklist","FALSE","FALSE","Site QA","Level 1","Stairs(in-situ)"
"db045bda-0ebb-43d3-a0bd-df07efcc5d87","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 1","Stairs"
"330a918b-633b-4551-826e-6e3c655c48b4","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 1","Hoist"
"ca8f3e63-c6a1-4512-b1a0-68b4b04403ee","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 1","Decks"
"fb7a2788-0360-4e6a-93e6-ab0f557b816d","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Decks","Suspended Slab Checklist Zone1 L1"
"8541c1bc-7c96-4838-85f5-059e47c8746f","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Decks","Suspended Slab Checklist Zone2"
"6286fbc6-1b8b-4da7-a440-3715cecf9d8d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2"
"4593962f-5a49-4d34-8bf7-602eb27eb497","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Suspended Slab Zone 1"
"be65aaf3-fefa-4763-a818-bf287f2d5376","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Core Walls"
"458f8156-7d7d-4e36-86fa-effe34bbbd5e","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Columns"
"8d66ccba-34e6-4243-a1bc-31d180ba57e4","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 2","Stairs"
"dd37c3af-1736-4996-bce5-6cf55adb286e","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 2","Hoist"
"af423865-efbf-4aab-aa5d-22bf61ff72d3","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Suspended Slab Checklist Zone 2"
"189966bb-097b-4f33-854b-e1f3fa106dd8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3"
"42a03c1c-c9f8-4d9b-aefb-3ff1df245c2c","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Suspended SlabZone1 L3"
"57c2754f-aa46-4e30-baad-1531e4e43b27","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Core Walls"
"dce8c1bd-1795-4a2b-b017-f58aee96b117","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Columns"
"ebe1f4d2-a286-4c3e-9922-9324e2cb16f5","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 3","Stairs"
"20d53417-313f-4a56-9568-b0ce26d0afc7","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 3","Hoist"
"6c95587a-4c58-4887-9887-187caf7d0cc8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 3","Suspended SlabZone2 L3"
"330bc537-ed4a-4ff5-84a9-f9dce5a3ce07","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Suspended SlabZone2 L3","Suspended Slab Checklist"
"cf5eb914-19a5-47bd-a403-2d4cc956b20f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4"
"64f379af-f407-4d83-8977-a30bc745935d","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Suspended Slab zone 1 L4"
"da741b14-080c-42fb-8ae8-eb83e8dfc722","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Core Walls"
"3bc831c9-22e1-4211-9285-7005289d03cf","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Columns"
"327d702f-5912-42a0-99e2-68ff41f04b26","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 4","Stairs"
"833a363e-84d3-4ef3-814b-866437637a8c","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 4","Hoist"
"5d887b76-ebdb-412e-87a1-8c8e73916e7f","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 4","Suspended Slab zone2 L4"
"83cf65b3-1bb5-4445-a1be-4b6940aa7977","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Suspended Slab zone2 L4","Suspended Slab Checklist"
"86684ce6-677e-4ea2-9d35-36c9615c9c23","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 5"
"172af5e2-9371-46f1-9288-ece25c76e1cf","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 5","Suspended Slab Zone 1"
"6fbf0cfe-bde9-4c9f-befc-26e9d28692d8","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 5","Core Walls"
"3f87908e-259b-410f-b138-557cac1479d1","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 5","Columns"
"978294d8-294c-4cb1-a449-32c2ec9162e8","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 5","Stairs"
"295fd81c-e9bb-4199-bcc6-f4fef399fc40","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 5","Hoist"
"9489dbe7-d32b-47dc-813c-f599d1a29c79","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 5","Suspended Slab Zone 2 "
"fa6b980c-0286-411d-bb86-d99df255d202","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 5","Suspended Slab Zone 2 ","Suspended Slab Checklist"
"12c4e820-d876-45b1-88d2-a440de0af5dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 6"
"bcacb6ce-326c-4006-a768-927ffc0d21cb","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 6","Suspended Slab Zone 1"
"ad06fd4c-e2f5-43bf-a851-7cec2bda8457","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 6","Core Walls"
"6165d4a2-c9b0-4e5b-9912-ea4bd7a30d40","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 6","Columns"
"abac08c6-1f83-47dd-b844-5a2b74648cbe","","checklist-sectioned","not-started","Stairs Checklist","checklist","FALSE","FALSE","Site QA","Level 6","Stairs"
"3cd45a85-1199-4a3b-ac74-d155181f8aac","","checklist-sectioned","not-started","Hoist","checklist","FALSE","FALSE","Site QA","Level 6","Hoist"
"1dc10d3a-83d3-46e4-9f55-3a0f294da6a9","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 6","Suspended Slab Zone 2"
"7bb50ea3-dab9-4394-9b66-53470621cc45","","checklist-flat","pass","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 6","Suspended Slab Zone 2","Suspended Slab Checklist"
"dbf5ea8c-57c2-42a0-90cf-c3f46e2f22bf","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 7"
"c3dee090-15f2-404c-8de8-81561dc6adbd","","checklist-flat","work-in-progress","Suspended Slab Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 7","Suspended Slab"
"27a121bc-2a58-4951-b420-f43e80644e45","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 7","Core Walls"
"948a039b-51bc-47eb-a046-0e01503e6c97","","checklist-flat","not-started","Columns Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 7","Columns"
