"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ef7512c8-0e2b-40c8-bf62-7b3f2576bed9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"648580ea-4a0c-4a7f-b099-63256b5dc447","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1"
"64ccaac1-f150-43cb-ac4c-ef0cdfd67543","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8"
"8c609bc7-4957-4dae-b5b4-583addc8cd93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire"
"08887f0c-48d0-49c9-8e95-397bc79a6a1f","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 2","Data Hall 7","Dry Fire","Fire Alarms Install"
"28813423-b683-461e-88f1-b5508eb00c1a","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 2","Data Hall 7","Dry Fire","MASDS Install"
"9c78ebe7-9eae-4029-9e8c-7a2d830a1b7d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 3"
"4b0b0fd0-65ea-4ada-9d13-29cdb2d722c8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6"
"a4f60575-c5bc-4bee-8240-fb5442271547","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Wet Fire"
"9cf986e2-02e0-49a8-9407-dc267e96be18","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Wet Fire","Pre Action - Sprinkler"
"892d974c-ff1b-4947-b65d-42db45ae9b54","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Wet Fire","Pre Action - Sprinkler Control Valve"
"a3838d20-6fa0-4a35-8140-ba134e77fe27","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Dry Fire"
"23ad1e70-1289-4fc7-9862-61e411f3ec7c","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Dry Fire","Fire Alarms Install"
"aa7964db-4f36-4e59-8f61-15f6f06375bd","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 3","Data Hall 6","Dry Fire","MASDS Install"
"c5a32467-0171-4d42-b562-1a162182e7e7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 4"
"a5b56e37-8d1e-4b13-8d93-01c60175788b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5"
"173f8742-e1de-4ef0-9bff-17c86c6fb27b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Wet Fire"
"4a5d654d-8398-4c6e-80d7-f25863057efe","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Wet Fire","Pre Action - Sprinkler"
"ebbc6319-22d3-48e5-af75-a0c2f6394fab","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Wet Fire","Pre Action - Sprinkler Control Valve"
"1cc83bb9-ca90-487b-bfc5-d6965c58eae5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Dry Fire"
"aa3ee481-ffec-4da3-9c89-16a3705a0075","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Dry Fire","Fire Alarms Install"
"501a7100-6a84-4cce-947a-3fc23755a62b","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 4","Data Hall 5","Dry Fire","MASDS Install"
"a68d124c-e295-468e-bcc9-67767d3eb874","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 5"
"35bdb203-2696-4249-9aca-708bf00ac2af","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4"
"0b867953-ca72-4fe9-92e1-b0732b0be63c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Wet Fire"
"653fa91e-0f2c-4cc6-9254-b80295bbe112","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Wet Fire","Pre Action - Sprinkler"
"09e107a4-69b3-469b-b57f-bf3ea168ca17","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Wet Fire","Pre Action - Sprinkler Control Valve"
"ba11bd7c-c052-4d4d-b1c2-9db12355549e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Dry Fire"
"355818dc-9f57-449a-8353-f6f23cab0ccb","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Dry Fire","Fire Alarms Install"
"746f6de9-b296-4b5b-a663-2550a92596e9","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 5","Data Hall 4","Dry Fire","MASDS Install"
"dff3edcf-944b-4c38-b111-132be83ea59a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 6"
"c451c609-ede3-4276-a5c8-6b06b237fc49","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3"
"75878a52-6f4c-487e-8384-8799e0e0860f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Wet Fire"
"69f2d8de-03f2-4467-b862-a08dc1d5b3bc","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Wet Fire","Pre Action - Sprinkler"
"43242d4a-b1b5-48f3-a813-98465c381a2b","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Wet Fire","Pre Action - Sprinkler Control Valve"
"8970970c-f927-40f5-9094-767dc8fe8b64","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire"
"2b9b979e-80ec-42cf-bef3-9c0eb49c6718","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","Fire Alarms Install"
"bac56d90-fcc7-4243-9666-bf2b9e6d6390","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 6","Data Hall 3","Dry Fire","MASDS Install"
"43e3909c-07d1-4963-a94b-d3a58b6b68c1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7"
"45316765-a0c8-4719-a555-850779e78c93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2"
"87c514d0-cf46-421a-b387-f071536ad432","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire"
"49f6ec6c-cbe8-4059-abef-2f5501980213","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler"
"adcd4063-5eff-408d-ad45-751216c1d6aa","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Wet Fire","Pre Action - Sprinkler Control Valve"
"8a7e41dc-f209-4949-b3d6-35d6e48bfe98","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire"
"dbb9e83c-901d-4c50-b49e-494e73578389","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","Fire Alarms Install"
"a3c570de-d50d-44e7-9c9c-ad4c0bba5076","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 7","Data Hall 2","Dry Fire","MASDS Install"
"cbe5ac2a-b366-4ad6-b9b4-d53aafb838d5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 8"
"56e40d70-8882-4898-9d0b-88feaaaf8068","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1"
"e7143c66-e613-4739-87dc-84be92b0d927","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Wet Fire"
"a680111d-8f84-47a2-b28b-3cf271ca3cbd","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Wet Fire","Pre Action - Sprinkler"
"b8f1f938-7a1b-4d20-b0e0-1fcd68e31cc4","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Wet Fire","Pre Action - Sprinkler Control Valve"
"014c86c0-2cee-4b9d-9a52-1f3117e853bc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Dry Fire"
"3ff17cd6-1360-4be8-aa78-4a06a5cc5bf0","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Dry Fire","Fire Alarms Install"
"72ca8057-d440-4231-b622-07df8be902d4","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 8","Data Hall 1","Dry Fire","MASDS Install"
"2e422b09-cbf0-45bf-97c8-6611cc1bba82","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 9"
"f12b0441-3cbc-4d5b-b185-b35cf1642710","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A"
"56350e19-ae48-4cd6-95d6-4c4fe7db04e9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Wet Fire"
"41b6adb8-b3d7-4e88-80ef-1919f3d7acfc","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Wet Fire","Pre Action - Sprinkler"
"78ad2c92-1465-4bc2-b3e5-73b196a5f124","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Wet Fire","Pre Action - Sprinkler Control Valve"
"3648f135-19be-4e5f-adfc-3a68e7700981","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Dry Fire"
"076fe4df-2914-41b7-855c-042e8fb4414c","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Dry Fire","Fire Alarms Install"
"43bb4117-9d60-47b2-b5d1-a296f7d96969","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 9","Comms Room A","Dry Fire","MASDS Install"
"75f41846-a6f7-4043-ae91-abd9216e35b5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 10"
"969f6818-dd90-4689-9992-e87c58324dda","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2"
"ed2c6eda-36b5-4253-ae61-5b885eb1c751","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Wet Fire"
"d2a89843-3255-4a6c-a67a-82273a370ff1","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Wet Fire","Pre Action - Sprinkler"
"ae2946c0-f72a-4066-8041-d1a6174d31da","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Wet Fire","Pre Action - Sprinkler Control Valve"
"72a9ad76-e945-4cdc-bed4-e4b9d54a9288","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Dry Fire"
"e211dcf2-820a-4a03-b761-a0605c511e9d","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Dry Fire","Fire Alarms Install"
"41ef05af-d16a-498b-a8d3-0f5a564845d6","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 10","IT Switchrooms A2/B2","Dry Fire","MASDS Install"
"996f68b4-efd7-4f22-b58e-6ba853df20da","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 11"
"44450ce8-a43f-4b5e-a2fe-04c25409d142","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2"
"efb933f8-e61d-4df9-af65-8471f63ed6e6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire"
"4915fb7f-fbd5-44c9-973f-68942ddbe9bb","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler"
"b7e10263-08bf-4dda-b4d1-a5ccfd4d4e7b","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve"
"82fa200a-4e1b-4be5-ad18-a1a4f41e721d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire"
"c186a72e-d9ac-42ad-8535-79fdcc2caedd","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install"
"5c5d0a09-2747-4f97-a4b4-ce89ba9d04b2","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install"
"9409c3f6-b548-4f22-8241-114826c64125","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12"
"b42c80a8-fd27-4565-af9a-d279d54bf2a3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D"
"3059b98c-a8a2-4e70-a469-d2b81f2e56b3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire"
"4b41dbe8-3bfb-4b08-af53-e52034fbacd2","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler"
"04087b25-bc13-408e-8b5b-01da26a9d338","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler Control Valve"
"1aec1c39-5150-4ba2-8e63-f73b93f9e690","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Dry Fire"
"123014a2-c55c-47c2-af0a-280e3b6bfa58","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Dry Fire","Fire Alarms Install"
"943a180f-347e-45bb-9557-5a65698da494","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Dry Fire","MASDS Install"
"d21f2626-00d9-4254-b437-e757900c17d9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 13"
"3946e761-87f7-4472-930f-e3ce28f779f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1"
"2b6ba5b2-14bd-490a-9db7-338516cfb8d8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Wet Fire"
"ab1dd9e1-e0a7-4ca7-8fd2-128e4422b8d6","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Wet Fire","Pre Action - Sprinkler"
"374cf397-ea39-4d95-8633-5629c5ee74d7","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Wet Fire","Pre Action - Sprinkler Control Valve"
"1f957fe9-e762-45fb-9c7b-c1fc6d9365ee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Dry Fire"
"c6373fd6-6326-4907-a9a9-87e34e9c78f4","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Dry Fire","Fire Alarms Install"
"e119088e-f805-4162-83b3-ea8d6221f27e","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 13","Mech Switchroom A1/B1","Dry Fire","MASDS Install"
"2054b36f-0b10-4ff5-9661-e2ae56eedea1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 14"
"39afc133-bdaa-400f-a20d-bacbdace625b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1"
"cf0ba96e-b8f5-447e-81cb-eb072fd7ef8a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Wet Fire"
"ec47a3cf-ff2e-4aba-b0e8-d7da22bba4da","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Wet Fire","Pre Action - Sprinkler"
"d0acded9-97b6-4e32-a35f-50d345b16f5c","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Wet Fire","Pre Action - Sprinkler Control Valve"
"bbf3b395-ad93-40b9-b68e-eb9758a4fbac","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Dry Fire"
"171134ea-b4cb-4b6b-a976-1d71c9be8cf0","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Dry Fire","Fire Alarms Install"
"60bc9ad2-e2a0-4f2f-8808-36c3290fd566","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 14","Mech Switchroom C1/D1","Dry Fire","MASDS Install"
"7a591b3a-03c1-42ea-8513-ed80f8e44c0b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 15"
"690d6a5a-1d80-4b98-85db-b78d30642ac4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B"
"e34497ed-5686-49d2-a13b-0c02ccd0fe26","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Wet Fire"
"cea5cadc-8e52-4d0e-b425-154f3b666b8d","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Wet Fire","Pre Action - Sprinkler"
"88de1eca-82ad-4bb9-9587-7f38fdd0718c","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Wet Fire","Pre Action - Sprinkler Control Valve"
"e425be71-4dcc-407d-ab82-ad1987a8d501","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Dry Fire"
"c80d5ae5-69da-42ef-a780-b121c5f70dc0","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Dry Fire","Fire Alarms Install"
"28210776-065f-4521-b8ee-c437fe65b434","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 15","Comms Room B","Dry Fire","MASDS Install"
"7a4ce82a-a409-4909-8a72-d665ceea5f82","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 16"
"3dd7eef9-1c24-4e4b-98e9-d64416d8fbf8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock"
"3766e35e-3b7d-4e4b-ac83-571566f1290e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Wet Fire"
"15a92708-abb6-43f3-8e2e-5147241c7bde","","checklist-sectioned","not-started","EFPQF02 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Wet Fire","Wet Pipe Sprinkler Install"
"2f023f07-dcd0-4b67-b864-8e4f7dfb03db","","checklist-sectioned","not-started","EFPQF03 - Wet Pipe Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Wet Fire","Wet Pipe Sprinkler Control Valve"
"3d0d1872-0188-496f-9707-3a7289dfcf03","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Dry Fire"
"fe257f08-9190-4147-9cb1-b410cfd736bb","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Dry Fire","Fire Alarms Install"
"680112c4-497d-4f1a-a82c-34e2ea563d98","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 16","Office/Corridors/Plant/Loading Dock","Dry Fire","MASDS Install"
"b10d401b-5269-42b9-9b4e-ce6822b2f4e8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 17"
"c3cf3613-b5e7-4695-9ebb-572b540b7610","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 17","Office/Corridors/Plant/Loading Dock"
"db59e389-1dfd-4d01-bd5c-f4f12e2d7a91","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 17","Office/Corridors/Plant/Loading Dock","Wet Fire"
