"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"66565371-992c-4545-8e03-256c36043141","","not-started","","folder","TRUE","FALSE","Test"
"8e9979d0-7823-4c08-9265-aa6239ed997e","","not-started","2dbadb8a492f618914c3d27c9bdeebec1778dda4cd92b1352fc719d201e3b47e","checklist","FALSE","FALSE","Test","Precast Panel Checklist"
"70799edb-984c-4e62-9380-ff9a9db0aec6","","no-status-not-started","","folder","TRUE","FALSE","Precast Panel Checklist"
