Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Piles - Overall Progress,,,,,
,Scope,,,Piles,
,Rows,,,,
,,Piles,dynamic,Piles,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,,,,
Pads - Overall Progress,,,,,
,Scope,,,Pads,
,Rows,,,,
,,Pads,dynamic,Pads,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,,,,
Ground Floor - Overall Progress,,,,,
,Scope,,,Ground Floor,
,Rows,,,,
,,Ground Floor,dynamic,Ground Floor,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,Structure Handover,,Structure Handover,
,,,,,
Level 1 - Overall Progress,,,,,
,Scope,,,Level 1,
,Rows,,,,
,,Level 1,dynamic,Level 1,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,Structure Handover,,Structure Handover,
,,,,,
Level 2 - Overall Progress,,,,,
,Scope,,,Level 2,
,Rows,,,,
,,Level 2,dynamic,Level 2,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,Structure Handover,,Structure Handover,
,,,,,
Level 3 - Overall Progress,,,,,
,Scope,,,Level 3,
,Rows,,,,
,,Level 3,dynamic,Level 3,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,Structure Handover,,Structure Handover,
,,,,,
Roof - Overall Progress,,,,,
,Scope,,,Roof,
,Rows,,,,
,,Roof,dynamic,Roof,Structure
,Columns,,,,
,,Prior to Works,,Prior to Works,
,,During Works,,During Works,
,,After Works,,After Works,
,,Sign Offs,,Sign Offs,
,,Structure Handover,,Structure Handover,
