"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat","43206529-fb7c-4de3-a9a7-0162e83ded89","","checklist","Rough In Office / Hotel (SJS)","",,,166,"Yes","Rough In Office / Hotel (SJS)","0a8f5c3a-c74d-4808-b70f-b1fb3d003c48"
"checkpoint-status","ed167025-0952-4027-aa02-3330feb981a1","","checkpoint","Refrigeration pipes roughed in and installed to BSB Box"
"checkpoint-status","aac20f4e-289f-4dc5-9e50-d0024faf7bd6","","checkpoint","All drains roughed in with correct fall, located and terminated at tundish point"
"checkpoint-status","08c20730-0cdf-424e-98fa-02e518e8bf28","","checkpoint","Wall penetration Fire caulking completed and fire penetration labelled / documented."
"checkpoint-status","e790c582-5c38-4a91-9d44-f69ce4563c3d","","checkpoint","Refrigeration pipework leak checked and pressure tested to 3500Kpa"
"checkpoint-status","0ed6151d-0035-4d39-bc9d-62acb04025d9","","checkpoint","Refrigeration pipework evacuated and additional refrigerant added to system"

"checklist-flat","ad6d2595-4dc4-4097-aab7-3e8de65aca9b","","checklist","Carpark Rough In (Schiller)","",,,8,"Yes","Carpark Rough In (Schiller)","1173b1b5-1d46-4975-afbb-fc9e99de4431"
"checkpoint-status","8bcf8f7c-2836-47ae-82f9-25dabe0ad64d","","checkpoint","CO2 cables roughed in and correctly clipped"
"checkpoint-status","461dcfc2-b313-436c-8014-5892ac68c835","","checkpoint","Fan electrical cables roughed in and correctly clipped"

"checklist-flat","040d3fca-04dd-406c-bbe7-78a955e3f447","","checklist","Rough In Plantroom (Auscool)","",,,2,"Yes","Rough In Plantroom (Auscool)","2d29cb11-c72c-4b3a-8aae-75c665972f42"
"checkpoint-status","c75c3987-284b-44ce-9725-ed08897c70e0","","checkpoint","ERV Installed and levelled c/w mounting system and or anti-vibration treatment"
"checkpoint-status","89a6b21e-a3aa-4435-9943-3ae34243546d","","checkpoint","Fans installed correctly c/w mounting system and anti-vibration treatment"
"checkpoint-status","4aad1d8c-0b5a-4575-8b91-838ff208cded","","checkpoint","Duct installed, sealed up and levelled"
"checkpoint-status","a3ca7013-d920-41ae-a9ea-94f2a3f98973","","checkpoint","Filter installed in return air plenum"
"checkpoint-status","b008ef9b-eaeb-4d4c-804e-2059262ea772","","checkpoint","All drains roughed in with correct fall, located at tundish point and tested"
"checkpoint-status","b67f897e-a1c9-422d-8f87-40f467637eb2","","checkpoint","Attenuators installed and leveled"
"checkpoint-status","773bbb39-84c5-47a8-9df6-30267dedefb0","","checkpoint","VCD dampers installed and correctly sealed"
"checkpoint-status","ed0a8068-7c4d-4659-bf15-07dc8dc963ea","","checkpoint","Fire rating to required ductwork completed"
"checkpoint-status","aee3ea3d-cfa5-43a5-825d-4d74181938c4","","checkpoint","Pipework connected to ERV (Where Applicable)"

"checklist-flat","f2ccc5b1-8dac-4f1b-ae3a-6750b01c9ef0","","checklist","Fit Off In Apartments (Auscool)","",,,449,"Yes","Fit Off In Apartments (Auscool)","4130105d-e03c-4bb6-a785-7b2be6b47e09"
"checkpoint-status","e3947213-7175-476f-9037-27d654ab08e1","","checkpoint","Review installation, all Indoor & Outdoor Units Installed Correctly"
"checkpoint-status","8bb62914-52b5-47cf-b830-17751544f445","","checkpoint","Access panels installed for access to equipment"

"checklist-flat","377c04f5-0bb2-4ee1-a9f4-0da600c164b7","","checklist","Rough In (Schiller)","",,,189,"Yes","Rough In (Schiller)","42183f1e-027d-4e6d-ae22-232cab4ff17f"
"checkpoint-status","e89aa106-64ba-489c-a447-11d3e38bf759","","checkpoint","Electrical cables roughed in and correctly clipped"
"checkpoint-status","2c665e11-5929-42c8-8134-ef8e38073386","","checkpoint","Controller cable roughed in to correct position"
"checkpoint-status","6e8d9775-d536-4652-992d-dc1fc2956e8b","","checkpoint","Isolators installed, fit off & labelled"
"checkpoint-status","1b932605-0423-4b52-a4df-b13075876eb8","","checkpoint","Network cable roughed into AC"
"checkpoint-status","40d8471a-f01c-4ea3-a0c6-a497db88bdba","","checkpoint","Addressing completed"
"checkpoint-status","caa8f647-f1c0-4363-b87d-ad308a5a783c","","checkpoint","Mechanical services switchboard located & installed c/w legend"

"checklist-flat","adb983df-6504-4bd7-a6e6-16283f8f27bd","","checklist","Rough In Apartments (DMB)","",,,449,"Yes","Rough In Apartments (DMB)","5a29d9ca-151f-449d-b7b9-484d8f0cadb6"
"checkpoint-status","f1358238-eb7b-48f3-b7af-b2c854691dc6","","checkpoint","Refrigeration pipework roughed in from AC to CU."
"checkpoint-status","93085ae0-608a-4f21-8167-ce443b701e86","","checkpoint","Refrigeration pipework leak checked and pressure tested to 3500Kpa (Add Photo)"
"checkpoint-status","f66e5182-ba56-436f-a702-8f45d0ee3661","","checkpoint","All drains roughed in with correct fall, located and terminated at tundish point"
"checkpoint-status","4d9d5c93-c05c-4fd5-bd2d-8f34c811b9a6","","checkpoint","All wirring roughed in from AC to CU from isolator"

"checklist-flat","1581c3d4-d11e-46eb-b7dc-b478ed411989","","checklist","Fit Off (Statewide)","",,,614,"Yes","Fit Off (Statewide)","61108efb-6849-400b-ad62-0914b1006098"
"checkpoint-status","35aaedc9-4c3b-46eb-9df1-47dfc90fc826","","checkpoint","Grilles cut out completed"
"checkpoint-status","a4abae5d-5c93-457e-950f-2325cfa78966","","checkpoint","Grilles fit off and installed correctly"
"checkpoint-status","06ee7099-61c3-43a4-b83d-77739c6facc4","","checkpoint","Fans fit off, powered and set to medium speed"
"checkpoint-status","a84875c5-442e-4217-ab16-9fcea1fda4da","","checkpoint","Access panels installed at Fan"
"checkpoint-status","ff6aab1f-9d09-40de-9169-b13d814da5c7","","checkpoint","Rangehood installed / flex connected to Rangehood"

"checklist-flat","8dd43956-86c2-4080-9898-c1a2c9dcdb12","","checklist","Rough In Office / Hotel Type A (Auscool)","",,,162,"Yes","Rough In Office / Hotel Type A (Auscool)","675a41c5-fee8-40d1-b45b-7f4260fa3b5e"
"checkpoint-status","36c345d2-047f-4c63-82d3-c652a327c6da","","checkpoint","Fan coil units installed and levelled c/w mounting system and anti-vibration treatment"
"checkpoint-status","40e27b05-2d1a-4707-b359-5f1a020c9c79","","checkpoint","Seismic restraints installed where required"
"checkpoint-status","4faf9fb4-c86f-4c38-b6ee-520eec304881","","checkpoint","Access panel markout on floor"

"checklist-flat","29b4c0b0-27eb-4707-8bc1-bfeadd5f87c3","","checklist","Fit Off (Auscool)","",,,12,"Yes","Fit Off (Auscool)","73d8bf76-b068-402e-af79-86d2f94aedf8"
"checkpoint-status","531a852c-d118-4ea4-b8fd-0fdda488475b","","checkpoint","Area ready & accessible"
"checkpoint-status","b64f02c9-1399-4ecc-96dd-94e3c1e99144","","checkpoint","Indoor unit fit off and installed correctly"
"checkpoint-status","bba85eeb-2b69-4a56-afe9-8e89812a01ca","","checkpoint","Access panels installed for access to equipment"
"checkpoint-status","8a5f9816-7c1c-4517-bca4-992fd7c477ba","","checkpoint","Grilles fit off and installed correctly"
"checkpoint-status","553ef180-77a6-4225-a233-6629730ca9ca","","checkpoint","All drains fit off and tested"

"checklist-flat","b0e12730-bf65-45d6-8e89-d34a7676561e","","checklist","Carpark Fit Off (Schiller)","",,,8,"Yes","Carpark Fit Off (Schiller)","79c17548-1c78-4db0-8a21-e73c1e06eeba"
"checkpoint-status","2cd0b9ea-c33f-43c5-9921-8447ecc9963f","","checkpoint","C02 sensors installed"
"checkpoint-status","84b24ece-20f5-4965-b6af-d61fd148bb41","","checkpoint","All wiring fit off to equipment"
"checkpoint-status","e4d2bb8d-e732-481d-b9a8-cb491d2abc9d","","checkpoint","Wall Controller installed & fit off"
"checkpoint-status","836bff14-be57-4b85-ad06-cf8a2db86b93","","checkpoint","Testing / commissioning completed ready for energisation"
"checkpoint-status","7cb89252-8271-44bd-8ade-c358886dc632","","checkpoint","Point to point testing completed ready for commissioning"

"checklist-flat","39a5cc3d-af4e-4407-9389-0ac6ea31af91","","checklist","Commissioning (Statewide)","",,,616,"Yes","Commissioning (Statewide)","7cb7bc5f-c867-4bd2-a350-f66a1b166792"
"checkpoint-status","23ea1bf3-d514-40c2-8478-e9ad820d6505","","checkpoint","Builders works complete"
"checkpoint-status","e0cd25f9-e46d-4784-8c79-55740652bd27","","checkpoint","Test and record air flows and ensure correct operation"
"checkpoint-status","dae58dc4-9440-4051-ba89-26e40d535892","","checkpoint","Check and test for any noise, vibrations etc and rectify"

"checklist-flat","6a02d3bc-12d2-463a-b866-8592c5f833b7","","checklist","Fit Off (Schiller)","",,,215,"Yes","Fit Off (Schiller)","7f1f0d4f-6124-466d-8839-b0005c1f2fe2"
"checkpoint-status","27497db0-e763-4a79-b4b2-42773c17e82c","","checkpoint","All wiring fit off to equipment"
"checkpoint-status","50c7dedf-61c1-4869-9ff0-3eb86d6e0f20","","checkpoint","Wall Controller installed & fit off"
"checkpoint-status","4a663a3d-9d54-4e97-b192-773563411307","","checkpoint","Testing / commissioning completed ready for energisation"
"checkpoint-status","5d177035-cb11-4cf0-a40e-13beef7a2888","","checkpoint","Point to point testing completed ready for commissioning"
"checkpoint-status","1f7e18a0-49ae-453d-853c-6bb87cfbacb8","","checkpoint","Energisation completed"

"checklist-flat","08479bb6-9477-49b4-9336-2a2f26ef2352","","checklist","Rough In (Auscool)","",,,12,"Yes","Rough In (Auscool)","8a42523a-ecde-43d4-83a0-7c32a7a31751"
"checkpoint-status","a4275768-e0da-4485-9d82-ec8309c7c119","","checkpoint","Fan coil units installed and levelled c/w mounting system and anti-vibration treatment"
"checkpoint-status","be494a5a-5ef5-4fdb-abfa-ab308e89c4f4","","checkpoint","Fans installed correctly c/w mounting system and anti-vibration treatment"
"checkpoint-status","46915ca2-1e53-4b8e-9a9a-2e38edb7a47b","","checkpoint","Seismic restraints installed where required"
"checkpoint-status","c31dd810-6cfa-4a08-9a5a-64847b0530aa","","checkpoint","Duct installed, sealed up and levelled"
"checkpoint-status","351e5050-3bb2-45aa-a82b-160fe6d45672","","checkpoint","Filter installed in return air plenum"
"checkpoint-status","26c5f0b4-d661-4ae5-8a17-810758081655","","checkpoint","All drains roughed in with correct fall, located at tundish point"
"checkpoint-status","8e7596ee-09b2-4f95-9c0f-89e5813cfcdd","","checkpoint","Flex installed and free of other services or restrictions and correctly suspended"
"checkpoint-status","0a5f82cb-6878-482f-8c83-bfc88446a122","","checkpoint","Fire dampers installed and correctly sealed"
"checkpoint-status","40d7853a-dde7-4a97-b4d5-a4447e9c5fd4","","checkpoint","Fire rating to required ductwork completed"
"checkpoint-status","ada062fe-3211-4a4e-bf3a-326c8c8b883b","","checkpoint","Access panels marked on the floor"

"checklist-flat","16503e01-f7d3-4c23-8177-ae9d8e994735","","checklist","Fit Off Under Ceiling (Auscool)","",,,4,"Yes","Fit Off Under Ceiling (Auscool)","9ba73f64-ffb2-497c-96e6-a3cba42544e3"
"checkpoint-status","3f5e72c2-5107-456c-83e9-0fc52e508b6d","","checkpoint","Fan Coil unit Facia installed (Under Ceiling)"
"checkpoint-status","e8f836e8-5f44-4cf6-8c48-3471260b93ca","","checkpoint","All drains fit off and tested"
"checkpoint-status","94024e6d-584c-415e-a93f-4bb07fd8b4ee","","checkpoint","Access panels installed for access to equipment"

"checklist-flat","d4047b4d-237c-45cd-9190-f3be9c06bf70","","checklist","Rough In Under Ceiling (Auscool)","",,,4,"Yes","Rough In Under Ceiling (Auscool)","a3022f6d-9bc3-42eb-89e4-2a64a9d7cdf6"
"checkpoint-status","e2837ec2-b60d-4462-922f-f1756cebb8ac","","checkpoint","Fan Coil unit installed (Under Ceiling)"
"checkpoint-status","f62dc8e8-b893-4bc0-8d61-c9caa0e8e5db","","checkpoint","All drains roughed in with correct fall, located at tundish point and tested"
"checkpoint-status","7284f3d4-13fe-4758-a67c-f762be360ae1","","checkpoint","Access panel markout on floor"

"checklist-flat","110ac871-c069-4f31-8c5a-6140f3ccfcde","","checklist","Rough In Condenser Plantroom (Auscool)","",,,4,"Yes","Rough In Condenser Plantroom (Auscool)","bbd5220c-3429-491a-b01c-43dde076e3d6"
"checkpoint-status","602bf182-07b7-4487-a504-9bd388915f7a","","checkpoint","Condenser unit located correctly c/w anti vibration mounting system & fixed down appropriately"
"checkpoint-status","e6f18f4d-a6ab-48d7-b124-958cb37779a6","","checkpoint","Duct installed, sealed up and levelled"
"checkpoint-status","22eda409-380e-4a12-a0bb-5761a5f05f97","","checkpoint","Attenuators installed and leveled"
"checkpoint-status","1e720868-4717-424d-9020-58ac60be049f","","checkpoint","Fans installed correctly c/w mounting system and anti-vibration treatment"
"checkpoint-status","52d2cd67-8829-4dda-8cd2-65c85546c0e5","","checkpoint","Cowls installed correctly"

"checklist-flat","1345b933-4141-4dcd-b2cd-c5b4c0b64d44","","checklist","Car Park Rough In (Auscool)","",,,8,"Yes","Car Park Rough In (Auscool)","bd3f6705-a2de-4f8b-bd86-00d8a247f896"
"checkpoint-status","dc2d0b8c-ebc8-483c-a751-0e0a29a831d1","","checkpoint","Duct installed, sealed up and levelled"
"checkpoint-status","1720edbe-6dda-4b7a-befa-ddac811b451a","","checkpoint","Grilles and OBD’s installed"
"checkpoint-status","6388f181-04ec-4700-8fda-4b8c510e6a04","","checkpoint","Volume control dampers installed"
"checkpoint-status","9c71a65b-8883-4e72-b087-0a40b382ab60","","checkpoint","Builders works complete"

"checklist-flat","8387a89c-2d76-423d-9cb5-b7f6b515c80d","","checklist","Rough In Apartments (Auscool)","",,,395,"Yes","Rough In Apartments (Auscool)","c2327316-3096-4c4c-92c2-c95b23c77b3b"
"checkpoint-status","ecc9ace3-556c-4505-adf5-33c7cbcde8e9","","checkpoint","Review installation, all pipework & electrical installed to standard"
"checkpoint-status","fa9db24e-59c9-400c-a393-8bc4f55ae9a3","","checkpoint","Access panels marked on the floor"

"checklist-flat","375d6847-899f-4a3e-8a66-2a03c2f4f411","","checklist","Fit Off In Apartments (DMB)","",,,449,"Yes","Fit Off In Apartments (DMB)","c4212ebc-12fb-4145-8af7-037e35a789a3"
"checkpoint-status","95cede06-065d-4a95-bde2-a169e940b525","","checkpoint","Indoor unit fit off and installed correctly, leveled"
"checkpoint-status","a46ce5a6-9f9a-4e9e-bae1-a0f0a66ca4ca","","checkpoint","Outdoor unit fit off and installed correctly, leveled, antivibration mounts installed"
"checkpoint-status","2d5894b1-329c-4f2c-b83e-c52b175992e5","","checkpoint","Refrigeration pipework evacuated and additional refrigerant added to system where required (Add Photo)"
"checkpoint-status","42058a82-9f1c-44f2-832f-8d2d6aec5ff0","","checkpoint","All drains fit off at tundish and tested"
"checkpoint-status","274fb992-27d3-4885-9edb-b299dc2fdbb4","","checkpoint","Wall penetration sealed and capped"
"checkpoint-status","96af0be1-7d76-44e4-b942-56b741005766","","checkpoint","All exposed pipework, cable capped and sealed"
"checkpoint-status","8f6e9056-f80d-4419-9cce-ea6c345f1a47","","checkpoint","Condenser flashing installed to comply to BCA"
"checkpoint-status","3789907a-554b-45df-85a1-1e436ea78e9b","","checkpoint","Wall Controller fit off & operational"

"checklist-flat","fcc7ba62-add4-434c-93ec-a8f8d9ad9494","","checklist","Fit Off Office / Hotel (Auscool)","",,,166,"Yes","Fit Off Office / Hotel (Auscool)","cda5c62b-7976-4047-8595-b5ea970eb318"
"checkpoint-status","015c6e66-5e28-413a-88d9-8d3b313e26ef","","checkpoint","Area ready & accessible"
"checkpoint-status","553ac8ba-85e7-4151-b884-be455bcbc209","","checkpoint","Indoor unit fit off and installed correctly"
"checkpoint-status","ae1b9dcb-af54-46c9-ada2-639c430ab446","","checkpoint","Access panels installed for access to equipment"
"checkpoint-status","be24deb5-816c-4285-952c-0eb281667ca7","","checkpoint","Grilles fit off and installed correctly"

"checklist-flat","464a4bbc-19e6-42b8-8b96-520cb2a18f94","","checklist","Rough In (Statewide)","",,,608,"Yes","Rough In (Statewide)","d439cddc-60d2-4eb2-a46d-6ba41cb2abab"
"checkpoint-status","467ab2de-7928-49bb-8720-ae21ddd86582","","checkpoint","All flat pack & flexible duct installed and correctly fixed c/w no restrictions in flex"
"checkpoint-status","ac48ecbf-6f08-493b-b70a-f2cdb1bd0f08","","checkpoint","PVC duct installed to external louvers and correctly sealed"
"checkpoint-status","79203dbf-f59f-4423-9a56-ce5be6e69ec4","","checkpoint","Fan installed c/w anti vibration mounting system and free of other services or restrictions"
"checkpoint-status","8a0e226b-5531-4b6f-9b7b-0366a28bbd05","","checkpoint","Rangehood droppers installed"
"checkpoint-status","1ea67d01-156a-4693-b415-8b4f26cccad3","","checkpoint","Access panels marked on floor"

"checklist-flat","e756cb0e-7fb6-4ce5-ad73-d6d0cf7ecfa3","","checklist","Rough In (SJS)","",,,19,"Yes","Rough In (SJS)","d47166ce-4a35-4660-b493-eab73a807875"
"checkpoint-status","de0039fa-ff22-4197-bee5-b840c6314a29","","checkpoint","Refrigeration pipework roughed in from AC to CU."
"checkpoint-status","7b8fad71-955c-448e-8d08-c0640765d1d5","","checkpoint","Refrigeration pipework leak checked and pressure tested to 3500Kpa"
"checkpoint-status","93b624e6-4dbc-4526-ad8b-970afbe9635f","","checkpoint","Refrigeration pipework evacuated and additional refrigerant added to system"

"checklist-flat","bf6c9b38-3322-45ea-9ace-527d9cff2c81","","checklist","Fit Off Plantroom Roof (Auscool)","",,,4,"Yes","Fit Off Plantroom Roof (Auscool)","d99661e2-37a0-4cca-b7a5-2cacef585361"
"checkpoint-status","8f5001ce-6e93-4ab1-955a-954f6ee3f3ef","","checkpoint","Duct sealed up and levelled"
"checkpoint-status","64b369f4-67ec-4b0a-911b-61f4fba09839","","checkpoint","VSD Covers installed"
"checkpoint-status","e056143e-ccf9-4544-927e-2705d30ef739","","checkpoint","Weatherproofing / capping installed and sealed"

"checklist-flat","65712aaa-d6ae-49d9-b53a-1a43220b7a1f","","checklist","Rough In Plantroom Roof (Auscool)","",,,3,"Yes","Rough In Plantroom Roof (Auscool)","e1e7b082-f2cf-4727-aeed-f3714f81be87"
"checkpoint-status","9dec8ef6-3850-4205-b3a1-f3471a431d42","","checkpoint","Fans installed correctly c/w mounting system and anti-vibration treatment"
"checkpoint-status","a7307aed-00f9-45fd-bbd2-a2f2b6af0483","","checkpoint","Duct installed and levelled"
"checkpoint-status","7d85e835-33b3-4fb5-9554-6acf53858632","","checkpoint","Attenuators installed and leveled"
"checkpoint-status","365cae76-f961-46ec-bf6a-52639c02d25e","","checkpoint","VCD dampers installed and correctly sealed"

"checklist-flat","f77a0cd8-84d1-40f0-9d03-7a704370c765","","checklist","Rough In Office Type B (Auscool)","",,,4,"Yes","Rough In Office Type B (Auscool)","fc0f145d-573f-4692-a2a7-ee838d06e8f3"
"checkpoint-status","1a4f0c31-fcf8-475f-92b3-0f181779c588","","checkpoint","Fan coil units installed and levelled c/w mounting system and anti-vibration treatment"
"checkpoint-status","04b84bc1-d566-4919-a9f2-a27c7c441ff7","","checkpoint","Duct installed, sealed up and levelled"
"checkpoint-status","63776508-b9f8-406b-9050-88858ca29f32","","checkpoint","Filter installed in return air plenum"
"checkpoint-status","2057d689-7042-4bf9-ab37-5e27a9a590e7","","checkpoint","All drains roughed in with correct fall, located at tundish point and tested"
"checkpoint-status","9851a4d6-affc-4aa3-bf57-ce1396acc5b1","","checkpoint","Flex installed and free of other services or restrictions and correctly suspended"
"checkpoint-status","5010935f-f009-459e-b7f7-c6844f3d9200","","checkpoint","Access panel markout on floor"

