Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Ductwork,dynamic,Ductwork.,Site QA
,,Pipework,dynamic,Pipework.,Site QA
,,Chillers,dynamic,Chillers.,Site QA
,,Pumps,dynamic,Pumps.,Site QA
,,AHU,dynamic,AHU.,Site QA
,,Fans,dynamic,Fans.,Site QA
,,Ancillaries,dynamic,Ancillaries.,Site QA
,Columns,,,,
,,Ductwork,,Ductwork,
,,Air Handling Unit/Fan Coil Unit,,Air Handling Unit/Fan Coil Unit,
,,All Subbie Fit off & Testing Progression,,All Subbie Fit off & Testing Progression,
,,All Subbie Rough-in Progression,,All Subbie Rough-in Progression,
,,As Builts,,As Builts,
,,Chiller,,Chiller,
,,Drains,,Drains,
,,Ductwork Leakage Testing,,Ductwork Leakage Testing,
,,Fan,,Fan,
,,General Equipment,,General Equipment,
,,Grille Fit-Off,,Grille Fit-Off,
,,Pipework,,Pipework,
,,Pipework Testing,,Pipework Testing,
,,Pump,,Pump,
,,VAV/Heating Coils,,VAV/Heating Coils,
