Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
8fb8f207-ac0a-504a-9780-c0ac96ab9585,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.01,Mandatory testing,CB2,Details - Pass once entered
fe634450-150c-5cb5-b384-e07f3f92518f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.01,Mandatory testing,CB3,Details - Pass once entered
d36db887-b98c-5bab-a42b-d29bcea1b96c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.01,Mandatory testing,CB4,Details - Pass once entered
76fd578f-bc5f-5759-9db8-f701c5c2f97c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.01,Mandatory testing,CB5,Details - Pass once entered
6cc63b42-9bfb-5aca-9a15-3c84d7b05595,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.01,Mandatory testing,CB6,Details - Pass once entered
3e2f8639-3948-539b-a048-2ed18b1a1fe4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB1,Details - Pass once entered
ef5a2c02-7810-5a49-b202-d621bad0d009,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB2,Details - Pass once entered
280761c7-6c8a-5091-bff9-0b93d7d58f56,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB3,Details - Pass once entered
5e6febf6-1a01-5e03-aa45-d2ee82c059ad,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB4,Details - Pass once entered
1e2ed5e6-d578-57ad-9eda-58d633622fe6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB5,Details - Pass once entered
80d3432f-c4ae-55f0-a9db-cd4165c9570d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.02,Mandatory testing,CB6,Details - Pass once entered
02ae113e-3cb4-55f4-a0fc-00be4a50b445,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB1,Details - Pass once entered
80db4455-22f0-5cd8-b895-d5356455c428,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB2,Details - Pass once entered
ec589ef1-314e-5e24-8c78-bfbd53d92782,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB3,Details - Pass once entered
2a49bf8a-e092-5bfb-ba6e-d54a508de396,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB4,Details - Pass once entered
007b264b-3b3e-5f81-9daa-e5fd4c5353ef,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB5,Details - Pass once entered
09c1157d-1847-54e2-a945-b3a9b1dfe316,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 6,6.03,Mandatory testing,CB6,Details - Pass once entered
2348267c-e948-5415-9ed0-1e2c74defaa6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB1,Details - Pass once entered
cdaeb5bd-bfce-5d69-9f5a-d291d5f793c3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB2,Details - Pass once entered
922d040f-bb39-5029-b21f-f11cbeb1f595,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB3,Details - Pass once entered
cc179c5a-cb5f-584e-b579-967c1c20da67,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB4,Details - Pass once entered
c8ac5369-c002-5bb1-acf2-63ba8ccfdaf9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB5,Details - Pass once entered
f6329f89-22df-5106-aeae-f425fca38ca2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.01,Mandatory testing,CB6,Details - Pass once entered
900b1f2c-17ed-5ec4-967b-ed6142d01ab9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB1,Details - Pass once entered
95ed95e2-ed95-5074-816c-4cfd795b2e24,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB2,Details - Pass once entered
0c3ad911-cac2-5af6-b4e2-aa264cf1149f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB3,Details - Pass once entered
4895cff2-724c-5d37-b430-8138588dd9bc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB4,Details - Pass once entered
64a0e21c-2fa4-52a5-838b-001a375cf4a0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB5,Details - Pass once entered
cdd1ac35-1546-5ee4-84ff-719d6b06c6d2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.02,Mandatory testing,CB6,Details - Pass once entered
844f682f-ff46-5e51-a33b-39fdbb23f19a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB1,Details - Pass once entered
8cf8de5f-5e01-58eb-96b2-e1617b699de1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB2,Details - Pass once entered
2fd1d3b8-d299-5102-99c4-ded3c9222c08,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB3,Details - Pass once entered
f2952d8b-0c4c-5d4e-bf2e-74f3def4bd6e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB4,Details - Pass once entered
ecf4c544-6466-58c2-aef9-1439e5f04887,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB5,Details - Pass once entered
829c6992-c423-5077-9fff-caa62c44a26d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Tower 1,Level 7,7.03,Mandatory testing,CB6,Details - Pass once entered
