Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 1 - 1.07 - Laundry,,Site QA,Waterproofing,Level 1,1.07,Laundry,
,,Level 1 - 1.07 - Bathroom 1,,Site QA,Waterproofing,Level 1,1.07,Bathroom 1,
,,Level 1 - 1.07 - Bathroom 2,,Site QA,Waterproofing,Level 1,1.07,Bathroom 2,
,,Level 1 - 1.08 - Laundry,,Site QA,Waterproofing,Level 1,1.08,Laundry,
,,Level 1 - 1.08 - Bathroom 1,,Site QA,Waterproofing,Level 1,1.08,Bathroom 1,
,,Level 1 - 1.08 - Bathroom 2,,Site QA,Waterproofing,Level 1,1.08,Bathroom 2,
,,Level 1 - 1.09 - Laundry,,Site QA,Waterproofing,Level 1,1.09,Laundry,
,,Level 1 - 1.09 - Bathroom,,Site QA,Waterproofing,Level 1,1.09,Bathroom,
,,Level 1 - 1.1 - Laundry,,Site QA,Waterproofing,Level 1,1.1,Laundry,
,,Level 1 - 1.1 - Bathroom 1,,Site QA,Waterproofing,Level 1,1.1,Bathroom 1,
,,Level 1 - 1.1 - Bathroom 2,,Site QA,Waterproofing,Level 1,1.1,Bathroom 2,
,,Level 2,grouping,Level 2,,,,,
,,Level 2 - 2.01 - Laundry,,Site QA,Waterproofing,Level 2,2.01,Laundry,
,,Level 2 - 2.01 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.01,Bathroom 1,
,,Level 2 - 2.01 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.01,Bathroom 2,
,,Level 2 - 2.02 - Laundry,,Site QA,Waterproofing,Level 2,2.02,Laundry,
,,Level 2 - 2.02 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.02,Bathroom 1,
,,Level 2 - 2.02 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.02,Bathroom 2,
,,Level 2 - 2.03 - Laundry,,Site QA,Waterproofing,Level 2,2.03,Laundry,
,,Level 2 - 2.03 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.03,Bathroom 1,
,,Level 2 - 2.03 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.03,Bathroom 2,
,,Level 2 - 2.04 - Laundry,,Site QA,Waterproofing,Level 2,2.04,Laundry,
,,Level 2 - 2.04 - Bathroom,,Site QA,Waterproofing,Level 2,2.04,Bathroom,
,,Level 2 - 2.05 - Laundry,,Site QA,Waterproofing,Level 2,2.05,Laundry,
,,Level 2 - 2.05 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.05,Bathroom 1,
,,Level 2 - 2.05 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.05,Bathroom 2,
,,Level 2 - 2.06 - Laundry,,Site QA,Waterproofing,Level 2,2.06,Laundry,
,,Level 2 - 2.06 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.06,Bathroom 1,
,,Level 2 - 2.06 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.06,Bathroom 2,
,,Level 2 - 2.07 - Laundry,,Site QA,Waterproofing,Level 2,2.07,Laundry,
,,Level 2 - 2.07 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.07,Bathroom 1,
,,Level 2 - 2.07 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.07,Bathroom 2,
,,Level 2 - 2.08 - Laundry,,Site QA,Waterproofing,Level 2,2.08,Laundry,
,,Level 2 - 2.08 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.08,Bathroom 1,
,,Level 2 - 2.08 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.08,Bathroom 2,
,,Level 2 - 2.09 - Laundry,,Site QA,Waterproofing,Level 2,2.09,Laundry,
,,Level 2 - 2.09 - Bathroom,,Site QA,Waterproofing,Level 2,2.09,Bathroom,
,,Level 2 - 2.1 - Laundry,,Site QA,Waterproofing,Level 2,2.1,Laundry,
,,Level 2 - 2.1 - Bathroom 1,,Site QA,Waterproofing,Level 2,2.1,Bathroom 1,
,,Level 2 - 2.1 - Bathroom 2,,Site QA,Waterproofing,Level 2,2.1,Bathroom 2,
,,Level 3,grouping,Level 3,,,,,
,,Level 3 - 3.01 - Laundry,,Site QA,Waterproofing,Level 3,3.01,Laundry,
,,Level 3 - 3.01 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.01,Bathroom 1,
,,Level 3 - 3.01 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.01,Bathroom 2,
,,Level 3 - 3.02 - Laundry,,Site QA,Waterproofing,Level 3,3.02,Laundry,
,,Level 3 - 3.02 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.02,Bathroom 1,
,,Level 3 - 3.02 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.02,Bathroom 2,
,,Level 3 - 3.03 - Laundry,,Site QA,Waterproofing,Level 3,3.03,Laundry,
,,Level 3 - 3.03 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.03,Bathroom 1,
,,Level 3 - 3.03 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.03,Bathroom 2,
,,Level 3 - 3.04 - Laundry,,Site QA,Waterproofing,Level 3,3.04,Laundry,
,,Level 3 - 3.04 - Bathroom,,Site QA,Waterproofing,Level 3,3.04,Bathroom,
,,Level 3 - 3.05 - Laundry,,Site QA,Waterproofing,Level 3,3.05,Laundry,
,,Level 3 - 3.05 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.05,Bathroom 1,
,,Level 3 - 3.05 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.05,Bathroom 2,
,,Level 3 - 3.06 - Laundry,,Site QA,Waterproofing,Level 3,3.06,Laundry,
,,Level 3 - 3.06 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.06,Bathroom 1,
,,Level 3 - 3.06 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.06,Bathroom 2,
,,Level 3 - 3.07 - Laundry,,Site QA,Waterproofing,Level 3,3.07,Laundry,
,,Level 3 - 3.07 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.07,Bathroom 1,
,,Level 3 - 3.07 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.07,Bathroom 2,
,,Level 3 - 3.08 - Laundry,,Site QA,Waterproofing,Level 3,3.08,Laundry,
,,Level 3 - 3.08 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.08,Bathroom 1,
,,Level 3 - 3.08 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.08,Bathroom 2,
,,Level 3 - 3.09 - Laundry,,Site QA,Waterproofing,Level 3,3.09,Laundry,
,,Level 3 - 3.09 - Bathroom,,Site QA,Waterproofing,Level 3,3.09,Bathroom,
,,Level 3 - 3.1 - Laundry,,Site QA,Waterproofing,Level 3,3.1,Laundry,
,,Level 3 - 3.1 - Bathroom 1,,Site QA,Waterproofing,Level 3,3.1,Bathroom 1,
,,Level 3 - 3.1 - Bathroom 2,,Site QA,Waterproofing,Level 3,3.1,Bathroom 2,
,,Level 4,grouping,Level 4,,,,,
,,Level 4 - 4.01 - Laundry,,Site QA,Waterproofing,Level 4,4.01,Laundry,
,,Level 4 - 4.01 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.01,Bathroom 1,
,,Level 4 - 4.01 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.01,Bathroom 2,
,,Level 4 - 4.02 - Laundry,,Site QA,Waterproofing,Level 4,4.02,Laundry,
,,Level 4 - 4.02 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.02,Bathroom 1,
,,Level 4 - 4.02 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.02,Bathroom 2,
,,Level 4 - 4.03 - Laundry,,Site QA,Waterproofing,Level 4,4.03,Laundry,
,,Level 4 - 4.03 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.03,Bathroom 1,
,,Level 4 - 4.03 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.03,Bathroom 2,
,,Level 4 - 4.04 - Laundry,,Site QA,Waterproofing,Level 4,4.04,Laundry,
,,Level 4 - 4.04 - Bathroom,,Site QA,Waterproofing,Level 4,4.04,Bathroom,
,,Level 4 - 4.05 - Laundry,,Site QA,Waterproofing,Level 4,4.05,Laundry,
,,Level 4 - 4.05 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.05,Bathroom 1,
,,Level 4 - 4.05 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.05,Bathroom 2,
,,Level 4 - 4.06 - Laundry,,Site QA,Waterproofing,Level 4,4.06,Laundry,
,,Level 4 - 4.06 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.06,Bathroom 1,
,,Level 4 - 4.06 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.06,Bathroom 2,
,,Level 4 - 4.07 - Laundry,,Site QA,Waterproofing,Level 4,4.07,Laundry,
,,Level 4 - 4.07 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.07,Bathroom 1,
,,Level 4 - 4.07 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.07,Bathroom 2,
,,Level 4 - 4.08 - Laundry,,Site QA,Waterproofing,Level 4,4.08,Laundry,
,,Level 4 - 4.08 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.08,Bathroom 1,
,,Level 4 - 4.08 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.08,Bathroom 2,
,,Level 4 - 4.09 - Laundry,,Site QA,Waterproofing,Level 4,4.09,Laundry,
,,Level 4 - 4.09 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.09,Bathroom 1,
,,Level 4 - 4.09 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.09,Bathroom 2,
,,Level 4 - 4.1 - Laundry,,Site QA,Waterproofing,Level 4,4.1,Laundry,
,,Level 4 - 4.1 - Bathroom 1,,Site QA,Waterproofing,Level 4,4.1,Bathroom 1,
,,Level 4 - 4.1 - Bathroom 2,,Site QA,Waterproofing,Level 4,4.1,Bathroom 2,
,,Level 5,grouping,Level 5,,,,,
,,Level 5 - 5.01 - Laundry,,Site QA,Waterproofing,Level 5,5.01,Laundry,
,,Level 5 - 5.01 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.01,Bathroom 1,
,,Level 5 - 5.01 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.01,Bathroom 2,
,,Level 5 - 5.02 - Laundry,,Site QA,Waterproofing,Level 5,5.02,Laundry,
,,Level 5 - 5.02 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.02,Bathroom 1,
,,Level 5 - 5.02 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.02,Bathroom 2,
,,Level 5 - 5.03 - Laundry,,Site QA,Waterproofing,Level 5,5.03,Laundry,
,,Level 5 - 5.03 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.03,Bathroom 1,
,,Level 5 - 5.03 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.03,Bathroom 2,
,,Level 5 - 5.04 - Laundry,,Site QA,Waterproofing,Level 5,5.04,Laundry,
,,Level 5 - 5.04 - Bathroom,,Site QA,Waterproofing,Level 5,5.04,Bathroom,
,,Level 5 - 5.05 - Laundry,,Site QA,Waterproofing,Level 5,5.05,Laundry,
,,Level 5 - 5.05 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.05,Bathroom 1,
,,Level 5 - 5.05 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.05,Bathroom 2,
,,Level 5 - 5.06 - Laundry,,Site QA,Waterproofing,Level 5,5.06,Laundry,
,,Level 5 - 5.06 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.06,Bathroom 1,
,,Level 5 - 5.06 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.06,Bathroom 2,
,,Level 5 - 5.07 - Laundry,,Site QA,Waterproofing,Level 5,5.07,Laundry,
,,Level 5 - 5.07 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.07,Bathroom 1,
,,Level 5 - 5.07 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.07,Bathroom 2,
,,Level 5 - 5.08 - Laundry,,Site QA,Waterproofing,Level 5,5.08,Laundry,
,,Level 5 - 5.08 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.08,Bathroom 1,
,,Level 5 - 5.08 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.08,Bathroom 2,
,,Level 5 - 5.09 - Laundry,,Site QA,Waterproofing,Level 5,5.09,Laundry,
,,Level 5 - 5.09 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.09,Bathroom 1,
,,Level 5 - 5.09 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.09,Bathroom 2,
,,Level 5 - 5.1 - Laundry,,Site QA,Waterproofing,Level 5,5.1,Laundry,
,,Level 5 - 5.1 - Bathroom 1,,Site QA,Waterproofing,Level 5,5.1,Bathroom 1,
,,Level 5 - 5.1 - Bathroom 2,,Site QA,Waterproofing,Level 5,5.1,Bathroom 2,
,,Level 6,grouping,Level 6,,,,,
,,Level 6 - 6.01 - Laundry,,Site QA,Waterproofing,Level 6,6.01,Laundry,
,,Level 6 - 6.01 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.01,Bathroom 1,
,,Level 6 - 6.01 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.01,Bathroom 2,
,,Level 6 - 6.02 - Laundry,,Site QA,Waterproofing,Level 6,6.02,Laundry,
,,Level 6 - 6.02 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.02,Bathroom 1,
,,Level 6 - 6.02 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.02,Bathroom 2,
,,Level 6 - 6.03 - Laundry,,Site QA,Waterproofing,Level 6,6.03,Laundry,
,,Level 6 - 6.03 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.03,Bathroom 1,
,,Level 6 - 6.03 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.03,Bathroom 2,
,,Level 6 - 6.04 - Laundry,,Site QA,Waterproofing,Level 6,6.04,Laundry,
,,Level 6 - 6.04 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.04,Bathroom 1,
,,Level 6 - 6.04 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.04,Bathroom 2,
,,Level 6 - 6.05 - Laundry,,Site QA,Waterproofing,Level 6,6.05,Laundry,
,,Level 6 - 6.05 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.05,Bathroom 1,
,,Level 6 - 6.05 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.05,Bathroom 2,
,,Level 6 - 6.06 - Laundry,,Site QA,Waterproofing,Level 6,6.06,Laundry,
,,Level 6 - 6.06 - Bathroom 1,,Site QA,Waterproofing,Level 6,6.06,Bathroom 1,
,,Level 6 - 6.06 - Bathroom 2,,Site QA,Waterproofing,Level 6,6.06,Bathroom 2,
,,Level 6 - Public Toilet - Public Toilet,,Site QA,Waterproofing,Level 6,Public Toilet,Public Toilet,
,Columns,,,,,,,,
,,Current manufacturer's product spec & materials,,"Current manufacturer's product Specification and materials confirmed (RLA, Sika)",,,,,
,,Substrate clean & empty from any materials that impact adhesion,,"Confirm substrate is clean and empty from any coating, sharp edges, rough concrete, oils, grease, spray marks and any other materials that will impact adhesion",,,,,
,,Base substrate dry/clean/smooth surfaces for appl. of membrane,,"Confirm base substrate is dry, clean, and smooth surfaces for application of membrane. Moisture content to meet the manufacturer’s recommendation and the material data sheet.",,,,,
,,Substrate details as per drawing & specifications,,"Confirm substrate details are as per drawing and specifications. i.e., falls to drains, flashing rebates, hobs, angles have been constructed properly to enable membrane systems to work as per manufacturer's specifications.",,,,,
,,All joints cleaned & sealed with coving/fillet,,Confirm all joints are cleaned and sealed with coving/fillet between floor and wall junctions. Joints widths for sealing no more than 5mm,,,,,
,,Checked Moisture content in concrete before waterproofing,,Checked Moisture content in concrete before waterproofing,,,,,
,,Water stops (3mm) supply/install laser square as spec.,,Water stops (3mm) supply/install laser square as specified,,,,,
,,Appl. of two-part water-based (Moisture Seal Primer) to floors,,Confirm application of two-part water-based (Moisture Seal Primer) to the floors.,,,,,
,,Appl. of primer (Uniprime) to walls,,Confirm application of primer (Uniprime) to the walls.,,,,,
,,Appl. of 1st/2nd coat of RLA PU850 (oil base) to floors,,Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base) to the floors,,,,,
,,Appl. of 1st/2nd coat of RLA WPM (water base) to walls,,Confirm application of 1st coat & 2nd coat of RLA WPM (water base) to the walls.,,,,,
,,Flood tested for 24 hours,,Flood tested for 24 hours,,,,,
,,Membrane Appl. as per manufacturer specs. & AUS Standards,,Membrane application as per manufacturer specifications and Australian Standards,,,,,
,,Membrane thickness is min 1000 microns,,Confirm membrane thickness is minimum 1000 microns,,,,,
,,Day completion as per time stamped photos,,Day completion as per time stamped photos,,,,,
,,,,,,,,,
Tiling Progress - Floor ITP,,,,,,,,,
,Scope,,,Site QA,Tiling,,,,
,Rows,,,,,,,,
,,Basement 1,grouping,Basement 1,,,,,
,,Basement 1 - B1 - Lift Lobby ,,Site QA,Tiling,Basement 1,B1,Lift Lobby,
,,Basement 1 - B1 - External Pavers ,,Site QA,Tiling,Basement 1,B1,External Pavers,
,,Ground Floor,grouping,Ground Floor,,,,,
,,Ground Floor - G.01 - Bedroom 1 ,,Site QA,Tiling,Ground Floor,G.01,Bedroom 1,
,,Ground Floor - G.01 - Bedroom 2 ,,Site QA,Tiling,Ground Floor,G.01,Bedroom 2,
,,Ground Floor - G.01 - Living Area ,,Site QA,Tiling,Ground Floor,G.01,Living Area,
,,Ground Floor - G.01 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.01,Laundry,Floor
,,Ground Floor - G.01 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.01,Bathroom 1,Floor
,,Ground Floor - G.01 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.01,Bathroom 2,Floor
,,Ground Floor - G.01 - Kitchen ,,Site QA,Tiling,Ground Floor,G.01,Kitchen,
,,Ground Floor - G.01 - Terrace ,,Site QA,Tiling,Ground Floor,G.01,Terrace,
,,Ground Floor - G.02 - Living Area ,,Site QA,Tiling,Ground Floor,G.02,Living Area,
,,Ground Floor - G.02 - Study ,,Site QA,Tiling,Ground Floor,G.02,Study,
,,Ground Floor - G.02 - Bathroom Floor,,Site QA,Tiling,Ground Floor,G.02,Bathroom,Floor
,,Ground Floor - G.02 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.02,Laundry,Floor
,,Ground Floor - G.02 - Kitchen ,,Site QA,Tiling,Ground Floor,G.02,Kitchen,
,,Ground Floor - G.02 - Ensuite ,,Site QA,Tiling,Ground Floor,G.02,Ensuite,
,,Ground Floor - G.02 - Terrace ,,Site QA,Tiling,Ground Floor,G.02,Terrace,
,,Ground Floor - G.03 - Living Area ,,Site QA,Tiling,Ground Floor,G.03,Living Area,
,,Ground Floor - G.03 - Kitchen ,,Site QA,Tiling,Ground Floor,G.03,Kitchen,
,,Ground Floor - G.03 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.03,Laundry,Floor
,,Ground Floor - G.03 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.03,Bathroom 1,Floor
,,Ground Floor - G.03 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.03,Bathroom 2,Floor
,,Ground Floor - G.03 - Terrace 1 ,,Site QA,Tiling,Ground Floor,G.03,Terrace 1,
,,Ground Floor - G.03 - Small Terrace ,,Site QA,Tiling,Ground Floor,G.03,Small Terrace,
,,Ground Floor - G.04 - Bedroom 1 ,,Site QA,Tiling,Ground Floor,G.04,Bedroom 1,
,,Ground Floor - G.04 - Living Area ,,Site QA,Tiling,Ground Floor,G.04,Living Area,
,,Ground Floor - G.04 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.04,Laundry,Floor
,,Ground Floor - G.04 - Kitchen ,,Site QA,Tiling,Ground Floor,G.04,Kitchen,
,,Ground Floor - G.04 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.04,Bathroom 1,Floor
,,Ground Floor - G.04 - Terrace ,,Site QA,Tiling,Ground Floor,G.04,Terrace,
,,Ground Floor - G.05 - Living Area ,,Site QA,Tiling,Ground Floor,G.05,Living Area,
,,Ground Floor - G.05 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.05,Laundry,Floor
,,Ground Floor - G.05 - Kitchen ,,Site QA,Tiling,Ground Floor,G.05,Kitchen,
,,Ground Floor - G.05 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.05,Bathroom 1,Floor
,,Ground Floor - G.05 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.05,Bathroom 2,Floor
,,Ground Floor - G.05 - Terrace 1 ,,Site QA,Tiling,Ground Floor,G.05,Terrace 1,
,,Ground Floor - G.05 - Terrace 2 ,,Site QA,Tiling,Ground Floor,G.05,Terrace 2,
,,Ground Floor - G.06 - Living Area ,,Site QA,Tiling,Ground Floor,G.06,Living Area,
,,Ground Floor - G.06 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.06,Laundry,Floor
,,Ground Floor - G.06 - Kitchen ,,Site QA,Tiling,Ground Floor,G.06,Kitchen,
,,Ground Floor - G.06 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.06,Bathroom 1,Floor
,,Ground Floor - G.06 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.06,Bathroom 2,Floor
,,Ground Floor - G.06 - Terrace ,,Site QA,Tiling,Ground Floor,G.06,Terrace,
,,Ground Floor - G.07 - Living Area ,,Site QA,Tiling,Ground Floor,G.07,Living Area,
,,Ground Floor - G.07 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.07,Laundry,Floor
,,Ground Floor - G.07 - Kitchen ,,Site QA,Tiling,Ground Floor,G.07,Kitchen,
,,Ground Floor - G.07 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.07,Bathroom 1,Floor
,,Ground Floor - G.07 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.07,Bathroom 2,Floor
,,Ground Floor - G.07 - Terrace ,,Site QA,Tiling,Ground Floor,G.07,Terrace,
,,Ground Floor - G.08 - Bedroom 1 ,,Site QA,Tiling,Ground Floor,G.08,Bedroom 1,
,,Ground Floor - G.08 - Bedroom 2 ,,Site QA,Tiling,Ground Floor,G.08,Bedroom 2,
,,Ground Floor - G.08 - Living Area ,,Site QA,Tiling,Ground Floor,G.08,Living Area,
,,Ground Floor - G.08 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.08,Laundry,Floor
,,Ground Floor - G.08 - Kitchen ,,Site QA,Tiling,Ground Floor,G.08,Kitchen,
,,Ground Floor - G.08 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.08,Bathroom 1,Floor
,,Ground Floor - G.08 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.08,Bathroom 2,Floor
,,Ground Floor - G.08 - Terrace ,,Site QA,Tiling,Ground Floor,G.08,Terrace,
