type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-011 Briefing Room 03 Fit Off,,,,,,ITP-011 Briefing Room 03 Fit Off
checkpoint,FCU-00-21 grilles,,,,,,
checkpoint,FCU-00-21 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-012 Canteen Rough In,,,,,,ITP-012 Canteen Rough In
checkpoint,Install FCU-00-03,,,,,,
checkpoint,Install FCU-00-03 supply ductwork,,,,,,
checkpoint,Install FCU-00-03 return ductwork,,,,,,
checkpoint,Install FCU-00-03 outside air ductwork,,,,,,
checkpoint,Install FCU-00-03 drain,,,,,,
checkpoint,Install FCU-00-03 wiring,,,,,,
checkpoint,Install FCU-00-03 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-03 serial number,,,,,,
checkpoint,Install OAF-00.01,,,,,,
checkpoint,Install OAF-00.01 ductwork,,,,,,
checkpoint,Install OAF-00.01 wiring,,,,,,
checkpoint,Upload photo of OAF-00.01 serial number,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-012 Canteen Fit Off,,,,,,ITP-012 Canteen Fit Off
checkpoint,FCU-00-03 grilles,,,,,,
checkpoint,FCU-00-03 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-013 Match Officials Rough In,,,,,,ITP-013 Match Officials Rough In
checkpoint,Install FCU-00-05,,,,,,
checkpoint,Install FCU-00-05 supply ductwork,,,,,,
checkpoint,Install FCU-00-05 return ductwork,,,,,,
checkpoint,Install FCU-00-05 outside air ductwork,,,,,,
checkpoint,Install FCU-00-05 drain,,,,,,
checkpoint,Install FCU-00-05 wiring,,,,,,
checkpoint,Install FCU-00-05 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-05 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-013 Match Officials Fit Off,,,,,,ITP-013 Match Officials Fit Off
checkpoint,FCU-00-05 grilles,,,,,,
checkpoint,FCU-00-05 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-014 Change 01 Rough In,,,,,,ITP-014 Change 01 Rough In
checkpoint,Install FCU-00-04,,,,,,
checkpoint,Install FCU-00-04 supply ductwork,,,,,,
checkpoint,Install FCU-00-04 return ductwork,,,,,,
checkpoint,Install FCU-00-04 outside air ductwork,,,,,,
checkpoint,Install FCU-00-04 drain,,,,,,
checkpoint,Install FCU-00-04 wiring,,,,,,
checkpoint,Install FCU-00-04 cushion heads,,,,,,
checkpoint,FCU-00-04 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-014 Change 01 Fit Off,,,,,,ITP-014 Change 01 Fit Off
checkpoint,FCU-00-04 grilles,,,,,,
checkpoint,FCU-00-04 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
checkpoint,Exhaust grilles,,,,,,
,,,,,,,
checklist-flat,ITP-015 Change 02 Rough In,,,,,,ITP-015 Change 02 Rough In
checkpoint,Install exhaust ductwork,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Install outside air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-015 Change 02 Fit Off,,,,,,ITP-015 Change 02 Fit Off
checkpoint,Exhaust grilles,,,,,,
,,,,,,,
checklist-flat,ITP-016 Change 03 Rough In,,,,,,ITP-016 Change 03 Rough In
checkpoint,Install FCU-00-08,,,,,,
checkpoint,Install FCU-00-08 supply ductwork,,,,,,
checkpoint,Install FCU-00-08 return ductwork,,,,,,
checkpoint,Install FCU-00-08 outside air ductwork,,,,,,
checkpoint,Install FCU-00-08 drain,,,,,,
checkpoint,Install FCU-00-08 wiring,,,,,,
checkpoint,Install FCU-00-08 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-08 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-016 Change 03 Fit Off,,,,,,ITP-016 Change 03 Fit Off
checkpoint,FCU-00-08 grilles,,,,,,
checkpoint,FCU-00-08 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
checkpoint,Exhaust grilles,,,,,,
,,,,,,,
checklist-flat,ITP-0017 Massage 01 Rough In,,,,,,ITP-0017 Massage 01 Rough In
checkpoint,Install FCU-00-10,,,,,,
checkpoint,Install FCU-00-10 supply ductwork,,,,,,
checkpoint,Install FCU-00-10 return ductwork,,,,,,
checkpoint,Install FCU-00-10 outside air ductwork,,,,,,
checkpoint,Install FCU-00-10 drain,,,,,,
checkpoint,Install FCU-00-10 wiring,,,,,,
checkpoint,Install FCU-00-10 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-10 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-0017 Massage 01 Fit Off,,,,,,ITP-0017 Massage 01 Fit Off
checkpoint,FCU-00-10 grilles,,,,,,
checkpoint,FCU-00-10 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-0018 Massage 02 Rough In,,,,,,ITP-0018 Massage 02 Rough In
checkpoint,Install FCU-00-07,,,,,,
checkpoint,Install FCU-00-07 supply ductwork,,,,,,
checkpoint,Install FCU-00-07 return ductwork,,,,,,
checkpoint,Install FCU-00-07 outside air ductwork,,,,,,
checkpoint,Install FCU-00-07 drain,,,,,,
checkpoint,Install FCU-00-07 wiring,,,,,,
checkpoint,Install FCU-00-07 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-07 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-0018 Massage 02 Fit Off,,,,,,ITP-0018 Massage 02 Fit Off
checkpoint,FCU-00-07 grilles,,,,,,
checkpoint,FCU-00-07 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-019 Office Rough In,,,,,,ITP-019 Office Rough In
checkpoint,Install FCU-00-09,,,,,,
checkpoint,Install FCU-00-09 supply ductwork,,,,,,
checkpoint,Install FCU-00-09 return ductwork,,,,,,
checkpoint,Install FCU-00-09 outside air ductwork,,,,,,
checkpoint,Install FCU-00-09 drain,,,,,,
checkpoint,Install FCU-00-09 wiring,,,,,,
checkpoint,Install FCU-00-09 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-09 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-019 Office Fit Off,,,,,,ITP-019 Office Fit Off
checkpoint,FCU-00-09 grilles,,,,,,
checkpoint,FCU-00-09 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-020 Sports Science Rough In,,,,,,ITP-020 Sports Science Rough In
checkpoint,Install FCU-00-24,,,,,,
checkpoint,Install FCU-00-24 supply ductwork,,,,,,
checkpoint,Install FCU-00-24 return ductwork,,,,,,
checkpoint,Install FCU-00-24 outside air ductwork,,,,,,
checkpoint,Install FCU-00-24 drain,,,,,,
checkpoint,Install FCU-00-24 wiring,,,,,,
checkpoint,Install FCU-00-24 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-24 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-020 Sports Science Fit Off,,,,,,ITP-020 Sports Science Fit Off
checkpoint,FCU-00-24 grilles,,,,,,
checkpoint,FCU-00-24 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-021 Prehab / Rehab Rough In,,,,,,ITP-021 Prehab / Rehab Rough In
checkpoint,Install FCU-00-13,,,,,,
checkpoint,Install FCU-00-13 supply ductwork,,,,,,
checkpoint,Install FCU-00-13 return ductwork,,,,,,
checkpoint,Install FCU-00-13 outside air ductwork,,,,,,
checkpoint,Install FCU-00-13 drain,,,,,,
checkpoint,Install FCU-00-13 wiring,,,,,,
checkpoint,Install FCU-00-13 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-13 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-021 Prehab / Rehab Fit Off,,,,,,ITP-021 Prehab / Rehab Fit Off
checkpoint,FCU-00-13 grilles,,,,,,
checkpoint,FCU-00-13 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-022 Psychology Rough In,,,,,,ITP-022 Psychology Rough In
checkpoint,Install transfer air ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-022 Psychology Fit Off,,,,,,ITP-022 Psychology Fit Off
checkpoint,Supply air grilles,,,,,,
,,,,,,,
checklist-flat,ITP-023 Consult Suite Rough In,,,,,,ITP-023 Consult Suite Rough In
checkpoint,Install FCU-00-12,,,,,,
checkpoint,Install FCU-00-12 supply ductwork,,,,,,
checkpoint,Install FCU-00-12 return ductwork,,,,,,
checkpoint,Install FCU-00-12 outside air ductwork,,,,,,
checkpoint,Install FCU-00-12 drain,,,,,,
checkpoint,Install FCU-00-12 wiring,,,,,,
checkpoint,Install FCU-00-12 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-12 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-023 Consult Suite Fit Off,,,,,,ITP-023 Consult Suite Fit Off
checkpoint,FCU-00-12 grilles,,,,,,
checkpoint,FCU-00-12 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-024 Consult 01/02 Rough In,,,,,,ITP-024 Consult 01/02 Rough In
checkpoint,Install FCU-00-11,,,,,,
checkpoint,Install FCU-00-11 supply ductwork,,,,,,
checkpoint,Install FCU-00-11 return ductwork,,,,,,
checkpoint,Install FCU-00-11 outside air ductwork,,,,,,
checkpoint,Install FCU-00-11 drain,,,,,,
checkpoint,Install FCU-00-11 wiring,,,,,,
checkpoint,Install FCU-00-11 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-11 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-024 Consult 01/02 Fit Off,,,,,,ITP-024 Consult 01/02 Fit Off
checkpoint,FCU-00-11 grilles,,,,,,
checkpoint,FCU-00-11 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-025 Drug Test Rough In,,,,,,ITP-025 Drug Test Rough In
checkpoint,Install transfer air ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-025/64 Drug Test / Staff Amenities Fit Off,,,,,,ITP-025/64 Drug Test / Staff Amenities Fit Off
checkpoint,Exhaust grilles,,,,,,
,,,,,,,
checklist-flat,ITP-026 Matildas Change Rough In,,,,,,ITP-026 Matildas Change Rough In
checkpoint,Install FCU-00-14,,,,,,
checkpoint,Install FCU-00-14 supply ductwork,,,,,,
checkpoint,Install FCU-00-14 return ductwork,,,,,,
checkpoint,Install FCU-00-14 outside air ductwork,,,,,,
checkpoint,Install FCU-00-14 drain,,,,,,
checkpoint,Install FCU-00-14 wiring,,,,,,
checkpoint,Install FCU-00-14 cushion heads,,,,,,
checkpoint,Upload photo of FCU-00-14 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-026 Matildas Change Fit Off,,,,,,ITP-026 Matildas Change Fit Off
checkpoint,FCU-00-14 grilles,,,,,,
checkpoint,FCU-00-14 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-027 Matildas Amenities Rough In,,,,,,ITP-027 Matildas Amenities Rough In
checkpoint,Install GEF-00.05,,,,,,
checkpoint,Install GEF-00.05 ductwork,,,,,,
checkpoint,Install GEF-00.05 Wiring,,,,,,
checkpoint,GEF-00.05 serial number,,,,,,
checkpoint,Install TEF-00.03,,,,,,
checkpoint,Install TEF-00.03 ductwork,,,,,,
checkpoint,Install TEF-00.03 Wiring,,,,,,
checkpoint,TEF-00.03 serial number,,,,,,
checkpoint,Install TEF-00.04,,,,,,
checkpoint,Install TEF-00.04 ductwork,,,,,,
checkpoint,Install TEF-00.04 Wiring,,,,,,
checkpoint,TEF-00.04 serial number,,,,,,
checkpoint,Install transfer ductwork,,,,,,
checkpoint,Install outside air ductwork & damper,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-027/028 Matildas Amenities / Wet Recovery Fit Off,,,,,,ITP-027/028 Matildas Amenities / Wet Recovery Fit Off
checkpoint,Grilles,,,,,,
checkpoint,Fan wiring,,,,,,
,,,,,,,
checklist-flat,ITP-028 Wet Recovery Rough In,,,,,,ITP-028 Wet Recovery Rough In
checkpoint,Install OAF-00.04,,,,,,
checkpoint,Install OAF-00.04 ductwork,,,,,,
checkpoint,Install OAF-00.04 Wiring,,,,,,
checkpoint,OAF-00.04 serial number,,,,,,
checkpoint,Install GEF-00.04,,,,,,
checkpoint,Install GEF-00.04 ductwork,,,,,,
checkpoint,Install GEF-00.04 Wiring,,,,,,
checkpoint,GEF-00.04 serial number,,,,,,
checkpoint,PAC supply ductwork,,,,,,
checkpoint,PAC exhaust ductwork,,,,,,
checkpoint,PAC return ductwork,,,,,,
checkpoint,Install transfer ductwork,,,,,,
checkpoint,Install outside air ductwork & damper,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-029 Comms Main Rough In,,,,,,ITP-029 Comms Main Rough In
checkpoint,Install FCU-00.27,,,,,,
checkpoint,Install FCU-00.27 pipework,,,,,,
checkpoint,Install FCU-00.27 drain,,,,,,
checkpoint,Install FCU-00.27 wiring,,,,,,
checkpoint,FCU-00.27 serial number,,,,,,
checkpoint,Install FCU-00.28,,,,,,
checkpoint,Install FCU-00.28 pipework,,,,,,
checkpoint,Install FCU-00.28 drain,,,,,,
checkpoint,Install FCU-00.28 wiring,,,,,,
checkpoint,FCU-00.28 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-029/050 Comms Main / Server Room Fit Off,,,,,,ITP-029/050 Comms Main / Server Room Fit Off
checkpoint,Split tundish points,,,,,,
,,,,,,,
checklist-flat,ITP-030 Uniform Storage Rough In,,,,,,ITP-030 Uniform Storage Rough In
checkpoint,Install exhaust ductwork,,,,,,
checkpoint,Install supply ductwork,,,,,,
checkpoint,Install return ductwork,,,,,,
checkpoint,Install outside air ductwork,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-030/57 Uniform Storage / Storage Fit Off,,,,,,ITP-030/57 Uniform Storage / Storage Fit Off
checkpoint,Exhaust Grilles,,,,,,
,,,,,,,
checklist-flat,ITP-031 Laundry Rough In,,,,,,ITP-031 Laundry Rough In
checkpoint,Install FCU-00-06,,,,,,
checkpoint,Install FCU-00-06 supply ductwork,,,,,,
checkpoint,Install FCU-00-06 return ductwork,,,,,,
checkpoint,Install FCU-00-06 outside air ductwork,,,,,,
checkpoint,Install FCU-00-06 drain,,,,,,
checkpoint,Install FCU-00-06 wiring,,,,,,
checkpoint,Install FCU-00-06 cushion heads,,,,,,
checkpoint,FCU-00-06 serial number,,,,,,
checkpoint,Install OAF-00.03,,,,,,
checkpoint,Install OAF-00.03 ductwork,,,,,,
checkpoint,Install OAF-00.03 Wiring,,,,,,
checkpoint,OAF-00.03 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install exhaust ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-031 Laundry Fit Off,,,,,,ITP-031 Laundry Fit Off
checkpoint,FCU-00-06 grilles,,,,,,
checkpoint,FCU-00-06 thermostat,,,,,,
checkpoint,Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-032 Storage Rough In,,,,,,ITP-032 Storage Rough In
checkpoint,Install GEF-00.03,,,,,,
checkpoint,Install GEF-00.03 ductwork,,,,,,
checkpoint,Install GEF-00.03 Wiring,,,,,,
checkpoint,GEF-00.03 serial number,,,,,,
checkpoint,Install GEF-00.11,,,,,,
checkpoint,Install GEF-00.11 ductwork,,,,,,
checkpoint,Install GEF-00.11 Wiring,,,,,,
checkpoint,GEF-00.11 serial number,,,,,,
checkpoint,Install TEF-00.02,,,,,,
checkpoint,Install TEF-00.02 ductwork,,,,,,
checkpoint,Install TEF-00.02 Wiring,,,,,,
checkpoint,TEF-00.02 serial number,,,,,,
checkpoint,Install transfer ductwork,,,,,,
checkpoint,Install outside air ductwork & damper,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-032/33 Storage / Waste Store Fit Off,,,,,,ITP-032/33 Storage / Waste Store Fit Off
checkpoint,Grilles,,,,,,
checkpoint,Fan wiring,,,,,,
,,,,,,,
checklist-flat,ITP-033 Waste Store Rough In,,,,,,ITP-033 Waste Store Rough In
checkpoint,Install GEF-00.01,,,,,,
checkpoint,Install GEF-00.01 ductwork,,,,,,
checkpoint,Install GEF-00.01 Wiring,,,,,,
checkpoint,GEF-00.01 serial number,,,,,,
checkpoint,Install GEF-00.02,,,,,,
checkpoint,Install GEF-00.02 ductwork,,,,,,
checkpoint,Install GEF-00.02 Wiring,,,,,,
checkpoint,GEF-00.02 serial number,,,,,,
checkpoint,Install transfer ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-034 Spectator Amenities 01 Rough In,,,,,,ITP-034 Spectator Amenities 01 Rough In
checkpoint,Install exhaust ductwork,,,,,,
checkpoint,Install transfer ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-034/38 Spectator Amenities / Cleaners 01 Fit Off,,,,,,ITP-034/38 Spectator Amenities / Cleaners 01 Fit Off
