"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0919e26b-3042-419f-93ee-ef927464500d","","folder-normal","","","step","TRUE","FALSE","Site QA"
"12b96fec-564a-471d-ad15-ac462dfff604","","folder-normal","","","step","TRUE","FALSE","Site QA","Basement"
"06241ae8-6cf6-46f0-b269-d67b20a6901a","","folder-normal","","","step","TRUE","FALSE","Site QA","Ground Floor"
"03134e34-c10f-4645-b6d1-85fe137774f4","","folder-normal","","","step","TRUE","FALSE","Site QA","Level 1"
"59dd5665-23f8-4c66-bbe0-92fae59270fb","","folder-normal","","","step","TRUE","FALSE","Site QA","Level 2"
"a46d9105-7bc5-48e2-9f03-6eb3aafecd81","","folder-normal","","","step","TRUE","FALSE","Site QA","Crane Base"
"1c261676-ce4a-4bb6-8738-9c8ab2751b46","","folder-normal","","","step","TRUE","FALSE","Site QA","Pool & Spa"
"7ec25c98-e478-4b81-8614-778aa56cddc7","","folder-normal","","","step","TRUE","FALSE","OH&S"
"2220266f-e97f-4523-8f65-b6c646ad8412","","folder-normal","","","step","TRUE","FALSE","Varations"
"c18d73d4-98ff-4a10-bf1a-cc9990c11332","","folder-normal","","","step","TRUE","FALSE","Daily Full Activity Time Sheets"
"0aaf35a0-dd8d-4be2-85ed-c0b238413927","","folder-normal","","","step","TRUE","FALSE","Daily Full Activity Time Sheets","October 22"
"0a0ee956-a89d-4b5a-8ecd-1bffb37aa58f","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 01/10/22"
"491c1219-68b2-413d-9f37-9ed6ef45e06d","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 04/10/22"
"1cd100c9-0d24-4f34-a64d-cdaba5e98dff","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 05/10/22"
"5d43f0b4-5a37-4806-a749-544e67648de8","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 06/10/22"
"7b4af868-342c-43fe-aa73-36be4bed0a58","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 07/10/22"
"25dd73a5-b076-4d78-8b29-a20fbdd95d21","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 08/10/22"
"cfbe7366-3331-47cd-8eaa-19880a346cfc","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 10/10/22"
"33fd4c85-8a1c-4fcd-9817-020e9571a831","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 11/10/22"
"65138db6-a6e3-4792-9225-4e3688044865","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 12/10/22"
"c6bc2fd6-9e16-40b1-abb3-a6a9c00a9225","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 13/10/22"
