type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,RX Water Stop,,,,,,,
section,Details,,,,,,,
checkpoint,Type of Waterbar,,,,,,,
bool,Rx101T,,,,,,,
bool,Rx102,,,,,,,
bool,Rx101DH,,,,,,,
bool,Rx103DH,,,,,,,
checkpoint,Surfaces should be clean and dry,,,,,,,
checkpoint,Apply a continuous bead of CETSEAL,,,,,,,
checkpoint,Install Waterstop RX onto Adhesive,,,,,,,
