"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"MRP-DPK-052-00-CPT-0013-0 - Road Pavements"
,"Scope",,
,"Rows"
,,"Subgrade Preparation - 052-0001-CAMMS-Subgrade Preparation-Fairfield St-CH40-110","dynamic","052-0001-camms-subgrade preparation-fairfield st-ch40-110","subgrade preparation"
,,"Subgrade Preparation - 052-0002-Subgrade Preparation-","dynamic","subgrade preparation","052-0002-subgrade preparation-"
,,"Subgrade Preparation - 052-0003-Subgrade Preparation-","dynamic","052-0003-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0004-Subgrade Preparation-","dynamic","subgrade preparation","052-0004-subgrade preparation-"
,,"Subgrade Preparation - 052-0005-Subgrade Preparation-","dynamic","052-0005-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0006-Subgrade Preparation-","dynamic","052-0006-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0007-Subgrade Preparation-","dynamic","subgrade preparation","052-0007-subgrade preparation-"
,,"Subgrade Preparation - 052-0008-Subgrade Preparation-","dynamic","subgrade preparation","052-0008-subgrade preparation-"
,,"Subgrade Preparation - 052-0009-Subgrade Preparation-","dynamic","subgrade preparation","052-0009-subgrade preparation-"
,,"Subgrade Preparation - 052-0010-Subgrade Preparation-","dynamic","052-0010-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0011-Subgrade Preparation-","dynamic","052-0011-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0012-Subgrade Preparation-","dynamic","subgrade preparation","052-0012-subgrade preparation-"
,,"Subgrade Preparation - 052-0013-Subgrade Preparation-","dynamic","052-0013-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0014-Subgrade Preparation-","dynamic","subgrade preparation","052-0014-subgrade preparation-"
,,"Subgrade Preparation - 052-0015-Subgrade Preparation-","dynamic","subgrade preparation","052-0015-subgrade preparation-"
,,"Subgrade Preparation - 052-0016-Subgrade Preparation-","dynamic","052-0016-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0017-Subgrade Preparation-","dynamic","052-0017-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0018-Subgrade Preparation-","dynamic","052-0018-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0019-Subgrade Preparation-","dynamic","052-0019-subgrade preparation-","subgrade preparation"
,,"Subgrade Preparation - 052-0020-Subgrade Preparation-","dynamic","subgrade preparation","052-0020-subgrade preparation-"
,,"Capping Layer - 052-0021-CAMMS-Capping Layer-Fairfield St-CH40-110","dynamic","052-0021-camms-capping layer-fairfield st-ch40-110","capping layer"
,,"Capping Layer - 052-0195-Capping Layer-","dynamic","052-0195-capping layer-","capping layer"
,,"Capping Layer - 052-0196-Capping Layer-","dynamic","052-0196-capping layer-","capping layer"
,,"Capping Layer - 052-0197-Capping Layer-","dynamic","052-0197-capping layer-","capping layer"
,,"Capping Layer - 052-0198-Capping Layer-","dynamic","052-0198-capping layer-","capping layer"
,,"Capping Layer - 052-0199-Capping Layer-","dynamic","052-0199-capping layer-","capping layer"
,,"Capping Layer - 052-0200-Capping Layer-","dynamic","052-0200-capping layer-","capping layer"
