Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Phase 2 - Roofs,grouping,Phase 2 - Roofs,,
,,Upper Roof,,upper roof,Phase 2,
,,Lower Roof,,lower roof,Phase 2,
,,Lower R1,,lower r1,Phase 2,
,,Phase 2 - Windows,grouping,Phase 2 - Windows,,
,,nAJ01,,naj01,Phase 2,
,,nAJ02,,naj02,Phase 2,
,,nAJ03,,naj03,Phase 2,
,,nAJ04,,naj04,Phase 2,
,,nAJ05,,naj05,Phase 2,
,,nAJ06,,naj06,Phase 2,
,,nAJ07,,naj07,Phase 2,
,,nAJ08,,naj08,Phase 2,
,,nAJ09,,naj09,Phase 2,
,,nAJ10,,naj10,Phase 2,
,,nAJ11,,naj11,Phase 2,
,,nAJ12,,naj12,Phase 2,
,,nAJ13,,naj13,Phase 2,
,,nJA14,,nja14,Phase 2,
,,Phase 2 - Block N & K South Elevation Infills,grouping,Phase 2 - block n & k south elevation infills,,
,,No. 1,,no. 1,Phase 2,
,,No. 2,,no. 2,Phase 2,
,,No. 3,,no. 3,Phase 2,
,,No. 4,,no. 4,Phase 2,
,,No. 5,,no. 5,Phase 2,
,,No. 6,,no. 6,Phase 2,
,,No. 7,,no. 7,Phase 2,
,,No. 8,,no. 8,Phase 2,
,,No. 9,,no. 9,Phase 2,
,,No. 10,,no. 10,Phase 2,
,,No. 11,,no. 11,Phase 2,
,,No. 12,,no. 12,Phase 2,
,,Phase 2 - Weatherboard Replacement,grouping,Phase 2 - weatherboard replacement,,
,,Northern Elevation,,northern elevation,Phase 2,
,,Western Elevation,,western elevation,Phase 2,
,,Block N West Elevation 2,,block n west elevation 2,Phase 2,
,,Block N East Elevation 2,,block n east elevation 2,Phase 2,
,,Phase 2 - Fume Cupboards,grouping,Phase 2 - fume cupboards,,
,,1,,1,Phase 2,
,,2,,2,Phase 2,
,,Window Infills,,window infills,Phase 2,
,,Phase 2 - Block N & K North Elevation Infills,dynamic,block n & k north elevation infills,window infills,Phase 2
,,Phase 3 M & L,grouping,Phase 3 M & L,,
,,Phase 3 M & L,,Phase 3 M & L,Project QA,
,Columns,,,,,
,,Stage 1,,Stage 1,,
,,Stage 2,,Stage 2,,
,,Stage 3,,Stage 3,,
,,Stage 3 Extension,,Stage 3 Extension,,
