Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Facade Progress,,,,,,
,Scope,,,Facade,,
,Rows,,,,,
,,Building E - Level 1,dynamic,Level 1,Facade,Building E
,,Building E - Level 2,dynamic,Level 2,Facade,Building E
,,Building E - Level 3,dynamic,Level 3,Facade,Building E
,,Building E - Level 4,dynamic,Level 4,Facade,Building E
,,Building E - Level 5 ,dynamic,Level 5 ,Facade,Building E
,,Building D - Level 1,dynamic,Level 1,Facade,Building D
,,Building D - Level 2,dynamic,Level 2,Facade,Building D
,,Building D - Level 3,dynamic,Level 3,Facade,Building D
,,Building D - Level 4,dynamic,Level 4,Facade,Building D
,,Building D - Level 5 ,dynamic,Level 5 ,Facade,Building D
,,Building C - Level 1,dynamic,Level 1,Facade,Building C
,,Building C - Level 2,dynamic,Level 2,Facade,Building C
,,Building C - Level 3,dynamic,Level 3,Facade,Building C
,,Building C - Level 4,dynamic,Level 4,Facade,Building C
,,Building C - Level 5 ,dynamic,Level 5 ,Facade,Building C
,Columns,,,,,
,,Waterproofing balconies,,Waterproofing balconies,External Envelope,
,,External Timber Framing,,External Timber Framing,External Envelope,
,,Weather line,,Weather line,External Envelope,
,,Reveal Shield,,Reveal Shield,External Envelope,
,,Joinery install,,Joinery install,External Envelope,
,,Rockwool Insulation,,Rockwool Insulation,External Envelope,
,,Brick Install,,Brick Install,External Envelope,
,,Balcony Timber Framing,,Balcony Timber Framing,External Envelope,
,,,,,,
Fitout Progress,,,,,,
,Scope,,,Fitout,,
,Rows,,,,,
,,Building E - Ground Floor,dynamic,Ground Floor,Fitout,Building E
,,Building E - Level 1,dynamic,Level 1,Fitout,Building E
,,Building E - Level 2,dynamic,Level 2,Fitout,Building E
,,Building E - Level 3,dynamic,Level 3,Fitout,Building E
,,Building E - Level 4,dynamic,Level 4,Fitout,Building E
,,Building E - Level 5,dynamic,Level 5,Fitout,Building E
,,Building E - Roof,dynamic,Roof,Fitout,Building E
,,Building D - Ground Floor,dynamic,Ground Floor,Fitout,Building D
,,Building D - Level 1,dynamic,Level 1,Fitout,Building D
,,Building D - Level 2,dynamic,Level 2,Fitout,Building D
,,Building D - Level 3,dynamic,Level 3,Fitout,Building D
,,Building D - Level 4,dynamic,Level 4,Fitout,Building D
,,Building D - Level 5,dynamic,Level 5,Fitout,Building D
,,Building D - Roof,dynamic,Roof,Fitout,Building D
,,Building C - Ground Floor,dynamic,Ground Floor,Fitout,Building C
,,Building C - Level 1,dynamic,Level 1,Fitout,Building C
,,Building C - Level 2,dynamic,Level 2,Fitout,Building C
,,Building C - Level 3,dynamic,Level 3,Fitout,Building C
,,Building C - Level 4,dynamic,Level 4,Fitout,Building C
,,Building C - Level 5,dynamic,Level 5,Fitout,Building C
,,Building C - Roof,dynamic,Roof,Fitout,Building C
,Columns,,,,,
,,#1 - Install bottom plates,,Install bottom plates,QA - Internal Fit-out #1,
,,#1 - Core drilling,,Core drilling,QA - Internal Fit-out #1,
,,#1 - Intumescent,,Intumescent,QA - Internal Fit-out #1,
,,#1 - Carpentry works,,Carpentry works,QA - Internal Fit-out #1,
,,#1 - Steel stud,,Steel stud,QA - Internal Fit-out #1,
,,#1 - Install nogs,,Install nogs,QA - Internal Fit-out #1,
,,#1 - First fix - PVC underslung,,First fix - PVC underslung,QA - Internal Fit-out #1,
,,#1 - First fix - Mech,,First fix - Mech,QA - Internal Fit-out #1,
,,#1 - First fix - Electrical,,First fix - Electrical,QA - Internal Fit-out #1,
,,#1 - First fix - Sprinkler,,First fix - Sprinkler,QA - Internal Fit-out #1,
,,#1 - First fix - Pex,,First fix - Pex,QA - Internal Fit-out #1,
,,#1 - First fix - Alarms,,First fix - Alarms,QA - Internal Fit-out #1,
,,#1 - First fix - Security,,First fix - Security,QA - Internal Fit-out #1,
,,#2 - Passive fire install - Inside walls,,Passive fire install - Inside walls,QA - Internal fit-out #2,
,,#2 - Install insulation - walls,,Install insulation - walls,QA - Internal fit-out #2,
,,#3 - Install Gib - walls,,Install Gib - walls,QA - Internal fit-out #3,
,,#3 - Passive fire install - all soffits,,Passive fire install - all soffits,QA - Internal fit-out #3,
,,#3 - Install ceiling grid,,Install ceiling grid,QA - Internal fit-out #3,
,,#3 - Install insulation - ceiling,,Install insulation - ceiling,QA - Internal fit-out #3,
,,#3 - Install Gib - ceiling,,Install Gib - ceiling,QA - Internal fit-out #3,
,,#3 - 2nd fix - drill Gib services holes,,2nd fix - drill Gib services holes,QA - Internal fit-out #3,
,,#3 - Install doors & skirting,,Install doors & skirting,QA - Internal fit-out #3,
,,#3 - Gib stopping,,Gib stopping,QA - Internal fit-out #3,
,,#3 - Gib Painting,,Gib Painting,QA - Internal fit-out #3,
,,#3 - Install kitchen including bench top,,Install kitchen including bench top,QA - Internal fit-out #3,
,,#3 - Vinyl install,,Vinyl install,QA - Internal fit-out #3,
,,#3 - Install kitchen splash back,,Install kitchen splash back,QA - Internal fit-out #3,
,,#3 - Appliances,,Appliances,QA - Internal fit-out #3,
