"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6437d49d-060c-4afa-b362-37c5b746a0bd","","pass","","folder","TRUE","FALSE","Site QA"
"d40382b4-a762-4b5f-a614-9e9527bce414","","pass","QA - Preprufe to Underfloor and Piles","checklist","FALSE","FALSE","Site QA","Preprufe Area GB1 Underfloor , piles and crane base Tanking"
"87a349f9-2c42-417e-a49c-6032e4057650","","pass","QA - Preprufe to Underfloor and Piles","checklist","FALSE","FALSE","Site QA","Preprufe Area GB3 / GB2 Underfloor and piles"
"4825e0bb-ac29-4d15-8702-3ccaa641cd64","","pass","QA - Preprufe to Finger Beams and Walls","checklist","FALSE","FALSE","Site QA","Grid A St Patrick's wall"
"d1f5517a-f75d-4709-a8a6-b80423613205","","pass","QA - Preprufe to Underfloor and Piles","checklist","FALSE","FALSE","Site QA","Grid C Ground beamn"
"f5073fb9-1db9-48f2-8ae8-c8c55457c746","","pass","QA - Preprufe to Underfloor and Piles","checklist","FALSE","FALSE","Site QA","Preprufe to Lift-Pit Underfloor and Piles"
"e6ae7955-cdb9-4f2e-ac43-e3a8ff124cea","","pass","QA - Preprufe to Finger Beams and Walls","checklist","FALSE","FALSE","Site QA","Preprufe to Lift Pit -  Walls"
"baf39377-f33e-4e1c-97dd-0cea0af783af","","work-in-progress","","folder","TRUE","FALSE","Membrane to Level 3"
"3dc12bbc-35ac-4ba5-bb6d-f035202e8098","","work-in-progress","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 3","Level 3 Wall Flap membrane North/South/East/West "
"42e3d5f1-54b5-41e7-9215-ef41fe059f54","","work-in-progress","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 3","Sequence 1 - Membranes 2 Layer South"
"1de0c8e1-2a67-4e4a-9ecf-cc88f6336a41","","work-in-progress","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 3","Sequence 1 - Membranes 2 Layer North"
"95ce279c-ed67-44a3-915c-c7e2a438e66e","","not-started","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 3","Sequence 1 - Membranes 2 Layer East"
"585c0a7f-cc2e-4496-ac5c-f1712a1571ad","","not-started","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 3","Sequence 1 - Membranes 2 Layer West"
"e6ee2bd8-a263-4aeb-9832-23b460420d85","","work-in-progress","","folder","TRUE","FALSE","Membrane to Level 28"
"68b4615e-d203-46cd-ba90-94407986119e","","not-started","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 28","Sequence 1 - Membranes 2 Layer"
"fba4a6ce-86e7-4982-977d-283fb353fe21","","work-in-progress","Equus Matacryl System Sequence","checklist","FALSE","FALSE","Membrane to Level 28","Equus Matacryl System Sequence NIB AREAS "
"bb64c09a-9446-4db8-80d1-28887363b26b","","not-started","","folder","TRUE","FALSE","Membrane to Level 42"
"0e20d477-e463-4e7a-aaef-3373b5c1dbc6","","not-started","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Level 42","Sequence 1 - Membranes 2 Layer"
"9772a084-c740-432a-84c0-5cae93966103","","work-in-progress","","folder","TRUE","FALSE","Membrane to Roof areas"
"891256f7-e8ab-49ab-b047-1ae143e43b2d","","work-in-progress","Sequence 1 - Membranes 2 Layer","checklist","FALSE","FALSE","Membrane to Roof areas","Sequence 1 - Membranes 2 Layer"
"d991c2a8-8ba3-4b01-8343-9cb3be9b64a2","","pass","","folder","TRUE","FALSE","Damper Tanks "
"481f1660-0da7-4cc7-a6f5-16a58411d077","","pass","Aquafin-2km System","checklist","FALSE","FALSE","Damper Tanks ","Aquafin-2km System"
