Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
507260eb-6dab-595c-a69a-79b6e179b149,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:011988be-f85f-4982-ac4e-b38005829f51,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP36,Post Pour (Table Supervisor),Confirm formwork has not shifted during placing of concrete
b59c8939-5f87-5a76-8a67-267875362d49,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:76ff4f8e-3455-4f9a-b0ba-666b97833255,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP36,Post Pour (Table Supervisor),Face lifters placed in correct location
c1a753c3-be0d-5983-aede-832bff2eb54f,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:ad8ff1a0-6dec-49f7-9e37-900190a90c67,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP36,Post Pour (Table Supervisor),Roughening Lines Correct
a0d0f276-6cda-5f21-8308-1dfc699c1934,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:011988be-f85f-4982-ac4e-b38005829f51,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP37,Post Pour (Table Supervisor),Confirm formwork has not shifted during placing of concrete
534589c1-f1da-56e0-86ea-cda4d124113d,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:76ff4f8e-3455-4f9a-b0ba-666b97833255,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP37,Post Pour (Table Supervisor),Face lifters placed in correct location
3fe1049c-0a39-54c4-9e41-acdc3344f984,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:ad8ff1a0-6dec-49f7-9e37-900190a90c67,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP37,Post Pour (Table Supervisor),Roughening Lines Correct
10a59789-c560-51ad-84ec-30fa86a35d3f,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:011988be-f85f-4982-ac4e-b38005829f51,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP38,Post Pour (Table Supervisor),Confirm formwork has not shifted during placing of concrete
d5fedf02-fdb4-5977-846f-b5f08a05de85,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:76ff4f8e-3455-4f9a-b0ba-666b97833255,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP38,Post Pour (Table Supervisor),Face lifters placed in correct location
237b1425-4922-59bf-ae01-f9bbf1cc98e8,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:ad8ff1a0-6dec-49f7-9e37-900190a90c67,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP38,Post Pour (Table Supervisor),Roughening Lines Correct
fab14234-9971-5d39-b0b2-76c2d5a5d18f,,checkpoint-status,not-started,a0551c0045157ebec2792f8bd7f2f808b6f22f2dd9ae5a5d70c38677bc00f459:6fb22540-791f-4672-893d-f31573baf76a:011988be-f85f-4982-ac4e-b38005829f51,,TRUE,TRUE,Precast Manufacture,Building 2,Panels,Level 3,3AMP39,Post Pour (Table Supervisor),Confirm formwork has not shifted during placing of concrete
