"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7274f93e-9fdd-427c-948b-c96a3bf8df83","","no-status-started","SYS - PT - Job Details","checklist","FALSE","FALSE","Job Details"
"8b757708-75c0-47b3-aeec-d8e72d56838e","","no-status-started","","folder","FALSE","FALSE","Health & Safety"
"a6c98e4d-cfc0-4be5-8d36-0db2e3752146","","no-status-started","SYS - PT - Prestart H&S Documents","checklist","FALSE","FALSE","Health & Safety","Prestart H&S Documents"
"966d22f8-c975-4f00-9f38-2d733188b760","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly Health & Safety"
"1d7d284e-d81c-4c90-b7ae-a4736c9dc209","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly Health & Safety","Toolbox Talks"
"9e3a794a-018d-4489-8403-fc7b62c7e7ba","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly Health & Safety","Site Safety Inspections"
"b0719cb5-2afd-41a6-a134-2f1bf5a06ca2","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly Health & Safety","Accident/Incident Reports"
"baa64763-e37a-4b09-8446-b640c439dfcd","","no-status-not-started","","folder","TRUE","FALSE","Health & Safety","Daily/Weekly Health & Safety","Task Analysis"
"21d973a9-a813-4438-965b-2b9e0f38523f","","not-started","","folder","TRUE","FALSE","QA"
"c562b4ab-51ed-4e42-9831-b28af5c9135b","","not-started","QA - Kingspan Roofing Checklist","checklist","FALSE","FALSE","QA","QA - Kingspan Roofing Checklist"
"7bd13865-6590-406a-8bde-3e9ffadc9c2d","","not-started","QA - Coloursteel Cladding","checklist","FALSE","FALSE","QA","QA - Coloursteel Cladding"
"6fbe0c52-7107-4a81-a475-661c0f174f43","","not-started","QA - Enviroclad","checklist","FALSE","FALSE","QA","Enviroclad"
"7629f59d-9019-4e9a-b254-5dba88e9313e","","no-status-not-started","","folder","TRUE","FALSE","Variations"
"81afb04a-194c-425d-9cab-1f8f24419fd9","","no-status-not-started","","folder","TRUE","FALSE","Variations","Thu Jun 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"87b3f6f8-5198-401f-9296-6683eaa6b981","","no-status-not-started","","folder","TRUE","FALSE","Variations","Sat Jul 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"3e386a15-0105-4555-9a29-ff4f6cdc665e","","no-status-not-started","","folder","TRUE","FALSE","Variations","Tue Aug 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"05a952cb-3b99-48c6-8208-caf740660fc3","","no-status-not-started","","folder","TRUE","FALSE","Variations","Fri Sep 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"bfece670-a98e-4bbd-aae1-ee742dfcd4d3","","no-status-not-started","","folder","TRUE","FALSE","Variations","Sun Oct 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"77036e7a-629a-42f4-bf29-5f64902ce995","","no-status-not-started","","folder","TRUE","FALSE","Variations","Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"fe0cb9d9-b44b-437b-9321-03083d927a7a","","no-status-not-started","","folder","TRUE","FALSE","Variations","Fri Dec 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"7d63cb65-2ac2-4fe4-b559-00589253dc6a","","no-status-not-started","","folder","TRUE","FALSE","Delays / Damages"
