Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,002,dynamic,002,
,Columns,,,,
,,Main Building & Townhouse Spiderproofing,,Main Building & Townhouse Spiderproofing,
,,Main Building Brickwork Washdown,,Main Building Brickwork Washdown,
,,Main Building Gutter Debris Removal,,Main Building Gutter Debris Removal,
,,Main Building Plaster Wall Washdowns,,Main Building Plaster Wall Washdowns,
,,Main Building Roof Treatment,,Main Building Roof Treatment,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,
