"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2acb82dd-cd47-4a08-9589-acadbe0699d1","","checklist-sectioned","work-in-progress","DG-QA-TP018 Inspection and Test Plan (ITP)","checklist","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)"
"f8127ada-ec0c-5272-9e31-1ceea50cd865","","checkpoint-group","work-in-progress","","","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection"
"87dfa8df-693e-5ca9-8e47-4a65a3f857f4","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.1 - Service Locates"
"44d5663c-bb4b-5e4a-9523-7f138fb75350","","checkpoint-status","pass","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.2 - Temporary Traffic Management"
"f906bbe0-2fc7-5236-87d3-abd493031e71","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.3 - Culvert Bedding"
"2706aad2-6c57-5505-868c-5e73b733d18a","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"83b02e73-fa3f-510a-8201-856d282c0776","","checkpoint-status","pass","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.4 - AP65 Backfill"
"fb461c90-1289-5f55-98bd-d221bf8a342e","","holdpoint","pass","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"e3ac5ed0-f073-5a79-a085-241e4e92a219","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.5 - AP40 Backfill"
"3e8c783a-3412-529b-ae2c-d02ffdb0ff2f","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"df398142-a37b-5d6a-8bb0-80d7f0d11d4f","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.6 - Pavement Strength"
"87feb7d8-21fc-5eb8-9cd9-387dabf18ba4","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"5ecd4727-363a-5cb2-b169-275c444b0d9e","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.7 - Alignment"
