Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Facade Progress,,,,,,,
,Scope,,,facade,,,
,Rows,,,,,,
,,Building A - Ground Floor,grouping,building a - ground floor,,,
,,North Elevation,expanded,ground floor,facade,building a,north elevation
,,East Elevation,expanded,ground floor,facade,east elevation,building a
,,South Elevation,expanded,ground floor,facade,south elevation,building a
,,West Elevation,expanded,ground floor,facade,building a,west elevation
,,Building A - Level 1,grouping,building a - level 1,,,
,,North Elevation,expanded,facade,level 1,building a,north elevation
,,East Elevation,expanded,facade,east elevation,level 1,building a
,,South Elevation,expanded,facade,south elevation,level 1,building a
,,West Elevation,expanded,facade,level 1,building a,west elevation
,,Building A - Level 2,grouping,building a - level 2,,,
,,North Elevation,expanded,facade,building a,level 2,north elevation
,,East Elevation,expanded,facade,east elevation,building a,level 2
,,South Elevation,expanded,facade,south elevation,building a,level 2
,,West Elevation,expanded,facade,building a,level 2,west elevation
,,Building A - Level 3,grouping,building a - level 3,,,
,,North Elevation,expanded,facade,building a,north elevation,level 3
,,East Elevation,expanded,facade,east elevation,building a,level 3
,,South Elevation,expanded,facade,south elevation,building a,level 3
,,West Elevation,expanded,facade,building a,west elevation,level 3
,,Building A - Level 4,grouping,building a - level 4,,,
,,North Elevation,expanded,level 4,facade,building a,north elevation
,,East Elevation,expanded,level 4,facade,east elevation,building a
,,South Elevation,expanded,level 4,facade,south elevation,building a
,,West Elevation,expanded,level 4,facade,building a,west elevation
,,Building A - Level 5,grouping,building a - level 5,,,
,,North Elevation,expanded,level 5,facade,building a,north elevation
,,East Elevation,expanded,level 5,facade,east elevation,building a
,,South Elevation,expanded,level 5,facade,south elevation,building a
,,West Elevation,expanded,level 5,facade,building a,west elevation
,,Building A - Level 6,grouping,building a - level 6,,,
,,North Elevation,expanded,facade,level 6,building a,north elevation
,,East Elevation,expanded,facade,level 6,east elevation,building a
,,South Elevation,expanded,facade,level 6,south elevation,building a
,,West Elevation,expanded,facade,level 6,building a,west elevation
,,Building A - Level 7,grouping,building a - level 7,,,
,,North Elevation,expanded,facade,level 7,building a,north elevation
,,East Elevation,expanded,facade,level 7,east elevation,building a
,,South Elevation,expanded,facade,level 7,south elevation,building a
,,West Elevation,expanded,facade,level 7,building a,west elevation
,,Building B - Ground Floor,grouping,building b - ground floor,,,
,,North Elevation,expanded,ground floor,facade,building b,north elevation
,,East Elevation,expanded,ground floor,facade,east elevation,building b
,,South Elevation,expanded,ground floor,facade,south elevation,building b
,,West Elevation,expanded,ground floor,facade,building b,west elevation
,,Building B - Level 1,grouping,building b - level 1,,,
,,North Elevation,expanded,facade,level 1,building b,north elevation
,,East Elevation,expanded,facade,east elevation,level 1,building b
,,South Elevation,expanded,facade,south elevation,level 1,building b
,,West Elevation,expanded,facade,level 1,building b,west elevation
,,Building B - Level 2,grouping,building b - level 2,,,
,,North Elevation,expanded,facade,level 2,building b,north elevation
,,East Elevation,expanded,facade,east elevation,level 2,building b
,,South Elevation,expanded,facade,south elevation,level 2,building b
,,West Elevation,expanded,facade,level 2,building b,west elevation
,,Building B - Level 3,grouping,building b - level 3,,,
,,North Elevation,expanded,facade,building b,north elevation,level 3
,,East Elevation,expanded,facade,east elevation,building b,level 3
,,South Elevation,expanded,facade,south elevation,building b,level 3
,,West Elevation,expanded,facade,building b,west elevation,level 3
,,Building B - Level 4,grouping,building b - level 4,,,
,,North Elevation,expanded,level 4,facade,building b,north elevation
,,East Elevation,expanded,level 4,facade,east elevation,building b
,,South Elevation,expanded,level 4,facade,south elevation,building b
,,West Elevation,expanded,level 4,facade,building b,west elevation
,,Building B - Level 5,grouping,building b - level 5,,,
,,North Elevation,expanded,level 5,facade,building b,north elevation
,,East Elevation,expanded,level 5,facade,east elevation,building b
,,South Elevation,expanded,level 5,facade,south elevation,building b
,,West Elevation,expanded,level 5,facade,building b,west elevation
,,Building B - Level 6,grouping,building b - level 6,,,
,,North Elevation,expanded,facade,level 6,building b,north elevation
,,East Elevation,expanded,facade,level 6,east elevation,building b
,,South Elevation,expanded,facade,level 6,south elevation,building b
,,West Elevation,expanded,facade,level 6,building b,west elevation
,,Building B - Level 7,grouping,building b - level 7,,,
,,North Elevation,expanded,facade,level 7,building b,north elevation
,,East Elevation,expanded,facade,level 7,east elevation,building b
,,South Elevation,expanded,facade,level 7,south elevation,building b
,,West Elevation,expanded,facade,level 7,building b,west elevation
,,Building C - Ground Floor,grouping,building c - ground floor,,,
,,North Elevation,expanded,ground floor,facade,north elevation,building c
,,East Elevation,expanded,ground floor,facade,east elevation,building c
,,South Elevation,expanded,ground floor,facade,south elevation,building c
,,West Elevation,expanded,ground floor,facade,west elevation,building c
,,Building C - Level 1,grouping,building c - level 1,,,
,,North Elevation,expanded,facade,level 1,north elevation,building c
,,East Elevation,expanded,facade,east elevation,level 1,building c
,,South Elevation,expanded,facade,south elevation,level 1,building c
,,West Elevation,expanded,facade,level 1,west elevation,building c
,,Building C - Level 2,grouping,building c - level 2,,,
