resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Plant Rooms,,,,,,,,
,step,,,,Woolworths,,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Plant room,,,,,,
,step,,,,Level 2,,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 3,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 4,,,,,,
,step,,,,Level 3,,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 3,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 4,,,,,,
,step,,,,Level 4,,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 3,,,,,,
,step,,,,Roof,,,,,,,
ITC-004 Plant Room v2,checklist,,,,,Zone 3,,,,,,
