resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,East,,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 1,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 2,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 3,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 4,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 5,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 6,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 7,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 8,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 9,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 10,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 11,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 12,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 13,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 14,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 15,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 16,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 17,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 18,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 19,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 20,,,,,,,
,step,,,North,,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 67,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 68,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 69,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 70,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 71,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 72,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 73,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 74,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 75,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 76,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 77,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 78,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 79,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 80,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 81,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 82,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 83,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 84,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 85,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 86,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 87,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 88,,,,,,,
ITP - Retention Piling Rev 1,checklist,,,,Pile 89,,,,,,,
