Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
1171a7d7-f667-4244-9617-eb19245eb898,,not-started,ITC - (7A/B) Light and Power Circuits,checklist,FALSE,FALSE,Commissioning,Distribution Board,Level 01,ASB-DBN-01-02,ASB-DBN-01-02 - Power,CB-94 - ITC 7A/B (ASB-DBN-01-02 - Power)
d4b07ac7-3379-46d3-9d0b-b3ab0fdadb98,,not-started,ITC - (7A/B) Light and Power Circuits,checklist,FALSE,FALSE,Commissioning,Distribution Board,Level 03,ASB-DBN-03-03,ASB-DBN-03-03 - Power,CB-94 - ITC 7A/B (ASB-DBN-03-03 - Power)
4bf4ef63-8f4b-49d8-8f4d-38390cfb6b9a,,not-started,ITC - (7A/B) Light and Power Circuits,checklist,FALSE,FALSE,Commissioning,Distribution Board,Level 05,ASB-DBN-05-01,ASB-DBN-05-01 - Power,CB-94 - ITC 7A/B (ASB-DBN-05-01 - Power)
18391a43-8c1f-4f02-996a-71252fe89824,,not-started,ITC - (7A/B) Light and Power Circuits,checklist,FALSE,FALSE,Commissioning,Distribution Board,Level 06,ASB-DBN-06-01,ASB-DBN-06-01 - Power,CB-94 - ITC 7A/B (ASB-DBN-06-01 - Power)
