resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Zone A (Building B),,,,,,,
Install Checklist,checklist,,,,,Lower Ground,,,,,,
Install Checklist,checklist,,,,,Ground,,,,,,
Install Checklist,checklist,,,,,Level 1,,,,,,
Install Checklist,checklist,,,,,Level 2,,,,,,
Install Checklist,checklist,,,,,Level 3,,,,,,
Install Checklist,checklist,,,,,Level 4,,,,,,
Install Checklist,checklist,,,,,Level 5,,,,,,
,step,,,,Zone B (Building A),,,,,,,
Install Checklist,checklist,,,,,Lower Ground,,,,,,
Install Checklist,checklist,,,,,Ground,,,,,,
Install Checklist,checklist,,,,,Level 1,,,,,,
Install Checklist,checklist,,,,,Level 2,,,,,,
Install Checklist,checklist,,,,,Level 3,,,,,,
Install Checklist,checklist,,,,,Level 4,,,,,,
Install Checklist,checklist,,,,,Level 5,,,,,,
Install Checklist,checklist,,,,,Level 6,,,,,,
Install Checklist,checklist,,,,,Level 7,,,,,,
Install Checklist,checklist,,,,,Level 8,,,,,,
Install Checklist,checklist,,,,,Level 9,,,,,,
Install Checklist,checklist,,,,,Level 10,,,,,,
