Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
ef8853d7-a381-57af-9870-0117cd0ff0fd,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Roof,Laundry Fit Off,
e330a648-6636-5299-900e-3bf779eee881,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.01,Laundry Fit Off
33615ed1-01c7-53e6-8ef7-3f1d154bb2b1,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.02,Laundry Fit Off
f27e595b-4138-5349-85e7-9128b6a06a30,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.03,Laundry Fit Off
42a1f745-be7a-5929-9f41-83c05cf231a9,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.04,Laundry Fit Off
48a688e5-1b39-519c-9de1-927f797a3bc5,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.05,Laundry Fit Off
bc817043-14e4-5d94-84a4-4dca83c6c0e1,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.06,Laundry Fit Off
0ef22759-d289-56e1-9cdb-d481d885eb63,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.07,Laundry Fit Off
d858c28d-4091-5d3a-8ada-84e50fbe8db7,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.08,Laundry Fit Off
0f345079-2659-56b9-bde6-4cdb3fa63a0c,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Ground,G.09,Laundry Fit Off
025157c2-3a9d-5721-b59e-e21f3b60a3bc,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Level 1,1.01,Laundry Fit Off
b9d310a3-13fc-5853-b691-48d38fe4038c,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Fit Off,Level 1,1.02,Laundry Fit Off
