Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Ramp G-H & 8-9,,,,,
,Scope,,,Ramp G-H & 8-9,
,Rows,,,,
,,Lower Ground,,Lower Ground,Ramp G-H & 8-9
,Columns,,,,
,,Columns,,Columns,
,,Suspended Slab,,Suspended Slab,
,,,,,
Podium Pour (1-4),,,,,
,Scope,,,,
,Rows,,,,
,,Podium pour 1 - Ground Floor,,Ground Floor,Podium pour 1
,,Podium pour 2 - Ground Floor,,Ground Floor,Podium pour 2
,,Podium pour 3 - Ground Floor,,Ground Floor,Podium pour 3
,,Podium pour 4 - Ground Floor,,Ground Floor,Podium pour 4
,Columns,,,,
,,Columns,,Columns,
,,Suspended Slab,,Suspended Slab,
,,Stairs (in-situ),,Stairs (in-situ),
,,,,,
Building C1,,,,,
,Scope,,,Building C1,
,Rows,,,,
,,Lower Ground,,Lower Ground,Building C1
,,Ground Floor,,Ground Floor,Building C1
,,Level 1,,Level 1,Building C1
,,Level 2,,Level 2,Building C1
,,Level 3,,Level 3,Building C1
,,Roof,,Roof,Building C1
,Columns,,,,
,,Columns,,Columns,
,,SOG,,SOG,
,,Suspended Slab,,Suspended Slab,
,,Stairs,,Stairs,
,,Stairs (in-situ),,Stairs (in-situ),
,,Phase 1,,Phase 1,
,,Phase 2,,Phase 2,
