Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Building C2,,,,,
,Scope,,,Building C2,
,Rows,,,,
,,Lower Ground,,Lower Ground,Building C2
,,Ground Floor,,Ground Floor,Building C2
,,Level 1,,Level 1,Building C2
,,Level 2,,Level 2,Building C2
,,Level 3,,Level 3,Building C2
,,Roof,,Roof,Building C2
,Columns,,,,
,,Columns,,Columns,
,,SOG,,SOG,
,,Suspended Slab,,Suspended Slab,
,,Stairs,,Stairs,
,,Stairs (in-situ),,Stairs (in-situ),
,,Phase 1,,Phase 1,
,,Phase 2,,Phase 2,
,,,,,
Building D1,,,,,
,Scope,,,Building D1,
,Rows,,,,
,,Lower Ground,,Lower Ground,Building D1
,,Ground Floor,,Ground Floor,Building D1
,,Level 1,,Level 1,Building D1
,,Level 2,,Level 2,Building D1
,,Level 3,,Level 3,Building D1
,,Roof,,Roof,Building D1
,Columns,,,,
,,Columns,,Columns,
,,SOG,,SOG,
,,Suspended Slab,,Suspended Slab,
,,Stairs,,Stairs,
,,Stairs (in-situ),,Stairs (in-situ),
,,Phase 1,,Phase 1,
,,Phase 2,,Phase 2,
,,,,,
Building D2,,,,,
,Scope,,,Building D2,
,Rows,,,,
,,Lower Ground,,Lower Ground,Building D2
,,Ground Floor,,Ground Floor,Building D2
,,Level 1,,Level 1,Building D2
,,Level 2,,Level 2,Building D2
,,Level 3,,Level 3,Building D2
,,Roof,,Roof,Building D2
,Columns,,,,
,,Columns,,Columns,
,,SOG,,SOG,
,,Suspended Slab,,Suspended Slab,
,,Stairs,,Stairs,
,,Stairs (in-situ),,Stairs (in-situ),
,,Phase 1,,Phase 1,
,,Phase 2,,Phase 2,
