Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Apartment Checklist,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 0 Mez,grouping,Level 0 Mez,,
,,Level 0 Mez - AC-0M-07b,,AC-0M-07b,Level 0 Mez,Site QA
,,Level 0 Mez - AC-0M-10b,,AC-0M-10b,Level 0 Mez,Site QA
,,Level 1 Mez,grouping,Level 1 Mez,,
,,Level 1 Mez - AC-1M-17a,,AC-1M-17a,Level 1 Mez,Site QA
,,Level 1 Mez - AC-1M-19a,,AC-1M-19a,Level 1 Mez,Site QA
,,Level 1 Mez - AC-1M-20a,,AC-1M-20a,Level 1 Mez,Site QA
,,Level 2,grouping,Level 2,,
,,Level 2 - AC-2-22a,,AC-2-22a,Level 2,Site QA
,,Level 2 - AC-2-23a,,AC-2-23a,Level 2,Site QA
,,Level 2 - AC-2-24a,,AC-2-24a,Level 2,Site QA
,,Level 2 - AC-Q2-16,,AC-Q2-16,Level 2,Site QA
,,Level 2 - AC-Q2-05,,AC-Q2-05,Level 2,Site QA
,,Level 2 - AC-Q2-10,,AC-Q2-10,Level 2,Site QA
,,Level 2 - AC-Q2-12,,AC-Q2-12,Level 2,Site QA
,,Level 2 - AC-Q2-14,,AC-Q2-14,Level 2,Site QA
,,Level 2 - AC-Q2-15,,AC-Q2-15,Level 2,Site QA
,,Level 2 - AC-Q2-01,,AC-Q2-01,Level 2,Site QA
,,Level 2 - AC-Q2-02,,AC-Q2-02,Level 2,Site QA
,,Level 3,grouping,Level 3,,
,,Level 3 - AC-3-27a,,AC-3-27a,Level 3,Site QA
,,Level 3 - AC-3-28a,,AC-3-28a,Level 3,Site QA
,,Level 3 - AC-3-29a,,AC-3-29a,Level 3,Site QA
,,Roof,grouping,Roof,,
,,Roof - AC-5-39,,AC-5-39,Roof,Site QA
,Columns,,,,,
,,Set Out,,Set Out,,
,,Installation,,Installation,,
,,Electrical,,Electrical,,
,,Ductwork,,Ductwork.,,
,,Refrigeration Lines,,Refrigeration Lines,,
,,Drain Line,,Drain Line,,
,,,,,,
Fan Install Checklist,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 0 Mez,grouping,Level 0 Mez,,
,,Level 0 Mez - EXF-0M.1,,EXF-0M.1,Level 0 Mez,Site QA
,,Level 1 Mez,grouping,Level 1 Mez,,
,,Level 1 Mez - EXF-1M.1,,EXF-1M.1,Level 1 Mez,Site QA
,,Level 2,grouping,Level 2,,
,,Level 2 - EXF-2.1,,EXF-2.1,Level 2,Site QA
,,Level 2 - OAF-2.1,,OAF-2.1,Level 2,Site QA
,,Level 2 - OAF-2.2,,OAF-2.2,Level 2,Site QA
,,Level 2 - OAF-2.3,,OAF-2.3,Level 2,Site QA
,,Level 2 - OAF-2.4,,OAF-2.4,Level 2,Site QA
,,Level 2 - OAF-2.5,,OAF-2.5,Level 2,Site QA
,,Level 2 - OAF-2.6,,OAF-2.6,Level 2,Site QA
,,Level 2 - OAF-2.7,,OAF-2.7,Level 2,Site QA
,,Level 2 - OAF-2.8,,OAF-2.8,Level 2,Site QA
,,Level 2 - OAF-2.9,,OAF-2.9,Level 2,Site QA
,,Level 2 - OAF-2.10,,OAF-2.10,Level 2,Site QA
,,Level 3,grouping,Level 3,,
,,Level 3 - EXF-3.1,,EXF-3.1,Level 3,Site QA
,,Roof,grouping,Roof,,
,,Roof - TEF-5.1,,TEF-5.1,Roof,Site QA
,,Roof - TEF-5.2,,TEF-5.2,Roof,Site QA
,,Roof - OAF-Q3.1,,OAF-Q3.1,Roof,Site QA
,,Roof - OAF-Q3.2,,OAF-Q3.2,Roof,Site QA
,,Roof - OAF-Q3.3,,OAF-Q3.3,Roof,Site QA
,,Roof - OAF-Q3.4,,OAF-Q3.4,Roof,Site QA
,,Roof - OAF-Q3.5,,OAF-Q3.5,Roof,Site QA
,,Roof - OAF-Q3.6,,OAF-Q3.6,Roof,Site QA
,,Roof - SPF-5.1,,SPF-5.1,Roof,Site QA
,,Roof - SPF-5.2,,SPF-5.2,Roof,Site QA
,Columns,,,,,
,,Set Out,,Set Out,,
,,Fan,,Fan,,
,,Electrical,,Electrical,,
,,Fan Insulation,,Fan Insulation,,
,,Controls,,Controls.,,
,,Labelling,,Labelling.,,
