ÿ"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Mechanical ITP progress"
,"Scope",,
,"Rows"
,,"Bakers Terrace - BT-Level 1","grouping","bt-level 1","bakers terrace"
,,"bt-72","expanded","bt-72","bt-level 1","bakers terrace"
,,"bt-68","expanded","bt-level 1","bt-68","bakers terrace"
,,"Building C - Level C1","grouping","building c","level c1"
,,"c101","expanded","c101","building c","level c1"
,,"c102","expanded","c102","building c","level c1"
,,"Building C - Level C2","grouping","level c2","building c"
,,"c203","expanded","level c2","building c","c203"
,,"c205","expanded","c205","level c2","building c"
,,"Building C - Level C3","grouping","level c3","building c"
,,"c306","expanded","level c3","building c","c306"
,,"c307","expanded","level c3","c307","building c"
,,"Building C - Level C5","grouping","building c","level c5"
,,"c508","expanded","building c","c508","level c5"
,,"c509","expanded","c509","building c","level c5"
,,"Building C - Level C6","grouping","level c6","building c"
,,"c610","expanded","level c6","building c","c610"
,,"Building H - Level H2","grouping","building h","level h2"
,,"h201","expanded","building h","level h2","h201"
,,"h202","expanded","building h","h202","level h2"
,,"h203","expanded","building h","h203","level h2"
,,"h205","expanded","building h","level h2","h205"
,,"h206","expanded","h206","building h","level h2"
,,"gt-76","expanded","building h","level h2","gt-76"
,,"gt-78","expanded","building h","gt-78","level h2"
,,"gt-80","expanded","gt-80","building h","level h2"
,,"gt-82","expanded","building h","gt-82","level h2"
,,"gt-84","expanded","building h","gt-84","level h2"
,,"gt-86","expanded","building h","gt-86","level h2"
,,"gt-88","expanded","gt-88","building h","level h2"
,,"Building H - Level H3","grouping","building h","level h3"
,,"h301","expanded","building h","h301","level h3"
,,"h302","expanded","building h","h302","level h3"
,,"h303","expanded","building h","level h3","h303"
,,"h305","expanded","h305","building h","level h3"
,,"h306","expanded","building h","h306","level h3"
,,"Building H - Level H5-C6","grouping","building h","level h5-c6"
,,"h501","expanded","building h","level h5-c6","h501"
,,"h502","expanded","building h","level h5-c6","h502"
,,"h503","expanded","h503","building h","level h5-c6"
,,"h505","expanded","building h","level h5-c6","h505"
,,"h506","expanded","building h","level h5-c6","h506"
,,"h507","expanded","h507","building h","level h5-c6"
,,"h508","expanded","building h","h508","level h5-c6"
,,"h509","expanded","building h","level h5-c6","h509"
,,"h510","expanded","building h","h510","level h5-c6"
,,"h511","expanded","building h","h511","level h5-c6"
,,"h512","expanded","building h","level h5-c6","h512"
,,"h513","expanded","building h","level h5-c6","h513"
,,"Building H - Level H6","grouping","building h","level h6"
,,"h601","expanded","building h","level h6","h601"
,,"h602","expanded","h602","building h","level h6"
,,"h603","expanded","building h","h603","level h6"
,,"h605","expanded","building h","h605","level h6"
,,"h606","expanded","h606","building h","level h6"
,,"h607","expanded","building h","h607","level h6"
,,"h608","expanded","building h","h608","level h6"
,,"h609","expanded","building h","h609","level h6"
,,"h610","expanded","building h","h610","level h6"
,,"h611","expanded","building h","h611","level h6"
,,"h612","expanded","building h","level h6","h612"
,,"h613","expanded","h613","building h","level h6"
,,"Building H - Level H7","grouping","building h","level h7"
,,"h701","expanded","h701","building h","level h7"
,,"h702","expanded","building h","h702","level h7"
,,"h703","expanded","building h","h703","level h7"
,,"Building H - Level H8","grouping","building h","level h8"
,,"h801","expanded","building h","h801","level h8"
,,"h802","expanded","building h","level h8","h802"
,,"h803","expanded","building h","level h8","h803"
,"Columns"
,,"Pipework in apartment roughed in and insulated",,"pipework in apartment roughed in and insulated"
,,"Refrigerant Pipes Fire Rated exiting apartment",,"refrigerant pipes fire rated exiting apartment"
,,"Wiring for FCUs and condenser roughed in, in apartment",,"wiring for fcus and condenser roughed in, in apartment"
,,"Wiring Fire Rated exiting apartment",,"wiring fire rated exiting apartment"
,,"Drains roughed in",,"drains roughed in"
,,"Keypad Wiring Roughed in walls",,"keypad wiring roughed in walls"
,,"FCUs, Ductwork and grille plenums installed",,"fcus, ductwork and grille plenums installed"
,,"Fit off FCUs including lockable isolators and lag horizontal drain runs",,"fit off fcus including lockable isolators and lag horizontal drain runs"
,,"Mark Out Access Panels",,"mark out access panels"
,,"Pressure Test Pipework",,"pressure test pipework"
,,"PVC Flat Ductwork Installed and sealed in ceilings",,"pvc flat ductwork installed and sealed in ceilings"
,,"PVC Flat Ductwork installed through window head penetration",,"pvc flat ductwork installed through window head penetration"
,,"PVC Flat Ductwork sealed to façade opening",,"pvc flat ductwork sealed to façade opening"
,,"Wall sleeves for flexible ductwork installed in wet walls",,"wall sleeves for flexible ductwork installed in wet walls"
,,"Ready for wall sheeting and bulkheads??",,"ready for wall sheeting and bulkheads??"
,,"Bulkheads are Completed - including cut-outs for APs and grilles",,"bulkheads are completed - including cut-outs for aps and grilles"
,,"Install Linear Grille Frames",,"install linear grille frames"
,,"Top Joinery piece installed over grille frames",,"top joinery piece installed over grille frames"
,,"Flexible ductwork installed in ceilings",,"flexible ductwork installed in ceilings"
,,"Laundry and Toilet fan plug bases provided by Elect Trade",,"laundry and toilet fan plug bases provided by elect trade"
,,"Power Supply to Condensers is roughed in by Elect Trade",,"power supply to condensers is roughed in by elect trade"
,,"Ready for ceiling framing and sheeting??",,"ready for ceiling framing and sheeting??"
,,"Wall and ceilings painted",,"wall and ceilings painted"
,,"Header Box Fans Installed and plugged into plug base",,"header box fans installed and plugged into plug base"
,,"Remainder of Joinery installed",,"remainder of joinery installed"
,,"Linear Grilles Site Measured",,"linear grilles site measured"
,,"Drains completed to tundishes",,"drains completed to tundishes"
,,"Wall Controllers Installed",,"wall controllers installed"
,,"Grilles Installed",,"grilles installed"
,,"Condenser installation including pipework wiring and drains complete as per condenser ITPs.",,"condenser installation including pipework wiring and drains complete as per condenser itps."
,,"Check Power Available??",,"check power available??"
,,"Ready for Commissioning",,"ready for commissioning"
,,"Commissioning ITPs Completed",,"commissioning itps completed"
,,"Warning Label installed on CU isolator (by mech)",,"warning label installed on cu isolator (by mech)"

"Fire Stopping Progress"
,"Scope",,
,"Rows"
,,"Bakers Terrace","dynamic","fire stopping qa","bakers terrace"
,,"Building C","dynamic","fire stopping qa","building c"
,,"Building H","dynamic","building h","fire stopping qa"
,"Columns"
,,"Fire Stopping (add photo and comments)",,"fire stopping (add photo and comments)"

