Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
ffdb402e-4d5c-467d-b043-12b1372c5749,,,,folder,TRUE,FALSE,General,,,,,
bd042f10-b6a5-4a4c-aab6-94726d16d4fa,,,,folder,TRUE,FALSE,Water,,,,,
e3e0b250-ec06-43c4-9d9b-d589698441df,,,,folder,TRUE,FALSE,Headingly Lane,,,,,
b10d7c0f-7764-4372-9d5a-896203603a60,,,,folder,TRUE,FALSE,"Manholes, Structures & Sumps",,,,,
03f64606-91dd-4c07-8a6a-03c6bbed2c7c,,,,folder,TRUE,FALSE,Stormwater,,,,,
d93dd92f-a54b-4353-9b9a-76fb99c491ac,,,,folder,TRUE,FALSE,Wastewater,,,,,
0f0855da-0990-48fb-ade6-f56f6add6ccc,,,,folder,TRUE,FALSE,Abutment A,,,,,
c862d2a0-2261-4b3f-b40e-8d51cec0c52f,,,,folder,TRUE,FALSE,Abutment A (Left),,,,,
c14273d3-6268-48ec-af2f-e80d0ed6c473,,,,folder,TRUE,FALSE,Abutment D,,,,,
5b8e6f2f-98a8-428f-8175-508703bd8d0b,,,,folder,TRUE,FALSE,Abutment D (Right),,,,,
92c67617-940c-43ec-8671-842503135531,,,,folder,TRUE,FALSE,Lower Queen St (Left),,,,,
3cb3dd01-6e04-45cb-a1b0-7d97b0245b4d,,,,folder,TRUE,FALSE,Lower Queen St (Right),,,,,
1dd9eaf1-56ee-4313-be36-a402247d0fd3,,,,folder,TRUE,FALSE,Pier B,,,,,
3f8430b5-65b9-4f8a-8ca6-3ab79878ac19,,,,folder,TRUE,FALSE,Pier B (Left),,,,,
c003ad30-6e61-4c4d-8f41-ca548ad90e44,,,,folder,TRUE,FALSE,Pier C,,,,,
878dddcc-b553-4b71-a5c9-da3a7102a49a,,,,folder,TRUE,FALSE,Pier C (Right),,,,,
c011866d-6288-4b87-a0a7-1e7e8269567a,,,,folder,TRUE,FALSE,Span 1,,,,,
9194e7fa-7984-4bc2-8292-db8f3592221b,,,,folder,TRUE,FALSE,Temporary Bridge Deck,,,,,
225ce196-e514-4ca6-9a47-de7eda6b2b72,,,,folder,TRUE,FALSE,Bridge Lower Queen St,,,,,
f86bd41c-e0a4-4e6c-bbb6-50e24dcd86e1,,,,folder,TRUE,FALSE,Bulk Earthworks,,,,,
e630d165-c9b6-47ff-b869-a00ee4668455,,,,folder,TRUE,FALSE,East Lower Queen St,,,,,
c6645f7d-bc25-40bb-992b-7289babad60c,,,,folder,TRUE,FALSE,Hand Rails,,,,,
63a09cde-963b-46d6-b1b9-27581248e9bf,,,,folder,TRUE,FALSE,Power,,,,,
73fe8b1e-d539-4295-9cbc-f9f32c84f3be,,,,folder,TRUE,FALSE,River Protection,,,,,
296019cb-9bf9-44ba-8ace-161eacb398a0,,,,folder,TRUE,FALSE,Span 2,,,,,
fca13a9f-b817-427f-9dd0-99a3625a4119,,,,folder,TRUE,FALSE,Span 3,,,,,
055e1f8a-18b9-4bca-9ced-744230b5cf50,,,,folder,TRUE,FALSE,Structural Fill,,,,,
174eaddc-5934-4478-aad0-827b4e86e8ee,,,,folder,TRUE,FALSE,Telecom,,,,,
5e4db816-a326-47e4-9f44-03ba9b84dd76,,,,folder,TRUE,FALSE,Temporary Road,,,,,
477012b0-9f0e-4eda-b60e-68f331858594,,,,folder,TRUE,FALSE,West Lower Queen St,,,,,
