Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 5,Tier 6
3b7e5db9-8d7b-4a30-aff8-6cf0eae5bd7e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,West,Columns,C8,Built Column ITP
dac3106e-de97-4b94-aa7b-b7531bfac25f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C1,Built Column ITP
0d1010af-57aa-4f56-a97e-b28b6d779cd6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C2,Built Column ITP
28c380af-4647-4533-bbea-16fcf148b700,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C3,Built Column ITP
425047e5-00a1-48e0-9a90-0be7993e7095,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C4,Built Column ITP
b29251f0-b5de-47e0-b636-2d9e88f7bd85,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C5,Built Column ITP
7609aa3b-9710-4854-84ce-d7255b60ed9e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C6,Built Column ITP
d7aef3c4-bfd4-4299-a3c6-ef8d47da1ea4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C9,Built Column ITP
d6781a8c-b73b-4361-8a2f-5ad1499ff125,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C10,Built Column ITP
da5e70f3-d7d2-409f-a0d3-2bc7530302e5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C11,Built Column ITP
7b88b933-e4dd-4b9b-9df2-60d758b75dc6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C12,Built Column ITP
63005878-ff9b-49b7-a083-d4ad879c3af7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C13,Built Column ITP
7a78184f-09a1-435d-8126-5149fe61c77a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C14,Built Column ITP
027d3ca7-024d-43d1-9097-ffb4dfa8a6a3,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,West,Columns,C7,Built Column ITP
3dabaa69-b15a-4da3-8621-4a3f11f193e2,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,West,Columns,C8,Built Column ITP
10c367ab-49c3-4f57-8690-6d9c9b8e99ba,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C1,Built Column ITP
a44656e4-9791-4dad-bbe2-d8e73071f0cc,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C2,Built Column ITP
17dd8b73-1d1a-4e5a-bace-b701d66ed33f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C3,Built Column ITP
9937a33d-2c7e-488b-8536-cd6ebf1d3b69,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C4,Built Column ITP
64bcb0c0-a749-4fe1-8800-cf3a3f8edc36,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C5,Built Column ITP
5efc1fb6-6c60-48f9-a9f9-0cef66f4aaca,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C6,Built Column ITP
78c4b868-e1a4-426f-90ce-fc81ad7fd527,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C9,Built Column ITP
7ad94b02-e0c3-4403-9a15-1b8bc13ed779,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C10,Built Column ITP
8b48df80-eb72-48db-93d6-0ec5bf46c2b9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C11,Built Column ITP
57c5926b-b546-4bf1-92c0-4a7a7b550cca,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C12,Built Column ITP
4831492e-1881-4b57-8489-f0995084b087,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C13,Built Column ITP
91b6eaed-0f63-4436-ab60-b821b0d22d9a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C14,Built Column ITP
52260329-6084-4608-af75-a73d90e89ce2,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,West,Columns,C7,Built Column ITP
9e624bca-a57d-426d-ac09-0a6753cebeb3,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,West,Columns,C8,Built Column ITP
60096c67-8665-4add-8d4d-a4a3d6182efa,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C1,Built Column ITP
d594499a-ba85-4493-9388-3dfc3b640404,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C2,Built Column ITP
7c277cc9-e6f9-4b21-9449-2715dd188403,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C3,Built Column ITP
507f5b86-6063-4916-b26f-ffe0f3150fe2,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C4,Built Column ITP
de66a8b2-56c9-4c4b-9968-7c3e8b3caede,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C5,Built Column ITP
90d895bf-256e-416d-b1b8-46e841fe52f5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C6,Built Column ITP
a6612535-fb84-4044-8e04-bf4d99a3f2a5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C9,Built Column ITP
aae7ea79-abb9-4c0a-b7d0-86bc7e736c3b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C10,Built Column ITP
47791ef7-6114-4053-91b6-d26562c939f7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C11,Built Column ITP
8a76eac6-daf3-4b87-b10f-bc76396080ae,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C12,Built Column ITP
82881590-7d8a-4750-9856-f99787199d4c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C13,Built Column ITP
09aaccac-3d9f-46d2-aa81-8779bb0fb6ad,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C14,Built Column ITP
7bf42e84-46f5-4bb8-8e00-1e429e93c4c6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,West,Columns,C7,Built Column ITP
9dd6c507-c709-43f8-a292-09882a3703e5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,West,Columns,C8,Built Column ITP
ae5facb8-5981-4f00-992b-223ac67e230e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C1,Built Column ITP
d290ae0b-184c-419b-ad7f-525cb3e7ee55,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C2,Built Column ITP
eeaa23da-9cc4-4e01-a646-558fefbe7607,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C3,Built Column ITP
fdbe1047-a816-4219-960f-3bb84242a6ee,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C4,Built Column ITP
891a5770-a452-4c62-ba5e-93d1550bc057,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C5,Built Column ITP
33c200b5-e923-42f6-81f3-b404783fb252,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C6,Built Column ITP
912e6775-33af-4239-9075-bb42a4aa6bf7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C9,Built Column ITP
80253721-dbf3-429a-924d-c5d69b70ab4a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C10,Built Column ITP
378bb180-4fd8-4a58-b0cd-ce95dc71e876,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C11,Built Column ITP
58009324-ef11-4bfe-a087-ac03c6e0fe97,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C12,Built Column ITP
e0c1d919-d86d-4421-a8c5-7d19253ba8da,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C13,Built Column ITP
fd1f2211-4970-4f02-bb7a-d1b205054740,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C14,Built Column ITP
69545b48-fc06-4694-acaf-1e6c4af32b25,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,West,Columns,C7,Built Column ITP
77bc1ff5-4af6-4aa5-89f7-33b97472e8f1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,West,Columns,C8,Built Column ITP
860132d7-c8bb-496e-b7f5-901ed0d537f2,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C1,Built Column ITP
0b815010-6d9a-4783-8e89-372370920818,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C2,Built Column ITP
917860a0-19e9-48e6-b398-5fbec17e87b7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C3,Built Column ITP
61c07743-8b82-4c89-aa0f-31ae1be21ca0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C4,Built Column ITP
debdbe16-0684-4de1-aee7-540c02479adb,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C5,Built Column ITP
e04658e9-ca6c-4cd5-ac0d-bc9fcee7a2cd,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C6,Built Column ITP
8e29cb39-7f94-4e94-b861-ff875d9d0e4d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C9,Built Column ITP
576c44fd-6a69-4b83-ac87-bc21ce39e9f8,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C10,Built Column ITP
36fb117b-5188-4b3f-8708-161cd268a1b4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C11,Built Column ITP
61cac3f5-af16-4763-9810-35c4a6b2e740,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C12,Built Column ITP
5b0e0331-2337-46e9-aae6-bd4eafbe468d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C13,Built Column ITP
6b5da440-5680-4b91-b849-9d72395aadd1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C14,Built Column ITP
5f18b359-6116-40aa-9bce-ec0b77e54fa6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Columns,C7,Built Column ITP
2c20233a-3a0d-4120-ac01-63561104b36e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Columns,C8,Built Column ITP
7680970f-083a-4fc8-915e-59caace45289,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C1,Built Column ITP
7b255b51-ab66-4680-ad92-1a60f3408920,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C2,Built Column ITP
9500d600-b125-4a20-bd8f-b7899220e0f0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C3,Built Column ITP
f864d5d5-1f51-46f4-92c9-0c0ee87db20b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C4,Built Column ITP
06ca6c25-3afa-4a9e-ab3d-100313bb79ea,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C5,Built Column ITP
e6281c8c-b2bf-4e98-a4a6-6c2b10332b4a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C6,Built Column ITP
1291da34-43a2-4b72-bd3c-6c58b54c2387,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C9,Built Column ITP
e01768d6-7f51-4864-a456-79127a602daa,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C10,Built Column ITP
3a6a68a0-fdf4-4d2c-b142-3b6222150feb,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C11,Built Column ITP
80da7143-70ad-49ea-9178-2d3d7ae81bfc,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C12,Built Column ITP
0b1a3fba-fd2a-4f18-ae66-36a15003d4c1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C13,Built Column ITP
aef8999d-0ca7-450b-ac99-e88596d718d7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C14,Built Column ITP
d5dca55b-cea9-4786-bee6-879b3bc05d8a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Columns,C7,Built Column ITP
c1d839ba-fb01-46d9-87f1-346a19b2d3b4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Columns,C8,Built Column ITP
831e4963-e3b0-49f3-a862-330077fb1a16,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C1,Built Column ITP
1f09707b-7dae-4d1d-ba68-16f624eafe7e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C2,Built Column ITP
f946c054-8f05-416b-8113-1cd36654f871,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C3,Built Column ITP
ba36eb2b-4560-458a-af94-ba5b379b60c6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C4,Built Column ITP
d2070132-0ec0-4666-99e0-2887807e89de,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C5,Built Column ITP
3955bcda-84f0-4d2b-9253-0a8ebda30877,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C6,Built Column ITP
32567a54-ebe0-4825-bddc-da623e25d597,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C9,Built Column ITP
8540b0f8-edd7-4f3e-9d1e-7dbfb4eb7552,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C10,Built Column ITP
775b3384-5f49-4382-947b-69c7d769a833,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C11,Built Column ITP
f183061b-e93e-4a11-b428-93fd6d01cedf,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C12,Built Column ITP
a5c167c8-0919-4bba-bc22-5cdae80c7ddf,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C13,Built Column ITP
e8b09f23-52f1-4493-8a69-6a93465846ef,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C14,Built Column ITP
