"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0b5232e1-33a5-4b5b-89ef-37ebadc8ba0a","","folder-normal","not-started","","step","TRUE","FALSE","Basement Zones"
"859bdfaa-b96c-46ea-bcd9-e774fbb2fe5d","","folder-normal","not-started","","step","TRUE","FALSE","Basement Zones","Basement 4"
"f3bfcaed-30a0-433f-9ee4-8b1a8b884a77","","folder-normal","not-started","","step","TRUE","FALSE","Basement Zones","Basement 4","Zone 3"
"43789b96-dabb-45f2-a53b-e7bb709bd3bd","","folder-normal","not-started","","step","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor"
"7eae0b54-4591-4772-ab80-187efbdf9178","","folder-normal","not-started","","step","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1"
"408258df-8f7f-5526-b8a0-856eba232c10","","checklist-flat","not-started","Finishes 1 - Hebel Riser","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Hebel Riser"
"e2fab73f-2813-5aba-a0af-76b524a6d738","","checklist-flat","not-started","Finishes 1 - Stud Requirements","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Stud Requirements"
"83aa24d3-097d-590d-9f55-0a827487df33","","checklist-flat","not-started","Finishes 1 - Acoustic lagging to pipework","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Acoustic lagging to pipework"
"ddc326dc-b852-517e-a370-2c9dc7aa698b","","checklist-flat","not-started","Finishes 1 - Acoustic Mounts","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Acoustic Mounts"
"85686761-dd77-5476-85ce-5dbce43674e0","","checklist-flat","not-started","Finishes 1 - Air conditioner Drainage","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Air conditioner Drainage"
"acf3f79e-1144-5322-8911-196cd8644a44","","checklist-flat","not-started","Finishes 1 - Stage 2 fire rated party walls","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Stage 1 fire rated party walls"
"f3bf30dd-5da6-55c5-a250-611dbd08758f","","checklist-flat","not-started","Finishes 1 - Stage 2 fire rated party walls","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Stage 2 fire rated party walls"
"a54eac55-6d3f-5f76-ada2-63c458d71786","","checklist-flat","not-started","Finishes 1 - Corridor Fire Caulking","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Corridor Fire Caulking"
"8e3c55d5-ffd1-594a-845b-89d57ead1b8b","","checklist-flat","not-started","Finishes 1 - Internal apartment service risers","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Internal apartment service risers"
"67813a81-1aa6-5f22-8b31-8829bb6454a7","","checklist-flat","not-started","Finishes 1 - Internal non fire rated walls","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Internal non fire rated walls"
"063a7de4-55eb-58b0-9ae0-a710cb969b7b","","checklist-flat","not-started","Finishes 1 - Fire collars/Fire sealant","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Fire collars/Fire sealant"
"b0562c36-9d2e-5c5a-8672-9c893663c9f7","","checklist-flat","not-started","Finishes 1 - Ceiling insulation","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Ceiling insulation"
"9cc46a8d-5aa6-5dd9-982a-80e8c99694d7","","checklist-flat","not-started","Finishes 1 - Balcony Thermal Insulation","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Balcony Thermal Insulation"
"d9c08040-39c6-5a88-9a3b-b07986c0f0ed","","checklist-flat","not-started","Finishes 1 - MPX FINAL SIGN-OFF","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 1","Finishes 1 - MPX FINAL SIGN-OFF"
"64fbf55a-64a3-5475-8268-e1c292585caf","folder-normal has incorrect meta.stepType checkpoint-group","folder-normal","not-started","","step","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2"
"7716e54d-5ad5-5da6-835e-fd4531a25d5e","","checklist-flat","not-started","Finishes 2 - Waterproofing second layer - Bathroom/Ensuite","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Waterproofing initial layer - Shower base"
"d9d3ecea-8f8c-5349-99ba-2a55c7542f77","","checklist-flat","not-started","Finishes 2 - Waterproofing second layer - Bathroom/Ensuite","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Waterproofing initial layer - Balcony"
"331a2995-cbd8-5ba4-8a3f-e21547a35fcb","","checklist-flat","not-started","Finishes 2 - Waterproofing second layer - Bathroom/Ensuite","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Waterproofing second layer - Bathroom/Ensuite"
"dde085a2-1533-5e1d-b730-a755417ef34a","","checklist-flat","not-started","Finishes 2 - Waterproofing second layer - Bathroom/Ensuite","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Waterproofing second layer - Balcony"
"1fe843a2-bd74-5b29-9ab9-3a63f1ae78a7","","checklist-flat","not-started","Finishes 2 - Plunge bath waterproofing - Before tile","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Plunge bath waterproofing - Before tile"
"0e23e62a-212c-5a8b-8901-baee6ffd834b","","checklist-flat","not-started","Finishes 2 - Plunge bath waterproofing - After tile","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Plunge bath waterproofing - After tile"
"69714cc2-f04f-5ca9-9b10-b624fa5bad8d","","checklist-flat","not-started","Finishes 2 - Mixer tap installation","checklist-flat","FALSE","FALSE","Basement Zones","Basement 4","Zone 3","Corridor","Finishes 2","Mixer tap installation"
