Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
ONSITE - Installation of Facade System,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Block A (North) - Elevation C - Shop Drawing - SKP-ECS-002,dynamic,Site QA,Block A (North) - Elevation C,Shop Drawing - SKP-ECS-002
,,Block A (West) - Elevation Ka - Shop Drawing - SKP-ECS-003,dynamic,Site QA,Block A (West) - Elevation Ka,Shop Drawing - SKP-ECS-003
,,Block A (South) - Elevation E (ATRIUM 1) - Shop Drawing - SKP-ECS-004,dynamic,Site QA,Block A (South) - Elevation E (ATRIUM 1),Shop Drawing - SKP-ECS-004
,,Block A (South) - Elevation F (ATRIUM 2) - Shop Drawing - SKP-ECS-005,dynamic,Site QA,Block A (South) - Elevation F (ATRIUM 2),Shop Drawing - SKP-ECS-005
,,Block A (East) - Elevation H - Shop Drawing - SKP-ECS-006,dynamic,Site QA,Block A (East) - Elevation H,Shop Drawing - SKP-ECS-006
,,Bridge A-B - Elevation East & West - Shop Drawing - SKP-ECS-007,dynamic,Site QA,Bridge A-B - Elevation East & West,Shop Drawing - SKP-ECS-007
,,Block B - Elevation La (ATRIUM 2) - Shop Drawing - SKP-ECS-008,dynamic,Site QA,Block B - Elevation La (ATRIUM 2),Shop Drawing - SKP-ECS-008
,,Block B - Elevation Lb (ATRIUM 1) - Shop Drawing - SKP-ECS-009,dynamic,Site QA,Block B - Elevation Lb (ATRIUM 1),Shop Drawing - SKP-ECS-009
,,Block B - (West) - Elevation Kb - Shop Drawing - SKP-ECS-010,dynamic,Site QA,Block B - (West) - Elevation Kb,Shop Drawing - SKP-ECS-010
,,Block B - (South) - Elevation Ma (ATRIUM 4) - Shop Drawing - SKP-ECS-011,dynamic,Site QA,Block B - (South) - Elevation Ma (ATRIUM 4),Shop Drawing - SKP-ECS-011
,,Block B - (South) - Elevation Mb (ATRIUM 3) - Shop Drawing - SKP-ECS-012,dynamic,Site QA,Block B - (South) - Elevation Mb (ATRIUM 3),Shop Drawing - SKP-ECS-012
,,Block B - (East) - Elevation Pb - Shop Drawing - SKP-ECS-013,dynamic,Site QA,Block B - (East) - Elevation Pb,Shop Drawing - SKP-ECS-013
,,Blridge B-C - (East) - Elevation Pb - Shop Drawing - SKP-ECS-014,dynamic,Site QA,Blridge B-C - (East) - Elevation Pb,Shop Drawing - SKP-ECS-014
,,Block C - (North) - Elevation U (ATRIUM 3) - Shop Drawing - SKP-ECS-015,dynamic,Site QA,Block C - (North) - Elevation U (ATRIUM 3),Shop Drawing - SKP-ECS-015
,,Block C - (North) - Elevation V (ATRIUM 4) - Shop Drawing - SKP-ECS-016,dynamic,Site QA,Block C - (North) - Elevation V (ATRIUM 4),Shop Drawing - SKP-ECS-016
,,Block C - (West) - Elevation W  - Shop Drawing - SKP-ECS-017,dynamic,Site QA,Block C - (West) - Elevation W ,Shop Drawing - SKP-ECS-017
,,Block C - (South) - Elevation S  - Shop Drawing - SKP-ECS-018,dynamic,Site QA,Block C - (South) - Elevation S ,Shop Drawing - SKP-ECS-018
,,Block C - (South) - Elevation T  - Shop Drawing - SKP-ECS-019,dynamic,Site QA,Block C - (South) - Elevation T ,Shop Drawing - SKP-ECS-019
,,Block C - (East) - Elevation Pa  - Shop Drawing - SKP-ECS-020,dynamic,Site QA,Block C - (East) - Elevation Pa ,Shop Drawing - SKP-ECS-020
,Columns,,,,,
,,Pre-constructions/Removal of existing ACP & top hat framing,,Pre-constructions and Removal of existing ACP and top hat framing.,,
,,Assessment of Exisiting Aluminium Framing,,Assessment of Exisiting Aluminium Framing,,
,,Rectification of existing air barrier & tophat framing,,Rectification of existing air barrier and tophat framing IF required,,
,,Installation of 3mm Solid Aluminium Cladding,,Installation of 3mm Solid Aluminium Cladding,,
,,Caulking of panels,,Caulking of panels,,
