Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
SOU - Rough-in Overall Progress,,,,,
,Scope,,,SOU,
,Rows,,,,
,,Level 2,dynamic,SOU,Level 2
,,Level 3,dynamic,SOU,Level 3
,,Level 4,dynamic,SOU,Level 4
,,Level 5,dynamic,SOU,Level 5
,,Level 6,dynamic,SOU,Level 6
,,Level 7,dynamic,SOU,Level 7
,,Level 8,dynamic,SOU,Level 8
,,Level 9,dynamic,SOU,Level 9
,,Level 10,dynamic,SOU,Level 10
,,Level 11,dynamic,SOU,Level 11
,,Level 12,dynamic,SOU,Level 12
,,Level 13,dynamic,SOU,Level 13
,,Level 14,dynamic,SOU,Level 14
,,Level 15,dynamic,SOU,Level 15
,,Level 16,dynamic,SOU,Level 16
,,Level 17,dynamic,SOU,Level 17
,,Level 18,dynamic,SOU,Level 18
,Columns,,,,
,,Rough-in,,Rough-in,
