Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,BUILDING 1 - BASEMENT 01,dynamic,BUILDING 1,BASEMENT 01
,,BUILDING 1 - BASEMENT 02,dynamic,BUILDING 1,BASEMENT 02
,,BUILDING 1 - GROUND,dynamic,BUILDING 1,GROUND
,,BUILDING 1 - L01,dynamic,BUILDING 1,L01
,,BUILDING 1 - L02,dynamic,BUILDING 1,L02
,,BUILDING 1 - L03,dynamic,BUILDING 1,L03
,,BUILDING 1 - L04,dynamic,BUILDING 1,L04
,,BUILDING 1 - L05,dynamic,BUILDING 1,L05
,,BUILDING 1 - L06,dynamic,BUILDING 1,L06
,,BUILDING 1 - L07,dynamic,BUILDING 1,L07
,,BUILDING 1 - L08,dynamic,BUILDING 1,L08
,,BUILDING 1 - L09,dynamic,BUILDING 1,L09
,,BUILDING 2 - BASEMENT 01,dynamic,BUILDING 2,BASEMENT 01
,,BUILDING 2 - BASEMENT 02,dynamic,BUILDING 2,BASEMENT 02
,,BUILDING 2 - GROUND,dynamic,BUILDING 2,GROUND
,,BUILDING 2 - L01,dynamic,BUILDING 2,L01
,,BUILDING 2 - L02,dynamic,BUILDING 2,L02
,,BUILDING 2 - L03,dynamic,BUILDING 2,L03
,,BUILDING 2 - L04,dynamic,BUILDING 2,L04
,,BUILDING 2 - L05,dynamic,BUILDING 2,L05
,,BUILDING 2 - L06,dynamic,BUILDING 2,L06
,,BUILDING 2 - L07,dynamic,BUILDING 2,L07
,,BUILDING 2 - L08,dynamic,BUILDING 2,L08
,,BUILDING 2 - L09,dynamic,BUILDING 2,L09
,,BUILDING 2 - L10,dynamic,BUILDING 2,L10
,Columns,,,,
,,Soffit,,Soffit,
,,Corridor,,Corridor Checklist,
,,Speedpanel,,Speedpanel Checklist,
,,Apartment,,Apartment Checklist,
,,Hebel,,Hebel Checklist,
