resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 1 - B01,,,,,,,,
,step,,,,B01 - Level 2,,,,,,,
,step,,,,,Area A,,,,,,
POST - S - Joinery Receival,checklist,,,,,,Store,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,ACC Laundry,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Lounge,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 279,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 280,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 281,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 282,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 283,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 284,Joinery Receival,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,,,,"Joinery & Cabinets Installation - Kitchen, Ensuite, Bathroom & Wardrobes",,,,
POST - S - Joinery Receival,checklist,,,,,,Apartment - ALS/Care 285,Joinery Receival,,,,
