resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Annual Maintenance 2023,,,,,,,,
,step,,,,TMV,,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,6.103 - WC/Shower,,,,,,
,step,,,,RPZD,,,,,,,
Backflow Prevention Device Test Report,checklist,,,,,6.102 - Adj Mech Plant Enclosure - CW Supply to Drinking Troughs,,,,,,
Backflow Prevention Device Test Report,checklist,,,,,6.102 - Adj Mech Plant Enclosure - Domestic,,,,,,
Backflow Prevention Device Test Report,checklist,,,,,6.102 - Adj Mech Plant Enclosure - Recycled,,,,,,
,step,,,,General Inspections,,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,6.102 - Adj Mech Plant Enclosure - Rheem HWS& Pumps,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,6.108 - Waste Store - Stiebel Eltron HWS,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 1 - Ball Float,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 2 - Ball Float,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 3 - Ball Float,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 4 - Ball Float,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 5 - Ball Float,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,Paddock 6 - Ball Float,,,,,,
Hydraulic Inspection Test - Sewer,checklist,,,,,General - Sewer Drainage,,,,,,
Hydraulic Inspection Test - Stormwater,checklist,,,,,General - Stormwater Drainage,,,,,,
Hydraulic Inspection Test - Cold Water,checklist,,,,,General - Cold Water Service,,,,,,
Hydraulic Inspection Test - Hot Water,checklist,,,,,General - Hot Water Service,,,,,,
Hydraulic Inspection Test - Recycled,checklist,,,,,General - Recycled Water Service,,,,,,
